訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核
BUY,吊燈出場（Chandelier Exit）,5328.TWO,68.8,2.38,52.9,23.1,1.94,1.4,多頭｜停利 52.9,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,1435.TW,25.5,7.59,22.5,11.9,1.73,1.5,多頭｜停利 22.5,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,2484.TW,75.9,2.71,72.6,4.3,1.49,1.3,多頭｜停利 72.6,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,4939.TWO,63.9,5.1,58.8,8.0,1.48,0.7,多頭｜停利 58.8,2026-08-13,✅
BUY,主題基本面輪動,3605.TW,132.0,10.0,107.9,18.2,1.43,1.4,"主題突破（RS:Date
2015-01",2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,6488.TWO,1025.0,9.86,1235.6,20.5,1.4,0.9,多頭｜停利 1235.6,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,6130.TWO,29.7,10.0,25.5,14.0,1.17,5.0,多頭｜停利 25.5,2026-08-13,✅
BUY,主題基本面輪動,6130.TWO,29.7,10.0,25.5,14.3,1.17,5.0,"主題突破（RS:Date
2015-01",2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,2327.TW,662.0,9.97,646.5,2.3,1.11,0.9,多頭｜停利 646.5,2026-08-13,✅
BUY,量縮整理→出量突破（融資沒走）,5515.TW,50.4,9.8,41.8,17.1,1.11,3.9,量縮整理後真出量突破（融資沒走）,2026-08-13,✅
BUY,大跌中融資逆勢買,1467.TW,8.8,-4.26,8.7,0.7,1.1,0.6,大跌中融資逆勢加碼,2026-08-13,✅
BUY,波段回檔再進場（第二買點）,2321.TW,15.9,3.26,14.4,9.0,1.09,1.5,波段回檔再進場（第二買點）,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,2375.TW,139.5,9.84,141.0,1.0,1.09,2.0,多頭｜停利 141.0,2026-08-13,✅
BUY,波段回檔再進場（第二買點）,1414.TW,19.4,1.57,17.8,8.0,1.07,1.1,波段回檔再進場（第二買點）,2026-08-13,✅
BUY,量縮整理→出量突破（融資沒走）,4938.TW,94.8,3.72,85.6,9.7,1.07,4.3,量縮整理後真出量突破（融資沒走）,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,3564.TWO,48.3,2.44,45.2,6.5,1.05,1.4,多頭｜停利 45.2,2026-08-13,✅
BUY,波段回檔再進場（第二買點）,5455.TWO,28.9,1.23,27.9,3.3,1.04,7.0,波段回檔再進場（第二買點）,2026-08-13,✅
BUY,量縮整理→出量突破（融資沒走）,5455.TWO,28.9,1.23,27.0,6.4,1.04,7.0,量縮整理後真出量突破（融資沒走）,2026-08-13,✅
BUY,吊燈出場（Chandelier Exit）,6435.TWO,276.5,5.74,268.2,3.0,1.04,1.6,多頭｜停利 268.2,2026-08-13,✅
BUY,量縮整理→出量突破（融資沒走）,4736.TW,141.0,5.22,126.6,10.2,1.01,5.4,量縮整理後真出量突破（融資沒走）,2026-08-13,✅
BUY,波段回檔再進場（第二買點）,6277.TW,84.2,7.12,75.0,10.9,1.01,1.9,波段回檔再進場（第二買點）,2026-08-13,✅
BUY,大跌中融資逆勢買,7715.TWO,32.0,-3.9,32.0,0.0,1.01,1.1,大跌中融資逆勢加碼,2026-08-13,✅
