訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核
BUY,吊燈出場（Chandelier Exit）,6446.TW,1335.0,9.88,1152.8,13.6,27315.92,1.7,多頭｜停利 1152.8,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3008.TW,4575.0,5.05,3759.6,17.8,23812.96,2.1,多頭｜停利 3759.6,2026-08-05,✅
BUY,大跌後外資買進（隔日跟單）,5227.TWO,34.0,-0.44,29.9,12.3,23532.56,0.4,大跌後外資買進（隔日跟單）,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3147.TWO,271.5,9.92,219.1,19.3,22252.34,3.4,多頭｜停利 219.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,7777.TWO,42.4,7.07,34.2,19.4,21417.93,1.8,多頭｜停利 34.2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,1709.TW,26.2,3.97,23.5,10.5,20942.76,0.9,多頭｜停利 23.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,4542.TWO,306.5,9.86,323.5,5.5,20885.11,0.2,多頭｜停利 323.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6548.TWO,74.4,0.54,73.2,1.6,20538.39,1.0,多頭｜停利 73.2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2344.TW,169.0,7.64,144.2,14.7,20235.53,2.0,多頭｜停利 144.2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2491.TW,29.1,9.83,33.3,14.8,19702.57,0.3,多頭｜停利 33.3,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,7715.TWO,35.6,3.34,30.9,13.1,19311.22,1.9,多頭｜停利 30.9,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2601.TW,6.5,3.83,7.1,8.6,19180.97,0.6,多頭｜停利 7.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3704.TW,48.8,6.32,41.4,15.2,19161.78,1.0,多頭｜停利 41.4,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6414.TW,469.0,7.45,401.9,14.3,18848.14,1.0,多頭｜停利 401.9,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,5371.TWO,90.5,9.43,81.1,10.3,18835.43,1.0,多頭｜停利 81.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6579.TW,179.5,9.79,151.9,15.4,18520.36,1.7,多頭｜停利 151.9,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2414.TW,60.6,1.68,57.0,5.9,18501.79,0.8,多頭｜停利 57.0,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6161.TWO,55.6,9.88,47.5,14.6,18425.29,6.9,多頭｜停利 47.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6213.TW,341.0,10.0,305.1,10.5,17376.1,1.4,多頭｜停利 305.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3617.TW,231.5,4.75,213.0,8.0,17360.15,1.2,多頭｜停利 213.0,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6416.TW,99.6,5.29,84.3,15.3,17270.36,0.7,多頭｜停利 84.3,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3042.TW,177.0,4.42,170.5,3.7,17224.09,1.7,多頭｜停利 170.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,4995.TWO,49.5,4.11,45.0,9.1,16647.46,0.6,多頭｜停利 45.0,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6223.TWO,6245.0,5.85,5664.6,9.3,16578.91,0.7,多頭｜停利 5664.6,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6179.TWO,27.6,7.17,24.5,11.6,16485.78,2.7,多頭｜停利 24.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3702.TW,129.0,9.79,109.1,15.4,16462.24,1.5,多頭｜停利 109.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,0056.TW,51.5,1.68,48.4,5.9,16421.59,0.9,多頭｜停利 48.4,2026-08-05,✅
BUY,大跌中融資逆勢買,5490.TWO,32.0,-4.33,31.1,2.8,16421.05,2.8,大跌中融資逆勢加碼,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3550.TW,22.6,3.2,25.2,11.8,16160.49,1.1,多頭｜停利 25.2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3032.TW,87.1,9.97,75.0,13.9,16100.8,3.8,多頭｜停利 75.0,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6574.TWO,130.0,2.77,117.5,9.6,16027.49,1.1,多頭｜停利 117.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,5345.TWO,24.1,9.77,21.8,9.9,16006.14,1.3,多頭｜停利 21.8,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2855.TW,45.9,2.46,45.2,1.4,15957.59,0.9,多頭｜停利 45.2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,8906.TWO,27.1,3.24,26.6,1.9,15833.4,1.9,多頭｜停利 26.6,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3416.TW,185.0,3.93,156.8,15.3,15785.25,2.2,多頭｜停利 156.8,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6547.TWO,52.1,9.92,46.6,10.6,15708.85,3.7,多頭｜停利 46.6,2026-08-05,✅
BUY,Stage 2 突破（變盤三部曲）,6547.TWO,52.1,9.92,49.3,5.3,15708.85,3.7,stage2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,4183.TWO,14.8,2.08,13.7,6.8,15679.78,0.4,多頭｜停利 13.7,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3234.TWO,115.0,1.77,102.8,10.6,15635.73,1.5,多頭｜停利 102.8,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6840.TWO,68.6,9.94,61.1,10.9,15593.67,7.2,多頭｜停利 61.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6269.TW,61.7,9.98,55.8,9.6,15583.57,1.7,多頭｜停利 55.8,2026-08-05,✅
BUY,Stage 2 突破（變盤三部曲）,2353.TW,30.2,4.13,28.5,5.9,15550.45,1.3,stage2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3046.TW,55.5,4.32,52.5,5.4,15527.22,1.6,多頭｜停利 52.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,0052.TW,60.6,3.41,57.3,5.5,15506.82,1.3,多頭｜停利 57.3,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6770.TW,66.1,9.98,61.4,7.1,15485.1,1.5,多頭｜停利 61.4,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6922.TWO,194.5,9.27,164.5,15.4,15462.25,1.8,多頭｜停利 164.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6605.TW,136.0,1.49,126.5,7.0,15397.13,0.9,多頭｜停利 126.5,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6680.TWO,57.2,10.0,52.2,8.8,15381.65,2.5,多頭｜停利 52.2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,3023.TW,318.0,6.18,291.9,8.2,15344.19,1.2,多頭｜停利 291.9,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6472.TW,424.5,8.29,381.7,10.1,15286.23,2.0,多頭｜停利 381.7,2026-08-05,✅
BUY,Stage 2 突破（變盤三部曲）,5203.TW,67.5,2.74,64.1,5.0,15248.32,1.4,stage2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6782.TW,199.0,4.74,194.1,2.5,15237.14,2.4,多頭｜停利 194.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,6120.TW,13.7,1.87,12.6,7.6,15216.9,0.7,多頭｜停利 12.6,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,0051.TW,140.1,3.09,135.0,3.6,15142.49,0.9,多頭｜停利 135.0,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2397.TW,62.1,8.38,53.6,13.7,15107.57,4.1,多頭｜停利 53.6,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,5276.TWO,19.6,3.99,18.0,8.2,15048.36,1.2,多頭｜停利 18.0,2026-08-05,✅
BUY,Stage 2 突破（變盤三部曲）,5276.TWO,19.6,3.99,18.5,5.3,15048.36,1.2,stage2,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2317.TW,258.5,3.4,225.8,12.7,15042.66,1.4,多頭｜停利 225.8,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,5520.TWO,83.5,2.83,82.1,1.7,14939.85,3.8,多頭｜停利 82.1,2026-08-05,✅
