訊號等級,策略,代碼,收盤,停損,風險%,RS相對強度,量比(vs均),狀態,日期
BUY,吊燈出場（Chandelier Exit）,4953.TWO,129.5,131.7,1.7,0.83,0.7,多頭｜停利 131.7,2026-07-06
BUY,波段回檔再進場（第二買點）,5251.TWO,32.7,30.0,8.1,0.83,1.1,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,1339.TW,45.5,42.9,5.6,0.82,1.4,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,1419.TW,68.3,64.7,5.3,0.82,3.2,波段回檔再進場（第二買點）,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,1419.TW,68.3,64.7,5.3,0.82,3.2,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,波段回檔再進場（第二買點）,1268.TWO,171.5,166.5,2.9,0.82,1.8,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,4767.TWO,27.5,26.9,2.1,0.82,1.0,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,1216.TW,77.8,73.8,5.1,0.81,1.6,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,2545.TW,38.8,37.7,2.8,0.81,1.3,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,3716.TW,35.6,34.5,3.2,0.81,1.2,波段回檔再進場（第二買點）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,5538.TW,33.1,32.9,0.5,0.81,0.9,多頭｜停利 32.9,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,7642.TWO,80.2,75.5,5.8,0.81,2.5,stage2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,5530.TWO,49.5,52.0,4.9,0.8,0.6,多頭｜停利 52.0,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6762.TWO,182.0,167.1,8.2,0.8,3.6,多頭｜停利 167.1,2026-07-03
BUY,吊燈出場（Chandelier Exit）,6641.TW,19.2,18.2,5.2,0.79,5.4,多頭｜停利 18.2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6023.TWO,103.5,99.5,3.8,0.79,1.2,多頭｜停利 99.5,2026-07-06
BUY,波段回檔再進場（第二買點）,6023.TWO,103.5,99.5,3.9,0.79,1.2,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,1722.TW,49.0,47.0,4.1,0.78,1.3,波段回檔再進場（第二買點）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,3708.TW,118.5,112.3,5.2,0.78,3.4,多頭｜停利 112.3,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,3489.TWO,24.5,22.5,8.0,0.78,2.6,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,5547.TWO,23.2,21.9,5.6,0.78,3.4,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,8067.TWO,14.2,12.9,9.4,0.78,0.1,多頭｜停利 12.9,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,8931.TWO,43.4,42.4,2.3,0.78,1.4,stage2,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,1760.TW,65.9,62.2,5.6,0.77,3.4,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,波段回檔再進場（第二買點）,2836.TW,12.6,12.1,3.2,0.77,2.8,波段回檔再進場（第二買點）,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,2836.TW,12.6,12.0,4.1,0.77,2.8,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,4755.TW,144.0,134.7,6.5,0.77,2.4,stage2,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,6235.TW,47.0,42.7,9.0,0.77,6.0,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,4198.TWO,41.8,38.6,7.7,0.77,2.2,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,波段回檔再進場（第二買點）,6170.TWO,52.5,51.6,1.7,0.77,2.2,波段回檔再進場（第二買點）,2026-07-06
BUY,波段回檔再進場（第二買點）,8284.TWO,66.0,64.0,3.0,0.77,1.8,波段回檔再進場（第二買點）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1616.TW,23.6,23.1,2.3,0.76,1.9,多頭｜停利 23.1,2026-07-06
BUY,波段回檔再進場（第二買點）,2707.TW,182.0,177.0,2.7,0.76,1.7,波段回檔再進場（第二買點）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,5546.TW,16.9,15.7,6.9,0.76,0.2,多頭｜停利 15.7,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,4126.TWO,81.5,80.6,1.1,0.76,2.4,stage2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1558.TW,92.8,90.6,2.3,0.75,1.7,多頭｜停利 90.6,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,1604.TW,23.8,23.4,1.8,0.75,1.8,stage2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4108.TW,12.5,12.0,4.1,0.75,2.0,多頭｜停利 12.0,2026-07-06
BUY,吊燈出場（Chandelier Exit）,8411.TW,12.4,11.8,4.8,0.75,0.4,多頭｜停利 11.8,2026-07-06
BUY,吊燈出場（Chandelier Exit）,8482.TW,49.2,47.1,4.3,0.75,0.4,多頭｜停利 47.1,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4535.TWO,28.2,26.8,4.9,0.75,2.9,多頭｜停利 26.8,2026-07-06
BUY,吊燈出場（Chandelier Exit）,5310.TWO,26.0,24.6,5.2,0.75,0.2,多頭｜停利 24.6,2026-07-06
BUY,吊燈出場（Chandelier Exit）,5609.TWO,79.5,79.8,0.4,0.75,1.2,多頭｜停利 79.8,2026-07-06
BUY,波段回檔再進場（第二買點）,8084.TWO,49.8,46.3,6.9,0.75,1.6,波段回檔再進場（第二買點）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1418.TW,18.5,17.7,4.5,0.74,6.3,多頭｜停利 17.7,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1432.TW,15.3,15.2,0.5,0.74,0.6,多頭｜停利 15.2,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,1702.TW,33.8,32.3,4.5,0.74,3.5,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4142.TW,18.0,16.8,6.3,0.74,1.1,多頭｜停利 16.8,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6201.TW,49.5,47.5,4.0,0.74,1.6,多頭｜停利 47.5,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4305.TWO,42.9,43.0,0.3,0.74,0.2,多頭｜停利 43.0,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1735.TW,24.4,23.0,5.7,0.73,2.2,多頭｜停利 23.0,2026-07-06
BUY,吊燈出場（Chandelier Exit）,2106.TW,17.9,17.2,3.8,0.73,0.9,多頭｜停利 17.2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4190.TW,26.0,25.4,2.3,0.73,0.4,多頭｜停利 25.4,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1599.TWO,24.5,23.2,5.0,0.73,3.0,多頭｜停利 23.2,2026-07-06
BUY,量縮整理→出量突破（融資沒走）,1599.TWO,24.5,24.1,1.3,0.73,3.0,量縮整理後真出量突破（融資沒走）,2026-07-06
BUY,吊燈出場（Chandelier Exit）,3310.TWO,68.5,66.5,2.9,0.73,0.6,多頭｜停利 66.5,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4107.TWO,117.5,114.5,2.6,0.73,1.2,多頭｜停利 114.5,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4116.TWO,38.5,36.5,5.3,0.73,2.2,多頭｜停利 36.5,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6486.TWO,84.3,80.3,4.7,0.73,1.1,多頭｜停利 80.3,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6968.TWO,44.5,42.4,4.6,0.73,3.5,多頭｜停利 42.4,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1795.TW,204.5,186.2,9.0,0.72,1.8,多頭｜停利 186.2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,2603.TW,195.5,221.0,13.0,0.72,0.4,多頭｜停利 221.0,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4153.TWO,31.3,29.9,4.5,0.72,2.2,多頭｜停利 29.9,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6198.TWO,21.4,20.2,5.2,0.72,2.6,多頭｜停利 20.2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1108.TW,14.1,13.7,3.1,0.71,1.3,多頭｜停利 13.7,2026-07-06
BUY,融資維持率創低反彈（量增）,2373.TW,53.9,53.3,1.1,0.71,2.1,維持率創低+融資套牢+量增 → 搏反彈 ,2026-07-06
BUY,吊燈出場（Chandelier Exit）,3118.TWO,32.0,31.1,2.8,0.71,0.4,多頭｜停利 31.1,2026-07-06
BUY,吊燈出場（Chandelier Exit）,2062.TW,19.4,18.9,2.3,0.7,1.1,多頭｜停利 18.9,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6591.TW,55.8,56.2,0.8,0.7,2.3,多頭｜停利 56.2,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,8089.TWO,20.8,19.6,5.3,0.7,1.2,stage2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,7738.TWO,176.5,167.2,5.3,0.69,2.0,多頭｜停利 167.2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,8424.TWO,69.0,68.6,0.6,0.69,0.5,多頭｜停利 68.6,2026-07-06
BUY,吊燈出場（Chandelier Exit）,8916.TWO,44.0,43.7,0.6,0.69,1.0,多頭｜停利 43.7,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1752.TW,32.4,32.2,0.5,0.68,1.2,多頭｜停利 32.2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,2642.TW,21.2,22.1,4.2,0.68,0.4,多頭｜停利 22.1,2026-07-06
BUY,波段回檔再進場（第二買點）,1449.TW,14.8,13.8,6.3,0.67,1.2,波段回檔再進場（第二買點）,2026-07-06
BUY,融資維持率創低反彈（量增）,4121.TWO,13.9,13.3,3.9,0.67,2.3,維持率創低+融資套牢+量增 → 搏反彈 ,2026-07-06
BUY,吊燈出場（Chandelier Exit）,4138.TWO,51.9,51.1,1.5,0.67,1.3,多頭｜停利 51.1,2026-07-06
BUY,吊燈出場（Chandelier Exit）,7768.TW,370.0,377.7,2.1,0.65,1.0,多頭｜停利 377.7,2026-07-06
BUY,吊燈出場（Chandelier Exit）,2740.TWO,32.4,29.6,8.7,0.65,0.5,多頭｜停利 29.6,2026-07-06
BUY,吊燈出場（Chandelier Exit）,6103.TWO,34.2,37.0,8.0,0.65,0.6,多頭｜停利 37.0,2026-07-06
BUY,Stage 2 突破（變盤三部曲）,2904.TW,13.9,13.6,2.6,0.62,1.7,stage2,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1587.TW,28.8,28.1,2.3,0.6,1.8,多頭｜停利 28.1,2026-07-06
BUY,吊燈出場（Chandelier Exit）,1799.TWO,33.9,30.8,9.2,0.6,1.0,多頭｜停利 30.8,2026-07-06
BUY,吊燈出場（Chandelier Exit）,3543.TW,32.0,32.2,0.7,0.54,1.4,多頭｜停利 32.2,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4707.TWO,35.8,0.0,0.0,2.2,1.8,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6525.TW,201.0,0.0,0.0,1.79,0.7,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2428.TW,343.5,0.0,0.0,1.59,2.1,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4551.TW,282.0,0.0,0.0,1.59,1.0,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2342.TW,59.2,0.0,0.0,1.51,0.3,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6138.TWO,440.0,0.0,0.0,1.5,1.4,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6719.TW,312.5,0.0,0.0,1.49,1.7,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,5299.TWO,141.5,0.0,0.0,1.32,2.3,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1563.TW,71.0,0.0,0.0,1.26,2.0,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,5471.TW,63.8,0.0,0.0,1.2,1.1,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6257.TW,273.0,0.0,0.0,1.2,1.9,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2441.TW,145.0,0.0,0.0,1.16,3.2,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6799.TW,111.5,0.0,0.0,1.11,1.6,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,5904.TWO,737.0,0.0,0.0,1.08,1.7,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2476.TW,136.0,0.0,0.0,1.0,0.9,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2390.TW,13.4,0.0,0.0,0.99,3.5,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1904.TW,23.9,0.0,0.0,0.96,1.5,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6491.TW,374.0,0.0,0.0,0.96,2.7,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2103.TW,24.2,0.0,0.0,0.93,4.3,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2850.TW,147.5,0.0,0.0,0.93,0.5,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2890.TW,41.0,0.0,0.0,0.93,0.6,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2834.TW,18.0,0.0,0.0,0.88,0.5,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2838.TW,23.6,0.0,0.0,0.84,0.9,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2867.TW,8.7,0.0,0.0,0.84,0.7,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1907.TW,28.7,0.0,0.0,0.83,1.1,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,9944.TW,18.0,0.0,0.0,0.82,0.8,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1307.TW,33.2,0.0,0.0,0.79,1.7,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6023.TWO,103.5,0.0,0.0,0.79,1.2,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6115.TW,48.7,0.0,0.0,0.78,1.1,均線轉下出場,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4419.TWO,47.2,0.0,0.0,0.77,0.0,均線轉下出場,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2474.TW,196.0,0.0,0.0,0.76,1.3,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2707.TW,182.0,0.0,0.0,0.76,1.7,均線轉下出場,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4305.TWO,42.9,0.0,0.0,0.74,0.2,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,5522.TW,64.8,0.0,0.0,0.66,0.3,A+B1成立，等量縮平台,2026-07-06
SETUP,A+B+C 籌碼趨勢（M哥完整版）,7721.TW,71.5,0.0,0.0,0.64,0.5,A+B1成立，等量縮平台,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,4924.TWO,13.8,0.0,0.0,1.02,0.3,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,9914.TW,75.9,0.0,0.0,0.98,0.4,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,4147.TWO,72.2,0.0,0.0,0.98,1.7,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,3672.TWO,13.6,0.0,0.0,0.95,2.3,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,6757.TW,60.7,0.0,0.0,0.92,0.3,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,6645.TW,16.1,0.0,0.0,0.91,0.3,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,4155.TW,15.7,0.0,0.0,0.9,1.2,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,2258.TW,32.2,0.0,0.0,0.89,0.7,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,2025.TW,13.4,0.0,0.0,0.88,0.4,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,3027.TW,22.8,0.0,0.0,0.88,1.5,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,3545.TW,58.5,0.0,0.0,0.88,1.4,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,6962.TW,39.2,0.0,0.0,0.88,0.9,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,1338.TW,17.6,0.0,0.0,0.85,0.6,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,1626.TW,11.4,0.0,0.0,0.85,0.8,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,2520.TW,35.2,0.0,0.0,0.85,0.5,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,9921.TW,77.1,0.0,0.0,0.85,0.6,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,1443.TW,26.4,0.0,0.0,0.84,0.4,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,4743.TWO,59.7,0.0,0.0,0.84,4.9,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,4162.TWO,63.6,0.0,0.0,0.83,0.7,均線轉下出場,2026-07-06
PRE,A+B+C 籌碼趨勢（M哥完整版）,1402.TW,29.1,0.0,0.0,0.81,0.4,均線轉下出場,2026-07-06
