訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核
BUY,大跌後外資買進（隔日跟單）,7610.TW,1660.0,0.3,1379.3,16.9,2.34,2.4,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,4707.TWO,35.3,9.97,30.6,13.3,2.1,1.1,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,6488.TWO,1030.0,-8.04,1020.0,1.0,1.73,1.4,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-48張)
BUY,大跌後外資買進（隔日跟單）,8042.TWO,114.0,-7.69,94.4,17.2,1.73,0.4,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,8042.TWO,114.0,-7.69,113.5,0.4,1.73,0.4,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-1091張)
BUY,大跌中融資逆勢買,2491.TW,29.1,-3.96,28.9,0.9,1.72,0.5,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-58張)
BUY,大跌中融資逆勢買,2478.TW,131.5,-4.71,130.0,1.1,1.71,0.6,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-1194張)
BUY,大跌後外資買進（隔日跟單）,6207.TWO,110.0,-9.09,90.2,18.0,1.68,0.5,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,8261.TW,217.0,-7.66,175.8,19.0,1.64,0.3,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,1435.TW,23.2,9.95,27.5,18.7,1.63,1.0,多頭｜停利 27.5,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,2484.TW,71.9,3.6,60.7,15.5,1.61,0.7,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,2408.TW,401.0,-5.87,349.0,13.0,1.54,1.0,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,2408.TW,401.0,-5.87,389.0,3.0,1.54,1.0,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-4555張)
BUY,大跌後外資買進（隔日跟單）,2344.TW,154.5,-4.04,135.1,12.6,1.5,1.0,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,2344.TW,154.5,-4.04,152.0,1.6,1.5,1.0,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-4019張)
BUY,大跌後外資買進（隔日跟單）,3090.TW,164.0,-4.37,132.9,18.9,1.5,0.5,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,1718.TW,11.0,-3.08,9.6,12.4,1.49,0.6,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,2466.TW,95.0,-8.65,83.2,12.4,1.44,1.0,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,主題基本面輪動,2425.TW,46.8,2.29,42.2,9.9,1.41,2.6,"主題突破（RS:Date
2015-01",2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,6243.TW,52.2,9.89,46.3,11.4,1.41,2.6,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,1515.TW,34.0,-1.59,29.2,14.0,1.4,1.0,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,6525.TW,141.5,-5.03,117.6,16.9,1.4,0.5,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,6449.TW,241.5,-4.55,238.5,1.2,1.34,0.4,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-639張)
BUY,大跌後外資買進（隔日跟單）,3149.TW,69.6,1.61,61.0,12.3,1.31,0.7,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,6870.TWO,256.0,-4.83,250.0,2.3,1.29,0.5,大跌中融資逆勢加碼,2026-07-24,✅
BUY,大跌中融資逆勢買,6435.TWO,270.0,-5.43,265.0,1.8,1.28,0.3,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-242張)
BUY,大跌後外資買進（隔日跟單）,8071.TWO,23.1,-2.94,20.2,12.5,1.28,0.3,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,6226.TW,18.8,4.44,15.8,16.2,1.27,2.8,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,2634.TW,65.4,5.65,57.5,12.0,1.24,1.5,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,Stage 2 突破（變盤三部曲）,3022.TW,94.0,1.95,87.7,6.7,1.23,1.6,stage2,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,3236.TWO,42.0,-6.15,35.7,14.9,1.23,0.3,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,3236.TWO,42.0,-6.15,42.0,0.0,1.23,0.3,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-737張)
BUY,大跌後外資買進（隔日跟單）,6174.TWO,43.5,-1.36,37.0,15.0,1.2,0.8,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,3284.TWO,21.4,-2.28,19.0,11.4,1.19,0.4,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,5425.TWO,85.0,-4.28,73.2,13.9,1.18,0.5,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,5425.TWO,85.0,-4.28,85.0,0.0,1.18,0.5,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-1662張)
BUY,大跌中融資逆勢買,4958.TW,482.0,-4.74,478.0,0.8,1.13,0.9,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-1026張)
BUY,大跌後外資買進（隔日跟單）,3360.TWO,17.0,-5.01,14.6,14.3,1.13,0.3,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,3018.TW,13.0,9.7,12.1,6.6,1.09,3.0,多頭｜停利 12.1,2026-07-24,✅
BUY,Stage 2 突破（變盤三部曲）,3018.TW,13.0,9.7,12.6,3.3,1.09,3.0,stage2,2026-07-24,✅
BUY,大跌中融資逆勢買,2342.TW,39.1,-5.21,38.8,0.8,1.08,0.6,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-906張)
BUY,吊燈出場（Chandelier Exit）,3520.TWO,17.6,0.86,16.9,4.4,1.06,0.8,多頭｜停利 16.9,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,6732.TWO,171.0,-4.74,150.1,12.2,1.05,0.6,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,3615.TWO,37.2,-3.75,37.0,0.7,1.02,0.5,大跌中融資逆勢加碼,2026-07-24,✅
BUY,大跌後外資買進（隔日跟單）,6127.TWO,52.1,-7.46,44.6,14.5,1.02,0.2,大跌後外資買進（隔日跟單）,2026-07-24,✅
BUY,大跌中融資逆勢買,6617.TWO,85.8,-4.35,84.9,1.0,1.02,0.8,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-14張)
BUY,大跌中融資逆勢買,2369.TW,32.9,-5.19,32.9,0.0,0.98,0.4,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-578張)
BUY,大跌中融資逆勢買,8064.TWO,103.5,-6.76,103.5,0.0,0.98,0.5,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-1217張)
BUY,吊燈出場（Chandelier Exit）,7734.TWO,3460.0,5.17,2821.4,18.5,0.96,2.3,多頭｜停利 2821.4,2026-07-24,✅
BUY,Stage 2 突破（變盤三部曲）,3669.TW,40.7,10.0,38.1,6.4,0.94,7.8,stage2,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,4581.TW,51.2,0.39,49.4,3.5,0.93,2.2,多頭｜停利 49.4,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,6904.TWO,125.0,2.04,123.0,1.6,0.93,0.8,多頭｜停利 123.0,2026-07-24,✅
BUY,大跌中融資逆勢買,3023.TW,285.0,-6.4,283.0,0.7,0.91,1.3,大跌中融資逆勢加碼,2026-07-24,✅
BUY,Stage 2 突破（變盤三部曲）,9925.TW,40.2,2.03,39.5,1.8,0.9,3.2,stage2,2026-07-24,✅
BUY,大跌中融資逆勢買,8472.TWO,68.9,-3.5,68.8,0.1,0.9,0.2,大跌中融資逆勢加碼,2026-07-24,❌融資未增(近5筆-56張)
BUY,吊燈出場（Chandelier Exit）,2451.TW,264.0,7.98,243.1,7.9,0.89,3.8,多頭｜停利 243.1,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,2607.TW,47.8,1.16,46.8,2.2,0.89,0.8,多頭｜停利 46.8,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,4728.TWO,383.0,2.0,376.5,1.7,0.89,3.0,多頭｜停利 376.5,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,5520.TWO,82.6,0.36,82.9,0.3,0.89,0.4,多頭｜停利 82.9,2026-07-23,✅
BUY,吊燈出場（Chandelier Exit）,9931.TW,34.2,0.15,33.0,3.3,0.88,0.8,多頭｜停利 33.0,2026-07-24,✅
BUY,大跌中融資逆勢買,6130.TWO,24.4,-3.75,24.4,0.0,0.88,0.5,大跌中融資逆勢加碼,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,8284.TWO,62.0,0.32,63.4,2.3,0.88,0.6,多頭｜停利 63.4,2026-07-24,✅
BUY,大跌中融資逆勢買,8021.TW,370.0,-8.98,367.5,0.7,0.87,2.4,大跌中融資逆勢加碼,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,2729.TWO,161.5,1.57,157.0,2.8,0.87,1.7,多頭｜停利 157.0,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,9917.TW,110.0,1.38,104.9,4.7,0.86,1.2,多頭｜停利 104.9,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,3115.TWO,9.3,2.88,8.1,12.7,0.84,1.3,多頭｜停利 8.1,2026-07-24,✅
BUY,吊燈出場（Chandelier Exit）,5516.TWO,10.6,1.43,10.5,1.7,0.84,1.3,多頭｜停利 10.5,2026-07-24,✅
