訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核
BUY,波段回檔再進場（第二買點）,2061.TWO,58.2,5.43,50.0,14.1,2.49,1.5,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4707.TWO,33.9,9.72,35.2,4.1,2.12,3.4,多頭｜停利 35.2,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,7610.TW,1750.0,9.72,2092.1,19.6,1.9,0.5,多頭｜停利 2092.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,1714.TW,16.2,9.83,14.8,8.8,1.53,1.0,多頭｜停利 14.8,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,1709.TW,27.6,5.53,22.5,18.4,1.4,1.3,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,主題基本面輪動,6949.TW,977.0,1.98,876.0,10.3,1.34,0.7,"主題突破（RS:Date
2024-03",2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2408.TW,459.0,3.15,368.1,19.8,1.33,1.3,多頭｜停利 368.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,3114.TWO,36.9,9.99,36.1,2.1,1.33,3.5,多頭｜停利 36.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,8096.TWO,135.5,4.63,138.2,2.0,1.33,1.4,多頭｜停利 138.2,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4163.TWO,134.5,9.8,124.6,7.3,1.28,1.3,多頭｜停利 124.6,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,4163.TWO,134.5,9.8,121.5,9.7,1.28,1.3,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4402.TWO,17.1,0.89,15.8,7.4,1.28,0.2,多頭｜停利 15.8,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4973.TWO,162.5,9.8,137.3,15.5,1.28,3.0,多頭｜停利 137.3,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,3685.TWO,38.1,9.96,32.3,15.2,1.24,1.2,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,大跌中融資逆勢買,3152.TWO,222.5,-4.09,218.0,2.0,1.23,0.7,大跌中融資逆勢加碼,2026-08-06,❌融資未增(近5筆-34張)
BUY,吊燈出場（Chandelier Exit）,6617.TWO,87.6,9.91,99.6,13.7,1.21,1.1,多頭｜停利 99.6,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2441.TW,123.0,3.8,117.8,4.2,1.18,0.9,多頭｜停利 117.8,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,3321.TW,20.6,7.55,19.1,7.7,1.18,1.7,多頭｜停利 19.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2535.TW,93.0,5.8,85.3,8.2,1.16,3.5,多頭｜停利 85.3,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,2535.TW,93.0,5.8,86.5,7.0,1.16,3.5,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,量縮整理→出量突破（融資沒走）,2535.TW,93.0,5.8,86.5,7.0,1.16,3.5,量縮整理後真出量突破（融資沒走）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6209.TW,76.7,6.68,66.9,12.8,1.15,1.4,多頭｜停利 66.9,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6139.TW,836.0,4.5,755.4,9.6,1.14,1.0,多頭｜停利 755.4,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,1736.TW,142.5,5.95,118.5,16.8,1.13,3.2,多頭｜停利 118.5,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,9921.TW,90.2,5.99,82.4,8.6,1.11,1.1,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4555.TW,47.0,9.93,42.9,8.8,1.07,1.4,多頭｜停利 42.9,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,8016.TW,308.5,5.47,308.8,0.1,1.07,1.1,多頭｜停利 308.8,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,5306.TW,93.2,3.67,92.1,1.1,1.06,0.9,多頭｜停利 92.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6691.TW,722.0,3.44,646.0,10.5,1.06,1.7,多頭｜停利 646.0,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4183.TWO,14.8,2.08,13.7,6.8,1.04,0.5,多頭｜停利 13.7,2026-08-05,✅
BUY,波段回檔再進場（第二買點）,1339.TW,45.0,1.35,43.7,3.1,1.03,2.3,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,5538.TW,34.2,0.44,33.7,1.6,1.03,1.6,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,8996.TW,1135.0,9.66,1043.8,8.0,1.03,1.7,多頭｜停利 1043.8,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4931.TWO,218.5,9.8,226.8,3.8,1.03,1.6,多頭｜停利 226.8,2026-08-06,✅
BUY,量縮整理→出量突破（融資沒走）,2033.TW,16.4,2.19,15.6,4.7,1.02,10.7,量縮整理後真出量突破（融資沒走）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2495.TW,39.0,1.83,45.9,17.7,1.02,0.5,多頭｜停利 45.9,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,5520.TWO,83.5,2.83,82.1,1.7,1.01,4.1,多頭｜停利 82.1,2026-08-05,✅
BUY,吊燈出場（Chandelier Exit）,2476.TW,127.5,2.41,113.8,10.7,1.0,0.8,多頭｜停利 113.8,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,3594.TWO,57.9,3.21,46.5,19.7,1.0,2.3,多頭｜停利 46.5,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2031.TW,41.0,5.54,37.5,8.4,0.99,2.9,多頭｜停利 37.5,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,3406.TW,547.0,2.63,530.2,3.1,0.99,1.7,多頭｜停利 530.2,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4106.TW,24.9,3.53,23.6,5.0,0.99,2.9,多頭｜停利 23.6,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,8927.TWO,21.0,3.19,20.6,1.7,0.99,0.8,多頭｜停利 20.6,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6271.TW,192.0,1.05,215.0,12.0,0.98,1.6,多頭｜停利 215.0,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,2015.TW,65.0,2.36,62.7,3.6,0.97,1.0,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,1777.TWO,73.9,2.21,71.9,2.8,0.97,0.8,多頭｜停利 71.9,2026-08-06,✅
BUY,波段回檔再進場（第二買點）,9962.TWO,10.0,2.15,9.8,2.3,0.97,1.9,波段回檔再進場（第二買點）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,7705.TW,31.6,4.82,30.0,5.0,0.95,3.5,多頭｜停利 30.0,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,5410.TWO,37.5,3.02,40.8,8.8,0.95,0.7,多頭｜停利 40.8,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6996.TWO,186.0,3.33,183.1,1.6,0.95,1.6,多頭｜停利 183.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2354.TW,61.0,9.91,54.0,11.4,0.94,5.2,多頭｜停利 54.0,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,4735.TWO,30.9,1.81,29.7,3.8,0.94,2.3,多頭｜停利 29.7,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6509.TWO,47.0,2.51,48.1,2.4,0.94,0.9,多頭｜停利 48.1,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6913.TWO,139.0,9.88,122.6,11.8,0.94,5.2,多頭｜停利 122.6,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,8436.TWO,119.5,4.37,111.4,6.8,0.94,1.5,多頭｜停利 111.4,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,6533.TW,233.0,1.97,190.6,18.2,0.93,0.5,多頭｜停利 190.6,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2924.TWO,17.0,4.29,17.3,1.7,0.93,0.7,多頭｜停利 17.3,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,3324.TWO,1060.0,9.84,857.3,19.1,0.93,3.1,多頭｜停利 857.3,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,2032.TW,16.9,7.99,15.5,8.4,0.92,5.5,多頭｜停利 15.5,2026-08-06,✅
BUY,量縮整理→出量突破（融資沒走）,2032.TW,16.9,7.99,16.8,0.5,0.92,5.5,量縮整理後真出量突破（融資沒走）,2026-08-06,✅
BUY,吊燈出場（Chandelier Exit）,1593.TWO,31.1,2.99,29.8,3.9,0.92,1.6,多頭｜停利 29.8,2026-08-06,✅
