訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
BUY,吊燈出場（Chandelier Exit）,8183.TWO,29.6,1.54,29.0,2.3,0.9,0.8,多頭｜停利 29.0,2026-08-28,✅,57.0,50.0,50.0,52.8,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8916.TWO,41.1,0.24,41.8,1.7,0.9,0.6,多頭｜停利 41.8,2026-08-28,✅,57.0,50.0,50.0,52.8,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,5457.TWO,28.0,0.9,27.1,3.1,0.88,1.2,多頭｜停利 27.1,2026-08-28,✅,56.4,50.0,50.0,52.6,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,9921.TW,103.0,-1.9,0.0,0.0,1.47,0.4,均線轉下出場,2026-08-28,✅,56.6,50.0,50.0,52.6,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3169.TWO,102.0,0.99,98.1,3.8,0.88,1.2,多頭｜停利 98.1,2026-08-28,✅,56.4,50.0,50.0,52.6,觀察 ⭐
BUY,量縮整理→出量突破（融資沒走）,9912.TW,14.1,6.82,12.7,10.1,1.13,6.5,量縮整理後真出量突破（融資沒走）,2026-08-28,❌融資大減(-100%),56.2,50.0,50.0,52.5,觀察 ⭐
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6141.TW,58.2,6.01,0.0,0.0,1.46,2.2,A+B1成立，等量縮平台,2026-08-28,✅,56.3,50.0,50.0,52.5,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6229.TWO,24.1,1.69,23.0,4.7,0.87,1.8,多頭｜停利 23.0,2026-08-28,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,7794.TWO,28.8,-0.17,28.3,1.6,0.87,0.5,多頭｜停利 28.3,2026-08-28,✅,56.1,50.0,50.0,52.4,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2634.TW,67.8,-3.56,0.0,0.0,1.45,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,56.0,50.0,50.0,52.4,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2483.TW,36.6,0.41,0.0,0.0,1.44,1.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,55.7,50.0,50.0,52.3,觀察 ⭐
BUY,大跌中融資逆勢買,4127.TWO,78.8,-3.9,78.8,0.0,1.11,0.5,大跌中融資逆勢加碼,2026-08-28,✅,55.8,50.0,50.0,52.3,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4953.TWO,124.5,1.22,124.3,0.1,0.86,1.2,多頭｜停利 124.3,2026-08-28,✅,55.8,50.0,50.0,52.3,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8091.TWO,220.5,1.15,218.2,1.1,0.85,0.6,多頭｜停利 218.2,2026-08-28,✅,55.5,50.0,50.0,52.2,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6191.TW,84.7,1.93,81.7,3.6,0.85,1.1,多頭｜停利 81.7,2026-08-28,✅,55.5,50.0,50.0,52.2,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3481.TW,48.6,5.08,46.1,5.2,0.84,1.3,多頭｜停利 46.1,2026-08-28,✅,54.9,50.0,50.0,52.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,1213.TW,7.7,4.9,7.2,6.4,0.9,3.9,多頭｜停利 7.2,2026-08-28,✅,54.9,50.0,50.0,52.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4108.TW,12.4,8.77,11.3,9.0,1.02,5.5,多頭｜停利 11.3,2026-08-28,✅,54.6,50.0,50.0,51.8,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3664.TWO,6.3,9.98,6.5,2.9,0.81,2.6,多頭｜停利 6.5,2026-08-28,✅,54.3,50.0,50.0,51.7,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6899.TWO,50.5,0.6,49.7,1.6,0.81,0.7,多頭｜停利 49.7,2026-08-28,✅,54.3,50.0,50.0,51.7,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,7547.TWO,50.1,-0.99,52.3,4.4,0.8,1.4,多頭｜停利 52.3,2026-08-28,✅,54.0,50.0,50.0,51.6,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4198.TWO,44.0,10.0,38.6,12.3,1.15,5.6,多頭｜停利 38.6,2026-08-28,✅,53.5,50.0,50.0,51.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4529.TWO,3.8,9.91,3.6,3.9,0.76,1.1,多頭｜停利 3.6,2026-08-28,✅,52.8,50.0,50.0,51.1,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,6409.TW,1030.0,-1.44,0.0,0.0,1.34,1.0,均線轉下出場,2026-08-28,✅,52.7,50.0,50.0,51.1,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6672.TW,289.5,2.84,0.0,0.0,1.34,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,52.7,50.0,50.0,51.1,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4716.TWO,19.1,9.74,16.8,12.5,1.13,3.8,多頭｜停利 16.8,2026-08-28,✅,52.6,50.0,50.0,51.1,觀察 ⭐
BUY,量縮整理→出量突破（融資沒走）,5013.TWO,29.8,5.3,26.6,10.7,1.04,2.8,量縮整理後真出量突破（融資沒走）,2026-08-28,✅,52.7,50.0,50.0,51.1,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,4119.TW,54.4,2.06,0.0,0.0,1.33,0.8,均線轉下出場,2026-08-28,✅,52.4,50.0,50.0,51.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6175.TWO,76.8,3.5,71.0,7.5,0.86,1.9,多頭｜停利 71.0,2026-08-28,✅,52.0,50.0,50.0,50.8,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4933.TWO,55.1,0.18,54.3,1.5,0.72,0.8,多頭｜停利 54.3,2026-08-28,✅,51.6,50.0,50.0,50.6,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6693.TWO,178.5,6.89,155.3,13.0,1.12,2.3,多頭｜停利 155.3,2026-08-28,✅,51.6,50.0,50.0,50.6,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2426.TW,96.1,-0.52,0.0,0.0,1.3,1.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,51.5,50.0,50.0,50.6,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2103.TW,28.2,1.62,0.0,0.0,1.3,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,51.5,50.0,50.0,50.6,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4542.TWO,286.0,6.32,250.2,12.5,1.08,1.0,多頭｜停利 250.2,2026-08-28,✅,51.2,50.0,50.0,50.5,觀察 ⭐
BUY,融資維持率創低反彈（量增）,3049.TW,13.5,6.3,12.4,8.1,0.86,5.7,維持率創低+融資套牢+量增 → 搏反彈 ,2026-08-28,✅,51.1,50.0,50.0,50.5,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6005.TW,31.5,1.13,31.0,1.4,0.71,0.6,多頭｜停利 31.0,2026-08-28,✅,51.3,50.0,50.0,50.5,觀察 ⭐
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2883.TW,32.8,1.87,0.0,0.0,1.28,0.5,A+B1成立，等量縮平台,2026-08-28,✅,50.9,50.0,50.0,50.4,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6505.TW,71.4,-1.79,0.0,0.0,1.28,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,50.9,50.0,50.0,50.4,觀察 ⭐
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2881.TW,144.0,1.77,0.0,0.0,1.28,0.9,A+B1成立，等量縮平台,2026-08-28,✅,50.9,50.0,50.0,50.4,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5515.TW,52.5,-0.19,0.0,0.0,1.28,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,50.9,50.0,50.0,50.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8105.TW,16.6,9.9,15.4,7.4,0.81,1.6,多頭｜停利 15.4,2026-08-28,✅,50.7,50.0,50.0,50.3,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2330.TW,2420.0,0.41,0.0,0.0,1.0,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,42.5,60.7,50.0,50.2,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,6969.TW,35.2,1.01,0.0,0.0,1.27,1.1,均線轉下出場,2026-08-28,✅,50.6,50.0,50.0,50.2,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,8476.TW,19.9,0.25,0.0,0.0,1.26,0.7,均線轉下出場,2026-08-28,✅,50.3,50.0,50.0,50.1,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2637.TW,92.1,-2.64,0.0,0.0,1.25,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,50.0,50.0,50.0,50.0,觀察 ⭐
BUY★,融資維持率創低反彈（量增）,5475.TWO,201.0,1.01,171.4,14.7,0.65,2.3,維持率當日創低即放量承接 → 搏反彈 3,2026-08-28,✅,50.0,50.0,50.0,50.0,中性
BUY,吊燈出場（Chandelier Exit）,3447.TW,28.7,3.99,27.4,4.6,0.67,1.6,多頭｜停利 27.4,2026-08-28,✅,50.1,50.0,50.0,50.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3483.TWO,75.0,0.81,70.9,5.5,0.69,0.9,多頭｜停利 70.9,2026-08-28,✅,50.0,50.0,50.0,50.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3094.TW,40.8,7.09,0.0,0.0,1.25,5.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,50.0,50.0,50.0,50.0,觀察 ⭐
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1563.TW,88.0,2.92,0.0,0.0,1.25,0.0,A+B1成立，等量縮平台,2026-08-27,✅,50.0,50.0,50.0,50.0,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2509.TW,15.4,0.33,0.0,0.0,1.24,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.7,50.0,50.0,49.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6782.TW,241.5,-0.82,0.0,0.0,1.24,1.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.7,50.0,50.0,49.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1904.TW,25.1,-1.18,0.0,0.0,1.24,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.7,50.0,50.0,49.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2305.TW,29.0,-1.53,0.0,0.0,1.23,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.4,50.0,50.0,49.8,中性
BUY,吊燈出場（Chandelier Exit）,1529.TW,17.6,2.03,16.5,6.4,0.72,2.4,多頭｜停利 16.5,2026-08-28,✅,49.5,50.0,50.0,49.8,中性
BUY,吊燈出場（Chandelier Exit）,6236.TWO,17.5,9.75,15.5,11.2,0.96,3.0,多頭｜停利 15.5,2026-08-27,✅,49.5,50.0,50.0,49.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2867.TW,9.7,0.0,0.0,0.0,1.23,0.0,扣抵預警+籌碼（A即將成立）,2026-08-27,✅,49.4,50.0,50.0,49.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6240.TWO,23.0,0.66,0.0,0.0,1.23,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.4,50.0,50.0,49.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6179.TWO,30.4,9.95,0.0,0.0,1.23,4.9,均線轉下出場,2026-08-28,✅,49.4,50.0,50.0,49.8,中性
BUY,吊燈出場（Chandelier Exit）,6231.TWO,220.5,2.08,208.0,5.7,0.68,1.1,多頭｜停利 208.0,2026-08-28,✅,49.4,50.0,50.0,49.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6957.TW,229.0,1.78,0.0,0.0,1.22,1.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1718.TW,10.8,0.47,0.0,0.0,1.22,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2905.TW,17.5,0.29,0.0,0.0,1.22,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4590.TW,89.4,-0.67,0.0,0.0,1.22,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3189.TW,899.0,-1.64,0.0,0.0,1.22,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
BUY,吊燈出場（Chandelier Exit）,8431.TWO,52.1,9.92,46.5,10.8,0.92,4.7,多頭｜停利 46.5,2026-08-28,✅,48.9,50.0,50.0,49.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3629.TWO,19.6,9.47,0.0,0.0,1.22,7.1,均線轉下出場,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2723.TW,77.2,0.0,0.0,0.0,1.22,0.6,均線轉下出場,2026-08-28,✅,49.1,50.0,50.0,49.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1414.TW,19.3,0.26,0.0,0.0,1.21,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,48.8,50.0,50.0,49.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9914.TW,83.1,-1.54,0.0,0.0,1.2,0.3,均線轉下出場,2026-08-28,✅,48.5,50.0,50.0,49.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1907.TW,29.9,-2.29,0.0,0.0,1.2,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,48.5,50.0,50.0,49.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6598.TW,28.8,-0.86,0.0,0.0,1.2,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,48.5,50.0,50.0,49.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2892.TW,34.4,3.15,0.0,0.0,1.19,1.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,48.2,50.0,50.0,49.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4416.TWO,14.1,-3.1,0.0,0.0,1.19,0.9,均線轉下出場,2026-08-28,✅,48.2,50.0,50.0,49.3,中性
BUY,吊燈出場（Chandelier Exit）,2375.TW,133.0,1.92,119.6,10.1,0.86,3.3,多頭｜停利 119.6,2026-08-28,✅,48.1,50.0,50.0,49.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6182.TWO,110.0,0.92,0.0,0.0,1.19,1.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,48.2,50.0,50.0,49.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6214.TW,181.0,-0.82,0.0,0.0,1.19,0.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,48.2,50.0,50.0,49.3,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2801.TW,24.9,0.61,0.0,0.0,1.18,0.8,A+B1成立，等量縮平台,2026-08-28,✅,47.9,50.0,50.0,49.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6103.TWO,47.0,9.94,0.0,0.0,1.18,13.3,均線轉下出場,2026-08-28,✅,47.9,50.0,50.0,49.2,中性
BUY,吊燈出場（Chandelier Exit）,6831.TW,620.0,4.55,555.9,10.3,0.86,1.3,多頭｜停利 555.9,2026-08-28,✅,47.8,50.0,50.0,49.1,中性
BUY,Stage 2 突破（變盤三部曲）,3533.TW,1735.0,6.77,1617.1,6.8,0.68,1.8,stage2,2026-08-28,✅,47.7,50.0,50.0,49.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5471.TW,61.7,0.33,0.0,0.0,1.17,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,47.6,50.0,50.0,49.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6491.TW,377.0,0.53,0.0,0.0,1.16,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,47.3,50.0,50.0,48.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1909.TW,10.9,-0.46,0.0,0.0,1.16,0.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,47.3,50.0,50.0,48.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2886.TW,48.2,4.44,0.0,0.0,1.16,1.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,47.3,50.0,50.0,48.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3176.TWO,38.9,2.1,0.0,0.0,1.15,1.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,47.0,50.0,50.0,48.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2537.TW,11.4,-1.72,0.0,0.0,1.14,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7631.TW,145.0,-1.02,0.0,0.0,1.14,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1438.TW,22.4,0.0,0.0,0.0,1.14,0.7,均線轉下出場,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1321.TW,33.2,-1.78,0.0,0.0,1.14,1.1,均線轉下出場,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6668.TW,44.6,3.84,0.0,0.0,1.14,8.8,均線轉下出場,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9945.TW,28.0,-2.1,0.0,0.0,1.14,1.2,均線轉下出場,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2383.TW,5490.0,0.27,0.0,0.0,1.14,0.9,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,46.7,50.0,50.0,48.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5288.TW,187.5,-1.57,0.0,0.0,1.13,0.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,46.4,50.0,50.0,48.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2535.TW,91.0,-0.55,0.0,0.0,1.13,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,46.4,50.0,50.0,48.6,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,9912.TW,14.1,6.82,0.0,0.0,1.13,6.5,A+B1成立，等量縮平台,2026-08-28,✅,46.4,50.0,50.0,48.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6533.TW,265.5,-1.12,0.0,0.0,1.13,0.5,均線轉下出場,2026-08-28,✅,46.4,50.0,50.0,48.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6901.TW,16.1,-2.42,0.0,0.0,1.13,0.8,均線轉下出場,2026-08-28,✅,46.4,50.0,50.0,48.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2906.TW,14.1,0.0,0.0,0.0,1.12,0.6,均線轉下出場,2026-08-28,✅,46.1,50.0,50.0,48.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8928.TWO,24.2,-0.62,0.0,0.0,1.12,1.7,均線轉下出場,2026-08-28,✅,46.1,50.0,50.0,48.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6517.TWO,71.6,-2.85,0.0,0.0,1.12,1.5,均線轉下出場,2026-08-28,✅,46.1,50.0,50.0,48.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2207.TW,520.0,-1.33,0.0,0.0,1.12,0.5,均線轉下出場,2026-08-28,✅,46.1,50.0,50.0,48.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6589.TW,49.8,-0.7,0.0,0.0,1.12,0.6,均線轉下出場,2026-08-28,✅,46.1,50.0,50.0,48.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3550.TW,24.3,1.67,0.0,0.0,1.12,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,46.1,50.0,50.0,48.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2618.TW,41.8,-2.22,0.0,0.0,1.11,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2816.TW,38.9,-0.64,0.0,0.0,1.11,3.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6416.TW,100.5,-0.99,0.0,0.0,1.11,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3037.TW,1110.0,-5.93,0.0,0.0,1.11,1.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2880.TW,40.2,2.29,0.0,0.0,1.11,1.1,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1733.TW,32.1,-0.93,0.0,0.0,1.11,0.7,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,7402.TWO,112.5,-4.26,0.0,0.0,1.11,2.2,X型態+籌碼預警,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5704.TWO,23.8,0.85,0.0,0.0,1.11,1.8,均線轉下出場,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4530.TWO,29.9,-0.99,0.0,0.0,1.11,3.0,均線轉下出場,2026-08-28,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1437.TW,32.0,-0.62,0.0,0.0,1.1,0.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.5,50.0,50.0,48.2,中性
BUY,吊燈出場（Chandelier Exit）,6015.TWO,16.4,2.18,14.9,9.1,0.72,1.6,多頭｜停利 14.9,2026-08-28,✅,45.5,50.0,50.0,48.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1342.TW,104.0,0.0,0.0,0.0,1.1,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.5,50.0,50.0,48.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1326.TW,62.1,-1.74,0.0,0.0,1.1,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.5,50.0,50.0,48.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6418.TWO,37.8,1.88,0.0,0.0,1.09,8.6,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3266.TW,14.1,0.0,0.0,0.0,1.09,0.6,均線轉下出場,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2845.TW,13.4,-0.37,0.0,0.0,1.09,2.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3034.TW,545.0,-0.55,0.0,0.0,1.09,0.8,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6218.TWO,40.7,1.88,0.0,0.0,1.09,2.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3219.TWO,87.1,3.08,0.0,0.0,1.09,4.6,A+B1成立，等量縮平台,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6171.TWO,26.4,-0.38,0.0,0.0,1.09,1.6,均線轉下出場,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6666.TW,44.1,-0.56,0.0,0.0,1.09,0.3,均線轉下出場,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5481.TWO,20.8,-1.89,0.0,0.0,1.09,1.5,均線轉下出場,2026-08-28,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2031.TW,45.4,-1.09,0.0,0.0,1.08,0.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5880.TW,25.2,0.8,0.0,0.0,1.08,0.4,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2025.TW,13.2,0.38,0.0,0.0,1.08,1.3,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1905.TW,13.7,1.48,0.0,0.0,1.08,1.0,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8937.TWO,28.4,7.37,0.0,0.0,1.08,0.7,均線轉下出場,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1434.TW,17.9,-1.11,0.0,0.0,1.08,1.2,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6177.TW,47.5,-0.73,0.0,0.0,1.08,0.5,扣抵預警+籌碼（A即將成立）,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1442.TW,29.9,-1.32,0.0,0.0,1.08,0.7,均線轉下出場,2026-08-28,✅,44.9,50.0,50.0,48.0,中性
