訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核
BUY,量縮整理→出量突破（融資沒走）,3434.TWO,32.5,9.98,29.9,8.1,1.15,10.0,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,2427.TW,24.4,6.8,23.0,5.6,1.14,8.0,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,6446.TW,1205.0,1.26,1078.0,10.5,1.14,0.6,大跌後外資買進（隔日跟單）,2026-09-15,✅
BUY,大跌中融資逆勢買,8431.TWO,60.1,-3.84,55.2,8.2,1.13,1.2,大跌中融資逆勢加碼,2026-09-15,❌融資未增(近5筆-64張)
BUY,波段回檔再進場（第二買點）,1437.TW,32.2,0.62,31.4,2.6,1.11,1.2,波段回檔再進場（第二買點）,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,2480.TW,161.0,2.22,154.0,4.3,1.1,2.6,多頭｜停利 154.0,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,4908.TWO,224.0,-0.67,193.0,13.8,1.1,1.4,大跌後外資買進（隔日跟單）,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,6727.TWO,469.5,-3.89,409.3,12.8,1.08,0.6,大跌後外資買進（隔日跟單）,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,3664.TWO,7.7,9.89,7.3,5.4,1.06,1.0,多頭｜停利 7.3,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,4406.TWO,10.1,1.51,9.9,1.9,1.06,4.1,多頭｜停利 9.9,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,5355.TWO,6.5,9.92,5.9,9.2,1.06,5.5,量縮整理後真出量突破（融資沒走）,2026-09-15,❌融資大減(-100%)
BUY,吊燈出場（Chandelier Exit）,3297.TWO,30.9,9.98,27.7,10.2,1.05,5.4,多頭｜停利 27.7,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,3297.TWO,30.9,9.98,28.6,7.2,1.05,5.4,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,波段回檔再進場（第二買點）,9927.TW,69.7,0.14,69.3,0.6,1.04,1.1,波段回檔再進場（第二買點）,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,6752.TWO,99.0,2.48,96.0,3.0,1.03,9.7,多頭｜停利 96.0,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,4568.TWO,39.9,3.37,38.8,2.5,1.01,0.5,多頭｜停利 38.8,2026-09-15,✅
BUY,大跌中融資逆勢買,5328.TWO,51.5,-4.63,51.5,0.0,1.01,0.7,大跌中融資逆勢加碼,2026-09-15,❌融資未增(近5筆-379張)
BUY,量縮整理→出量突破（融資沒走）,5202.TWO,14.2,9.69,12.8,9.3,0.99,8.0,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,3232.TWO,21.6,9.95,20.6,4.3,0.98,10.0,多頭｜停利 20.6,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,3232.TWO,21.6,9.95,20.4,5.1,0.98,10.0,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,大跌中融資逆勢買,6739.TWO,1065.0,-6.99,1065.0,0.0,0.98,1.0,大跌中融資逆勢加碼,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,3311.TW,36.8,5.14,33.9,7.9,0.97,5.8,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,5251.TWO,29.1,10.0,27.3,6.4,0.96,8.0,量縮整理後真出量突破（融資沒走）,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,3362.TWO,168.0,-0.3,149.6,11.0,0.93,0.6,大跌後外資買進（隔日跟單）,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,8045.TW,52.6,9.93,47.1,10.5,0.9,0.9,多頭｜停利 47.1,2026-09-15,✅
BUY,大跌中融資逆勢買,3555.TWO,171.0,-7.57,171.0,0.0,0.88,0.6,大跌中融資逆勢加碼,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,3021.TW,24.6,9.8,21.2,14.1,0.86,1.5,多頭｜停利 21.2,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,8038.TWO,33.0,10.0,29.7,10.0,0.85,3.8,多頭｜停利 29.7,2026-09-15,✅
BUY,量縮整理→出量突破（融資沒走）,8038.TWO,33.0,10.0,34.7,5.0,0.85,3.8,量縮整理後真出量突破（融資沒走）,2026-09-15,❌無融資資料
BUY,大跌中融資逆勢買,3162.TWO,68.0,-7.1,68.0,0.0,0.84,1.3,大跌中融資逆勢加碼,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,3523.TWO,15.8,9.69,13.7,13.6,0.82,3.4,多頭｜停利 13.7,2026-09-15,✅
BUY,吊燈出場（Chandelier Exit）,3609.TWO,20.8,4.53,22.1,6.5,0.81,1.3,多頭｜停利 22.1,2026-09-15,✅
BUY,大跌中融資逆勢買,4991.TWO,418.0,-6.07,418.0,0.0,0.81,0.7,大跌中融資逆勢加碼,2026-09-15,❌融資未增(近5筆-121張)
BUY,大跌中融資逆勢買,8358.TWO,482.0,-6.95,477.0,1.0,0.76,1.4,大跌中融資逆勢加碼,2026-09-15,✅
BUY,股價腰斬的中小型績優股,2495.TW,36.5,-2.28,33.7,7.7,0.72,1.3,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6166.TW,109.0,-1.36,99.9,8.4,0.72,0.6,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8027.TWO,164.0,-1.2,143.8,12.3,0.72,0.5,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8289.TWO,42.5,4.04,38.8,8.6,0.72,1.5,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8467.TW,84.3,1.32,79.3,5.9,0.71,0.5,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,4583.TW,420.0,-2.33,390.3,7.1,0.7,0.8,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,3715.TW,119.5,-0.83,103.9,13.1,0.69,0.6,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8438.TW,67.2,-0.74,63.0,6.2,0.69,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,6207.TWO,104.0,-2.35,92.8,10.8,0.69,0.4,大跌後外資買進（隔日跟單）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8074.TWO,48.9,-2.1,45.0,7.9,0.69,0.6,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8086.TWO,106.0,0.47,96.1,9.3,0.69,0.5,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6451.TW,394.0,-5.63,334.1,15.2,0.68,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6909.TW,40.4,-3.47,37.4,7.4,0.68,1.3,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,2493.TW,171.0,0.29,155.4,9.1,0.67,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6861.TW,228.0,-3.18,199.8,12.4,0.66,4.6,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8043.TWO,128.5,-3.38,110.4,14.1,0.66,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,4551.TW,153.5,-1.6,136.9,10.8,0.65,0.3,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6155.TW,55.6,-0.18,50.0,10.1,0.65,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6415.TW,406.0,-1.93,353.0,13.1,0.65,0.9,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,4739.TW,76.0,-1.68,69.9,8.0,0.64,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,大跌中融資逆勢買,6831.TW,513.0,-5.18,512.0,0.2,0.64,0.5,大跌中融資逆勢加碼,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6735.TWO,59.5,-0.83,54.7,8.0,0.64,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,8088.TWO,40.8,-1.92,38.5,5.6,0.63,0.6,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,2375.TW,117.5,-1.67,102.8,12.5,0.61,0.4,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,2472.TW,208.0,-1.19,183.5,11.8,0.59,1.0,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,4919.TW,111.0,-1.77,100.7,9.3,0.59,0.9,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,8096.TWO,86.0,0.0,77.2,10.2,0.59,1.4,大跌後外資買進（隔日跟單）,2026-09-15,✅
BUY,大跌中融資逆勢買,5386.TWO,279.5,-7.45,279.0,0.2,0.58,1.3,大跌中融資逆勢加碼,2026-09-15,✅
BUY,股價腰斬的中小型績優股,2233.TW,156.5,-0.32,144.8,7.5,0.57,0.3,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,6449.TW,209.5,-2.33,181.6,13.3,0.57,0.8,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,2478.TW,117.0,-1.68,102.6,12.3,0.54,0.3,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,股價腰斬的中小型績優股,3090.TW,159.0,-2.75,140.6,11.5,0.54,0.3,腰斬績優股（基本面未壞）,2026-09-15,✅
BUY,大跌後外資買進（隔日跟單）,6994.TW,26.1,-6.79,24.1,7.7,0.53,2.9,大跌後外資買進（隔日跟單）,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6214.TW,190.0,1.33,0.0,0.0,1.51,1.5,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1439.TW,27.7,-4.15,0.0,0.0,1.18,1.9,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4590.TW,86.8,-1.7,0.0,0.0,1.13,0.7,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6122.TWO,50.7,-0.78,0.0,0.0,1.12,0.8,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2516.TW,14.3,-1.71,0.0,0.0,1.06,0.5,均線轉下出場,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6177.TW,46.9,0.0,0.0,0.0,1.06,0.7,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6904.TWO,122.0,-0.41,0.0,0.0,1.03,3.3,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2636.TW,69.2,-0.72,0.0,0.0,1.02,0.2,均線轉下出場,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1521.TW,24.8,1.23,0.0,0.0,1.0,1.5,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6756.TW,93.8,-0.74,0.0,0.0,0.92,0.6,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6243.TW,36.4,-1.36,0.0,0.0,0.91,0.2,A+B1成立，等量縮平台,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3178.TWO,59.5,1.02,0.0,0.0,0.91,0.6,均線轉下出場,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,8454.TW,242.0,-1.22,0.0,0.0,0.76,1.0,均線轉下出場,2026-09-15,✅
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2340.TW,31.1,-2.81,0.0,0.0,0.74,0.6,A+B1成立，等量縮平台,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4119.TW,59.6,2.76,0.0,0.0,1.45,1.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1591.TWO,39.0,-5.45,0.0,0.0,1.3,3.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6885.TW,26.6,-3.62,0.0,0.0,1.29,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2115.TW,23.7,-0.42,0.0,0.0,1.2,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2354.TW,64.6,-0.15,0.0,0.0,1.18,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4148.TW,33.5,-2.75,0.0,0.0,1.17,1.2,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8442.TW,45.6,0.44,0.0,0.0,1.17,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5201.TWO,30.5,1.84,0.0,0.0,1.17,1.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5608.TW,16.3,-1.81,0.0,0.0,1.16,0.1,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,7743.TWO,22.8,-0.44,0.0,0.0,1.16,3.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8464.TW,382.0,1.19,0.0,0.0,1.15,1.1,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2207.TW,530.0,-1.49,0.0,0.0,1.13,0.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5211.TWO,20.6,0.98,0.0,0.0,1.13,1.2,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4420.TWO,39.2,-1.51,0.0,0.0,1.12,1.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6441.TWO,24.3,-0.21,0.0,0.0,1.12,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2607.TW,53.0,0.0,0.0,0.0,1.11,0.4,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2480.TW,161.0,2.22,0.0,0.0,1.1,2.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1321.TW,32.1,-0.46,0.0,0.0,1.09,0.3,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1598.TW,20.1,-1.47,0.0,0.0,1.08,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2392.TW,41.1,-0.96,0.0,0.0,1.08,0.4,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2509.TW,14.1,-2.09,0.0,0.0,1.08,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1569.TWO,49.4,0.82,0.0,0.0,1.08,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4417.TWO,49.5,-0.4,0.0,0.0,1.08,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2511.TW,8.4,-0.36,0.0,0.0,1.07,0.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9945.TW,27.9,0.36,0.0,0.0,1.07,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3158.TWO,86.1,-3.48,0.0,0.0,1.07,1.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1702.TW,32.4,-0.15,0.0,0.0,1.06,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9931.TW,33.9,-0.0,0.0,0.0,1.06,0.2,X型態+籌碼預警,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6527.TWO,75.0,-0.13,0.0,0.0,1.06,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8931.TWO,43.1,-0.23,0.0,0.0,1.06,1.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1217.TW,10.0,0.1,0.0,0.0,1.05,1.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1731.TW,20.8,-0.72,0.0,0.0,1.05,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2371.TW,28.1,1.63,0.0,0.0,1.05,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6666.TW,44.0,-0.45,0.0,0.0,1.05,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,7794.TWO,31.3,-1.88,0.0,0.0,1.05,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1609.TW,37.2,-0.27,0.0,0.0,1.04,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2613.TW,21.8,-1.36,0.0,0.0,1.04,0.1,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6281.TW,51.2,-0.19,0.0,0.0,1.04,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6887.TW,37.1,-2.75,0.0,0.0,1.04,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2534.TW,16.7,-0.3,0.0,0.0,1.03,0.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8463.TW,21.1,0.24,0.0,0.0,1.03,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4924.TWO,13.5,9.76,0.0,0.0,1.03,2.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4974.TWO,70.3,-0.71,0.0,0.0,1.03,0.3,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1102.TW,35.2,0.57,0.0,0.0,1.02,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1104.TW,26.6,-0.74,0.0,0.0,1.02,0.4,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2348.TW,70.2,-0.43,0.0,0.0,1.02,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6838.TW,23.4,-0.21,0.0,0.0,1.02,0.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8432.TWO,49.9,-0.6,0.0,0.0,1.02,0.2,X型態+籌碼預警,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1806.TW,8.0,0.13,0.0,0.0,1.01,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2247.TW,229.5,0.0,0.0,0.0,1.01,1.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,7703.TWO,199.0,2.05,0.0,0.0,1.01,0.8,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1475.TW,26.2,0.77,0.0,0.0,1.0,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1603.TW,29.9,-0.5,0.0,0.0,1.0,1.1,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2642.TW,20.2,-0.0,0.0,0.0,1.0,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2939.TW,19.4,-0.77,0.0,0.0,1.0,0.4,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1445.TW,10.2,-0.49,0.0,0.0,0.99,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2912.TW,215.5,-0.46,0.0,0.0,0.98,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3232.TWO,21.6,9.95,0.0,0.0,0.98,10.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3522.TWO,12.9,0.78,0.0,0.0,0.98,1.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3570.TWO,167.5,-0.3,0.0,0.0,0.98,1.1,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,7584.TWO,27.6,-2.47,0.0,0.0,0.98,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1340.TW,5.1,-1.74,0.0,0.0,0.96,1.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2505.TW,17.1,-1.15,0.0,0.0,0.96,1.1,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3306.TWO,45.4,-0.44,0.0,0.0,0.96,1.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5251.TWO,29.1,10.0,0.0,0.0,0.96,8.0,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8171.TWO,19.8,0.0,0.0,0.0,0.96,1.2,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1612.TW,34.5,-0.58,0.0,0.0,0.95,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1618.TW,38.5,-0.65,0.0,0.0,0.95,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3703.TW,19.5,-0.76,0.0,0.0,0.95,0.4,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5230.TWO,18.3,-0.81,0.0,0.0,0.95,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1219.TW,11.2,-0.44,0.0,0.0,0.93,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2540.TW,47.5,-1.14,0.0,0.0,0.93,0.6,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2328.TW,44.9,-1.1,0.0,0.0,0.92,0.9,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9943.TW,50.5,-0.79,0.0,0.0,0.92,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5547.TWO,19.9,0.25,0.0,0.0,0.92,0.5,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2539.TW,34.0,-1.59,0.0,0.0,0.91,0.7,均線轉下出場,2026-09-15,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1310.TW,8.4,-2.31,0.0,0.0,0.9,0.5,均線轉下出場,2026-09-15,✅
