訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
BUY,吊燈出場（Chandelier Exit）,1240.TWO,55.8,1.64,53.9,3.3,0.87,1.8,多頭｜停利 53.9,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,2929.TW,6.0,8.56,5.5,8.2,1.03,7.7,多頭｜停利 5.5,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY★,融資維持率創低反彈（量增）,6225.TW,30.5,9.93,25.5,16.2,0.87,2.0,維持率當日創低即放量承接 → 搏反彈 3,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3093.TWO,49.1,2.29,47.9,2.4,0.87,0.7,多頭｜停利 47.9,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4126.TWO,77.2,0.13,76.5,0.9,0.87,1.6,多頭｜停利 76.5,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4433.TWO,20.0,2.3,19.8,1.3,0.87,1.7,多頭｜停利 19.8,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,5878.TWO,38.9,1.7,38.2,1.7,0.87,0.7,多頭｜停利 38.2,2026-08-11,✅,56.1,50.0,50.0,52.4,觀察 ⭐
BUY,大跌中融資逆勢買,2455.TW,367.5,-4.42,358.5,2.4,0.86,0.4,大跌中融資逆勢加碼,2026-08-11,✅,55.8,50.0,50.0,52.3,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3073.TWO,22.8,3.17,21.1,7.6,0.98,4.1,多頭｜停利 21.1,2026-08-11,✅,55.5,50.0,50.0,52.2,觀察 ⭐
BUY,大跌中融資逆勢買,3055.TW,106.5,-6.17,103.0,3.3,0.85,2.2,大跌中融資逆勢加碼,2026-08-11,✅,55.5,50.0,50.0,52.2,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,9802.TW,74.9,5.05,70.2,6.2,0.9,2.2,多頭｜停利 70.2,2026-08-11,✅,55.2,50.0,50.0,52.1,觀察 ⭐
BUY,大跌後外資買進（隔日跟單）,6161.TWO,53.1,0.0,49.0,7.6,0.97,0.6,大跌後外資買進（隔日跟單）,2026-08-11,✅,55.2,50.0,50.0,52.1,觀察 ⭐
BUY,量縮整理→出量突破（融資沒走）,6144.TWO,14.6,9.81,14.2,2.2,0.84,8.2,量縮整理後真出量突破（融資沒走）,2026-08-11,❌融資大減(-100%),55.2,50.0,50.0,52.1,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3297.TWO,28.4,0.71,28.3,0.3,0.84,0.3,多頭｜停利 28.3,2026-08-11,✅,55.2,50.0,50.0,52.1,觀察 ⭐
BUY,大跌中融資逆勢買,7750.TW,2355.0,-5.23,2285.0,3.0,0.84,1.3,大跌中融資逆勢加碼,2026-08-11,✅,55.2,50.0,50.0,52.1,觀察 ⭐
BUY,大跌中融資逆勢買,3016.TW,101.5,-5.14,97.5,3.9,0.83,0.6,大跌中融資逆勢加碼,2026-08-11,✅,54.9,50.0,50.0,52.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3206.TWO,34.8,3.11,34.5,0.9,0.83,1.1,多頭｜停利 34.5,2026-08-11,✅,54.9,50.0,50.0,52.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,7747.TWO,116.0,0.43,114.3,1.4,0.83,1.0,多頭｜停利 114.3,2026-08-11,✅,54.9,50.0,50.0,52.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4743.TWO,47.3,4.07,44.8,5.3,0.85,1.0,多頭｜停利 44.8,2026-08-11,✅,55.0,50.0,50.0,52.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,2545.TW,33.9,2.26,32.9,2.9,0.82,1.3,多頭｜停利 32.9,2026-08-11,✅,54.6,50.0,50.0,51.8,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8043.TWO,147.5,9.67,131.8,10.7,1.1,2.0,多頭｜停利 131.8,2026-08-11,✅,54.5,50.0,50.0,51.8,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,9921.TW,111.5,9.85,0.0,0.0,1.4,2.6,均線轉下出場,2026-08-11,✅,54.5,50.0,50.0,51.8,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8039.TW,216.0,-4.42,0.0,0.0,1.39,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,54.2,50.0,50.0,51.7,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8358.TWO,380.5,9.97,395.9,4.0,0.81,1.9,多頭｜停利 395.9,2026-08-11,✅,54.3,50.0,50.0,51.7,觀察 ⭐
BUY,量縮整理→出量突破（融資沒走）,6028.TWO,87.0,1.99,79.7,8.4,0.98,4.4,量縮整理後真出量突破（融資沒走）,2026-08-11,❌無融資資料,54.3,50.0,50.0,51.7,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6949.TW,1020.0,7.59,0.0,0.0,1.38,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,53.9,50.0,50.0,51.6,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,2402.TW,55.6,0.18,57.0,2.5,0.79,0.6,多頭｜停利 57.0,2026-08-11,✅,53.7,50.0,50.0,51.5,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,9955.TW,25.1,2.24,23.8,5.1,0.8,1.6,多頭｜停利 23.8,2026-08-11,✅,53.9,50.0,50.0,51.5,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2887.TW,35.5,-0.97,0.0,0.0,1.37,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,53.6,50.0,50.0,51.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,7721.TW,63.2,0.48,62.6,0.9,0.78,0.4,多頭｜停利 62.6,2026-08-11,✅,53.4,50.0,50.0,51.4,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6538.TWO,147.0,1.03,0.0,0.0,1.36,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,53.3,50.0,50.0,51.3,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4905.TWO,69.3,1.61,65.4,5.6,0.79,3.0,多頭｜停利 65.4,2026-08-11,✅,52.8,50.0,50.0,51.1,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,4760.TWO,256.0,4.49,248.9,2.8,0.76,0.9,多頭｜停利 248.9,2026-08-11,✅,52.8,50.0,50.0,51.1,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,7556.TWO,223.0,0.0,221.0,0.9,0.76,0.5,多頭｜停利 221.0,2026-08-11,✅,52.8,50.0,50.0,51.1,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8033.TW,189.0,9.88,229.5,21.4,1.25,1.2,多頭｜停利 229.5,2026-08-11,✅,52.5,50.0,50.0,51.0,觀察 ⭐
BUY,大跌中融資逆勢買,6451.TW,433.0,-5.04,411.5,5.0,0.75,0.3,大跌中融資逆勢加碼,2026-08-11,✅,52.5,50.0,50.0,51.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6224.TW,59.8,6.79,57.7,3.6,0.74,1.9,多頭｜停利 57.7,2026-08-11,✅,52.2,50.0,50.0,50.9,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6192.TW,121.0,4.31,111.9,7.5,0.86,4.0,多頭｜停利 111.9,2026-08-11,✅,52.0,50.0,50.0,50.8,觀察 ⭐
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3605.TW,111.0,1.83,0.0,0.0,1.32,1.6,A+B1成立，等量縮平台,2026-08-11,✅,52.1,50.0,50.0,50.8,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,3712.TW,22.4,5.91,0.0,0.0,1.31,1.3,均線轉下出場,2026-08-11,✅,51.8,50.0,50.0,50.7,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9105.TW,8.3,-0.12,0.0,0.0,1.31,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,51.8,50.0,50.0,50.7,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3023.TW,318.5,1.27,286.1,10.2,0.98,0.7,多頭｜停利 286.1,2026-08-11,✅,51.6,50.0,50.0,50.6,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8081.TW,270.0,0.75,245.8,9.0,0.91,1.3,多頭｜停利 245.8,2026-08-11,✅,51.3,50.0,50.0,50.5,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8933.TWO,4.7,4.68,4.4,6.6,0.79,1.7,多頭｜停利 4.4,2026-08-11,✅,51.3,50.0,50.0,50.5,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6147.TWO,161.5,4.87,161.1,0.2,0.71,1.1,多頭｜停利 161.1,2026-08-11,✅,51.3,50.0,50.0,50.5,觀察 ⭐
BUY,融資維持率創低反彈（量增）,3631.TWO,34.2,1.04,31.7,7.2,0.81,2.0,維持率創低+融資套牢+量增 → 搏反彈 ,2026-08-11,✅,51.0,50.0,50.0,50.4,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,3691.TWO,118.0,2.61,123.5,4.7,0.69,1.0,多頭｜停利 123.5,2026-08-11,✅,50.7,50.0,50.0,50.3,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,6462.TWO,102.5,0.99,98.9,3.5,0.68,1.0,多頭｜停利 98.9,2026-08-11,✅,50.4,50.0,50.0,50.2,觀察 ⭐
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2103.TW,28.6,4.18,0.0,0.0,1.27,4.4,A+B1成立，等量縮平台,2026-08-11,✅,50.6,50.0,50.0,50.2,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8213.TW,32.5,6.03,30.1,7.4,0.79,2.0,多頭｜停利 30.1,2026-08-11,✅,50.1,50.0,50.0,50.0,觀察 ⭐
BUY,大跌中融資逆勢買,8210.TW,1015.0,-5.58,1000.0,1.5,0.67,1.7,大跌中融資逆勢加碼,2026-08-11,✅,50.1,50.0,50.0,50.0,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1563.TW,62.1,9.91,0.0,0.0,1.25,2.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,50.0,50.0,50.0,50.0,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2033.TW,20.5,9.89,0.0,0.0,1.25,8.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,50.0,50.0,50.0,50.0,觀察 ⭐
BUY,吊燈出場（Chandelier Exit）,8227.TWO,158.0,9.72,149.5,5.4,0.69,2.0,多頭｜停利 149.5,2026-08-11,✅,50.1,50.0,50.0,50.0,觀察 ⭐
PRE,A+B+C 籌碼趨勢（M哥完整版）,9914.TW,94.3,9.65,0.0,0.0,1.25,2.3,均線轉下出場,2026-08-11,✅,50.0,50.0,50.0,50.0,觀察 ⭐
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2344.TW,178.0,-0.84,0.0,0.0,1.24,1.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,49.7,50.0,50.0,49.9,中性
BUY,吊燈出場（Chandelier Exit）,3010.TW,125.0,2.04,112.4,10.1,0.91,0.8,多頭｜停利 112.4,2026-08-11,✅,49.6,50.0,50.0,49.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2377.TW,154.0,-0.65,0.0,0.0,1.24,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,49.7,50.0,50.0,49.9,中性
BUY,吊燈出場（Chandelier Exit）,1294.TWO,59.1,1.72,55.7,5.8,0.69,1.0,多頭｜停利 55.7,2026-08-11,✅,49.5,50.0,50.0,49.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2464.TW,187.5,4.17,0.0,0.0,1.22,2.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,49.1,50.0,50.0,49.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2881.TW,128.0,-0.39,0.0,0.0,1.22,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,49.1,50.0,50.0,49.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3018.TW,12.9,-7.5,0.0,0.0,1.22,0.6,均線轉下出場,2026-08-11,✅,49.1,50.0,50.0,49.6,中性
BUY,吊燈出場（Chandelier Exit）,8162.TW,55.9,2.76,62.3,11.5,0.95,0.7,多頭｜停利 62.3,2026-08-11,✅,48.8,50.0,50.0,49.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2357.TW,839.0,2.57,0.0,0.0,1.2,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,48.5,50.0,50.0,49.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2006.TW,85.5,-0.47,0.0,0.0,1.2,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,48.5,50.0,50.0,49.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8261.TW,184.0,2.79,0.0,0.0,1.2,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,48.5,50.0,50.0,49.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6243.TW,45.6,-0.22,0.0,0.0,1.2,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,48.5,50.0,50.0,49.4,中性
BUY,吊燈出場（Chandelier Exit）,8147.TWO,127.0,0.79,125.2,1.4,0.6,0.5,多頭｜停利 125.2,2026-08-11,✅,48.0,50.0,50.0,49.2,中性
BUY,吊燈出場（Chandelier Exit）,3541.TWO,21.5,2.14,21.5,0.0,0.85,1.1,多頭｜停利 21.5,2026-08-11,✅,48.0,50.0,50.0,49.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2890.TW,39.0,0.39,0.0,0.0,1.18,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.9,50.0,50.0,49.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5434.TW,522.0,1.56,0.0,0.0,1.18,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.9,50.0,50.0,49.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2301.TW,268.5,-1.1,0.0,0.0,1.17,1.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.6,50.0,50.0,49.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1708.TW,49.2,-1.4,0.0,0.0,1.17,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.6,50.0,50.0,49.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6491.TW,378.0,-0.26,0.0,0.0,1.17,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.6,50.0,50.0,49.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1526.TW,19.0,3.83,0.0,0.0,1.17,0.6,均線轉下出場,2026-08-11,✅,47.6,50.0,50.0,49.0,中性
BUY,吊燈出場（Chandelier Exit）,6924.TW,119.5,9.63,109.5,8.4,0.75,1.3,多頭｜停利 109.5,2026-08-11,✅,47.4,50.0,50.0,49.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3532.TW,284.0,0.35,0.0,0.0,1.16,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.3,50.0,50.0,48.9,中性
BUY,吊燈出場（Chandelier Exit）,1519.TW,703.0,4.77,637.5,9.3,0.79,1.4,多頭｜停利 637.5,2026-08-11,✅,47.2,50.0,50.0,48.9,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1904.TW,24.5,1.24,0.0,0.0,1.16,2.2,A+B1成立，等量縮平台,2026-08-11,✅,47.3,50.0,50.0,48.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3147.TWO,226.0,-2.59,0.0,0.0,1.16,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.3,50.0,50.0,48.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4542.TWO,274.5,-6.15,0.0,0.0,1.16,1.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.3,50.0,50.0,48.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2645.TW,191.0,0.79,0.0,0.0,1.15,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,47.0,50.0,50.0,48.8,中性
BUY,吊燈出場（Chandelier Exit）,2438.TW,19.2,10.0,17.4,9.4,0.79,2.4,多頭｜停利 17.4,2026-08-11,✅,47.1,50.0,50.0,48.8,中性
BUY★,融資維持率創低反彈（量增）,5475.TWO,135.0,8.0,119.0,11.9,0.41,3.8,維持率當日創低即放量承接 → 搏反彈 3,2026-08-11,✅,46.9,50.0,50.0,48.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4119.TW,52.9,0.76,0.0,0.0,1.15,0.7,均線轉下出場,2026-08-11,✅,47.0,50.0,50.0,48.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9906.TW,40.8,1.62,0.0,0.0,1.15,0.7,均線轉下出場,2026-08-11,✅,47.0,50.0,50.0,48.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3652.TW,37.3,1.91,0.0,0.0,1.14,4.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.7,50.0,50.0,48.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2885.TW,68.4,0.29,0.0,0.0,1.14,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.7,50.0,50.0,48.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2030.TW,21.1,3.42,0.0,0.0,1.14,5.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.7,50.0,50.0,48.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8464.TW,398.0,5.01,0.0,0.0,1.14,1.8,均線轉下出場,2026-08-11,✅,46.7,50.0,50.0,48.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7827.TW,161.0,0.63,0.0,0.0,1.13,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.4,50.0,50.0,48.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2923.TW,26.0,-5.63,0.0,0.0,1.13,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.4,50.0,50.0,48.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1907.TW,30.2,-1.94,0.0,0.0,1.13,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.4,50.0,50.0,48.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6196.TW,510.0,0.59,0.0,0.0,1.13,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.4,50.0,50.0,48.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4763.TW,51.6,3.2,0.0,0.0,1.12,1.6,均線轉下出場,2026-08-11,✅,46.1,50.0,50.0,48.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2867.TW,9.5,-2.27,0.0,0.0,1.12,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,46.1,50.0,50.0,48.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6202.TW,64.3,0.78,0.0,0.0,1.11,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1517.TW,12.3,4.24,0.0,0.0,1.11,1.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,45.8,50.0,50.0,48.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2362.TW,47.3,1.07,0.0,0.0,1.1,0.9,均線轉下出場,2026-08-11,✅,45.5,50.0,50.0,48.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2891.TW,66.8,0.45,0.0,0.0,1.1,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,45.5,50.0,50.0,48.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3037.TW,992.0,0.0,0.0,0.0,1.1,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,45.5,50.0,50.0,48.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2031.TW,46.1,-0.86,0.0,0.0,1.1,1.4,均線轉下出場,2026-08-11,✅,45.5,50.0,50.0,48.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2915.TW,53.6,0.37,0.0,0.0,1.09,0.8,均線轉下出場,2026-08-11,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2637.TW,87.3,-0.91,0.0,0.0,1.09,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,45.2,50.0,50.0,48.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5516.TWO,13.1,-0.38,0.0,0.0,1.09,1.5,均線轉下出場,2026-08-11,✅,45.2,50.0,50.0,48.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1440.TW,13.7,1.48,0.0,0.0,1.09,1.6,均線轉下出場,2026-08-11,✅,45.2,50.0,50.0,48.1,中性
BUY,吊燈出場（Chandelier Exit）,5425.TWO,86.0,2.02,99.8,16.1,1.0,1.1,多頭｜停利 99.8,2026-08-11,✅,45.0,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1455.TW,9.6,-3.03,0.0,0.0,1.08,1.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.9,50.0,50.0,48.0,中性
BUY,大跌中融資逆勢買,6830.TW,408.5,-3.77,390.5,4.4,0.5,0.8,大跌中融資逆勢加碼,2026-08-11,✅,45.0,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5306.TW,99.6,2.68,0.0,0.0,1.08,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.9,50.0,50.0,48.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3617.TW,229.0,-2.14,0.0,0.0,1.08,0.6,均線轉下出場,2026-08-11,✅,44.9,50.0,50.0,48.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3003.TW,70.5,2.62,0.0,0.0,1.08,4.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.9,50.0,50.0,48.0,中性
BUY,吊燈出場（Chandelier Exit）,8155.TWO,316.0,2.43,286.6,9.3,0.7,0.7,多頭｜停利 286.6,2026-08-11,✅,44.5,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9934.TW,11.4,-5.0,0.0,0.0,1.07,4.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.6,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3489.TWO,26.0,0.0,0.0,0.0,1.07,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.6,50.0,50.0,47.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6589.TW,52.6,3.75,0.0,0.0,1.07,2.1,均線轉下出場,2026-08-11,✅,44.6,50.0,50.0,47.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2392.TW,39.6,4.35,0.0,0.0,1.07,2.3,均線轉下出場,2026-08-11,✅,44.6,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0056.TW,52.3,-0.29,0.0,0.0,1.07,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.6,50.0,50.0,47.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3046.TW,60.3,2.03,0.0,0.0,1.07,3.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.6,50.0,50.0,47.8,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3484.TWO,50.2,-0.99,0.0,0.0,1.06,0.5,A+B1成立，等量縮平台,2026-08-11,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1434.TW,17.8,0.28,0.0,0.0,1.06,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6691.TW,728.0,-0.55,0.0,0.0,1.06,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8905.TWO,34.7,-0.29,0.0,0.0,1.06,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.3,50.0,50.0,47.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6933.TW,188.0,4.16,0.0,0.0,1.06,2.7,均線轉下出場,2026-08-11,✅,44.3,50.0,50.0,47.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6969.TW,32.8,-4.37,0.0,0.0,1.06,0.4,均線轉下出場,2026-08-11,✅,44.3,50.0,50.0,47.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1608.TW,36.5,1.96,0.0,0.0,1.05,1.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6214.TW,143.0,-1.04,0.0,0.0,1.05,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1742.TWO,17.9,0.28,0.0,0.0,1.05,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.0,50.0,50.0,47.6,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,3015.TW,57.0,-2.9,0.0,0.0,1.05,1.1,均線轉下出場,2026-08-11,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2312.TW,32.8,1.08,0.0,0.0,1.05,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1466.TW,16.8,-1.47,0.0,0.0,1.04,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6279.TWO,130.5,0.38,0.0,0.0,1.04,1.8,均線轉下出場,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2465.TW,86.9,-7.16,0.0,0.0,1.04,2.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2415.TW,30.1,-2.74,0.0,0.0,1.04,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2364.TW,76.0,-0.13,0.0,0.0,1.04,1.1,均線轉下出場,2026-08-11,✅,43.7,50.0,50.0,47.5,中性
