code,yoy,rev
4442,4.2,213746.0
1591,510.66,47510.0
4139,-0.45,91628.0
4157,-37.75,2280.0
4745,-10.88,287479.0
6617,7.6,3750.0
4966,-3.77,1268934.0
4971,25.24,106295.0
4991,67.92,243926.0
6907,121.65,286721.0
5223,-3.19,177754.0
3664,-26.85,17125.0
7717,-21.37,94536.0
5227,-86.42,5134.0
8455,-6.69,112744.0
5543,4.03,267623.0
2726,-33.06,36301.0
4804,2.73,13695.0
2724,44.88,31603.0
4154,99.26,2443.0
5276,76.15,94037.0
8426,10.09,193095.0
8437,-5.34,14176.0
8444,-56.78,140805.0
4924,-7.2,69657.0
8423,3.76,40156.0
6741,31.91,173441.0
2924,-28.65,3928.0
6616,-37.51,44859.0
6629,140.46,265349.0
