code,yoy,rev
1101,-6.75,10889658.0
1102,-0.96,7923604.0
1103,12.3,208929.0
1104,-0.99,488513.0
1108,16.26,402129.0
1109,-17.4,719102.0
1110,-1.48,149741.0
1201,2.01,1588873.0
1203,-17.74,481337.0
1210,7.65,7431123.0
1213,3.04,25440.0
1215,-0.24,1851586.0
1216,4.49,35858206.0
1217,2.41,284591.0
1218,14.96,670202.0
1219,11.28,1086305.0
1220,-24.69,218974.0
1225,3.17,900073.0
1227,4.4,3556835.0
1229,8.04,701599.0
1231,5.5,702239.0
1232,10.78,1594098.0
1233,-11.31,186443.0
1234,-1.14,737796.0
1235,331.91,8146.0
1236,-13.25,143333.0
1702,-2.36,1531731.0
1737,12.09,252684.0
3054,-72.11,5616.0
1301,11.59,18212643.0
1303,11.77,26310187.0
1304,12.83,5133507.0
1305,24.06,1525029.0
1307,-8.37,731314.0
1308,0.5,576968.0
1309,10.84,1622907.0
1310,16.5,975087.0
1312,1.2,1685135.0
1313,-1.15,5696942.0
1314,-3.88,1390823.0
1315,-13.56,179377.0
1321,26.13,471422.0
1323,5.39,313683.0
1324,-17.4,76948.0
1325,428.22,293910.0
1326,0.0,23935729.0
4306,0.76,1330385.0
1402,-3.02,18791926.0
1409,-7.42,2551167.0
1410,9.16,37087.0
1413,19.83,183846.0
1414,-1.65,59309.0
1417,-25.85,107100.0
1418,-33.57,11414.0
1419,-6.98,229060.0
1423,-43.78,12038.0
1434,-15.67,2253131.0
1440,-7.63,1633489.0
1441,9.92,131969.0
1444,2.15,786572.0
1445,-39.91,66994.0
1446,-33.66,63683.0
1447,80.04,1736512.0
1449,-10.84,193946.0
1451,-7.14,595405.0
1452,-4.74,142400.0
1454,-14.61,118054.0
1455,-0.37,787713.0
1457,-3.26,286100.0
1459,-16.1,194149.0
1460,9.67,849170.0
1463,-1.81,34679.0
1464,-32.32,720066.0
1465,-29.72,42119.0
1466,5.11,257415.0
1467,45.92,815089.0
1468,-9.69,71097.0
1470,-10.5,59081.0
1473,-27.3,410395.0
1474,-4.35,294124.0
1475,951.93,38238.0
1476,5.72,2494282.0
1477,-15.23,1761346.0
4414,-24.49,1198668.0
4426,-35.38,90756.0
4438,-47.72,449208.0
4440,3.16,124230.0
1503,-0.97,1991320.0
1504,-0.0,3927983.0
1506,-8.36,80460.0
1513,15.9,1268416.0
1514,12.69,477166.0
1515,131.0,1480505.0
1517,36.78,347951.0
1519,-16.15,650893.0
1526,50.53,121040.0
1527,20.44,284799.0
1528,-39.34,236571.0
1529,-92.39,14239.0
1530,16.92,285184.0
1531,3.46,165833.0
1532,28.36,1303517.0
1535,14.64,846632.0
1537,-5.4,590004.0
1538,7.59,28526.0
1539,34.46,214757.0
1540,-50.68,28090.0
1541,94.7,496968.0
1558,101.09,692204.0
1560,4.22,437013.0
1583,9.23,475291.0
1597,17.04,113647.0
2049,59.93,2044943.0
2371,-37.8,2624403.0
3167,62.15,279685.0
4526,-9.92,716365.0
4532,7.41,1670128.0
4540,22.98,225096.0
4555,8.1,132904.0
4562,-26.41,58820.0
4564,-3.22,171828.0
4566,3.1,346874.0
4572,-63.68,20109.0
4576,45.28,220950.0
4583,18.1,286150.0
6606,-4.3,58280.0
8222,-54.92,22476.0
8374,16.89,265918.0
8996,12.01,172934.0
1603,-18.31,205699.0
1604,5.06,529607.0
1605,6.07,9517377.0
1608,13.5,618687.0
1609,18.89,1850911.0
1611,-18.89,160599.0
1612,71.19,409699.0
1614,1.16,332440.0
1615,-11.86,255806.0
1616,-30.0,244007.0
1617,7.02,287963.0
1618,-41.46,248374.0
4930,45.56,1012375.0
5283,0.5,388402.0
1708,-17.47,287501.0
1709,22.17,710664.0
1710,10.45,1834052.0
1711,-7.4,659991.0
1712,3.8,1310838.0
1713,-27.1,39774.0
1714,-13.37,1938587.0
1717,18.77,4096702.0
1718,-15.02,2306567.0
1721,-4.77,236914.0
1722,-21.88,711162.0
1723,31.52,496347.0
1725,20.19,730635.0
1726,0.27,708516.0
1727,-19.98,152575.0
1730,52.94,341302.0
1732,-10.67,44148.0
1735,-20.7,232296.0
1773,4.23,698477.0
1776,7.71,143788.0
4720,14.52,306461.0
4722,5.62,349799.0
4739,-21.18,415072.0
4755,10.77,322963.0
4764,11.57,281489.0
4766,1.13,1510227.0
4770,27.81,227240.0
1707,4.17,963181.0
1720,-1.42,340793.0
1731,17.28,91285.0
1733,-49.61,142900.0
1734,-19.24,185698.0
1752,-23.57,119423.0
1760,8.69,213950.0
1762,95.68,171870.0
1783,-7.33,39604.0
1786,-21.83,30491.0
1789,10.36,240069.0
1795,31.47,957236.0
3164,-5.65,24498.0
3705,-1.52,722106.0
4104,-3.96,555782.0
4106,-8.98,180018.0
4108,83.42,8157.0
4119,10.93,214425.0
4133,2.36,36348.0
4142,-58.12,79472.0
4155,1.81,120532.0
4164,-0.94,153543.0
4169,6.14,54652.0
4195,0.51,50613.0
4736,3.83,384614.0
4737,-31.22,117448.0
4746,-3.57,207650.0
6446,520728.57,218748.0
6472,16.75,152666.0
6491,54.0,534425.0
6534,19.13,4756.0
6589,85.5,77856.0
6645,-0.77,28141.0
6657,25.1,867.0
6782,19.66,136859.0
6794,-57.14,792.0
6796,6.19,35006.0
1802,21.64,4513047.0
1806,-26.25,293646.0
1809,-26.82,139469.0
1810,-10.19,476721.0
1817,-15.04,187860.0
1903,-6.68,14133.0
1904,0.39,3481592.0
1905,2.95,1645777.0
1906,-53.13,56654.0
1907,7.41,6907954.0
1909,1.19,4305485.0
6790,2.27,902338.0
2002,8.15,29909497.0
2006,10.5,3983338.0
2007,10.87,470579.0
