code,yoy,rev
1101,-2.32,9394240.0
1102,16.77,7905737.0
1103,2.88,177060.0
1104,4.13,479518.0
1108,10.25,353189.0
1109,40.68,668892.0
1110,21.51,186293.0
1201,21.68,1583493.0
1203,9.33,544108.0
1210,7.86,7176513.0
1213,-11.63,63426.0
1215,6.64,1885469.0
1216,7.81,41144409.0
1217,1.54,379511.0
1218,2.72,706484.0
1219,18.96,1199814.0
1220,9.05,261737.0
1225,-6.51,964100.0
1227,9.59,4362134.0
1229,11.06,493179.0
1231,13.25,913458.0
1232,15.68,1620137.0
1233,14.33,226345.0
1234,12.28,989413.0
1235,-16.53,1752.0
1236,20.68,326947.0
1702,3.31,1718531.0
1737,13.17,274611.0
3054,-12.8,9423.0
1301,1.79,19500909.0
1303,-14.28,24994873.0
1304,-9.77,5004581.0
1305,-23.07,1193236.0
1307,16.39,910675.0
1308,41.37,620182.0
1309,-9.83,1746564.0
1310,-17.71,1117957.0
1312,-18.96,1904635.0
1313,9.71,5939881.0
1314,-21.97,2567786.0
1315,-7.36,192157.0
1321,-5.87,435535.0
1323,7.7,307775.0
1324,12.96,99191.0
1325,0.48,81517.0
1326,-5.98,31787788.0
4306,-10.6,1500134.0
1402,14.01,21454753.0
1409,12.29,3471998.0
1410,-15.23,37375.0
1413,-10.11,330573.0
1414,-5.33,67103.0
1417,-10.08,157899.0
1418,-69.22,11785.0
1419,15.04,125881.0
1423,-44.47,42073.0
1434,8.76,3887745.0
1440,-4.82,2034326.0
1441,-6.85,148439.0
1444,12.2,1185284.0
1445,16.59,164017.0
1446,-12.42,36057.0
1447,-23.06,1262287.0
1449,5.97,199479.0
1451,40.41,841714.0
1452,4.48,205151.0
1454,0.83,170512.0
1455,-8.85,1331476.0
1457,-7.19,522335.0
1459,-1.14,332149.0
1460,-4.52,843264.0
1463,-44.17,71333.0
1464,10.1,761248.0
1465,-26.84,101708.0
1466,34.55,383622.0
1467,52.81,616427.0
1468,99.36,102870.0
1470,17.64,62082.0
1473,-7.64,746584.0
1474,-9.63,309742.0
1475,-8.81,5920.0
1476,0.27,2415301.0
1477,35.91,2143944.0
4414,-4.66,1082296.0
4426,26.5,257523.0
4438,98.31,893414.0
1503,23.04,2653863.0
1504,-5.99,3969809.0
1506,-18.68,93504.0
1513,55.29,1074295.0
1514,-8.28,332758.0
1515,157.34,1021525.0
1517,12.6,305412.0
1519,-43.29,237388.0
1526,-10.34,90001.0
1527,0.29,371214.0
1528,-0.53,339618.0
1529,555.89,30040.0
1530,-12.17,321784.0
1531,16.21,230758.0
1532,-7.23,1203550.0
1535,-1.06,1005894.0
1537,2.5,744711.0
1538,-34.6,30485.0
1539,-10.83,286948.0
1540,17.13,50830.0
1541,21.03,347031.0
1558,18.91,411722.0
1560,4.68,441889.0
1583,-14.11,558549.0
1597,-33.33,114277.0
2049,-26.06,1667522.0
2371,-50.75,3062480.0
3167,-47.2,192327.0
4526,0.48,821410.0
4532,-11.24,1842090.0
4540,-34.91,154436.0
4555,-8.4,125660.0
4562,-15.19,92917.0
4564,29.95,277282.0
4566,2.92,349406.0
4572,40.27,79170.0
4576,-24.65,158769.0
6606,-39.36,71952.0
8222,-5.9,70242.0
8374,-25.62,266110.0
8996,23.74,200077.0
1603,-37.19,156589.0
1604,5.29,743165.0
1605,-44.02,13638561.0
1608,-5.3,715762.0
1609,-10.5,1561227.0
1611,-17.55,226338.0
1612,-4.59,297535.0
1614,16.28,509806.0
1615,-30.39,192795.0
1616,-21.13,192355.0
1617,-31.93,244936.0
1618,-30.33,145365.0
4930,16.26,976959.0
5283,8.87,424019.0
1708,-36.19,246863.0
1709,-17.93,620853.0
1710,-2.24,2324372.0
1711,9.68,900397.0
1712,12.35,1516151.0
1713,-23.58,66383.0
1714,6.87,2512281.0
1717,-12.89,3403666.0
1718,-3.91,3450764.0
1721,11.27,355110.0
1722,38.77,1390537.0
1723,-2.6,689967.0
1725,-10.05,823090.0
1726,5.66,792055.0
1727,-12.55,215510.0
1730,71.74,432620.0
1732,-2.51,62219.0
1735,-26.26,239110.0
1773,-7.55,599553.0
1776,-7.1,160246.0
4720,3.77,306166.0
4722,-10.14,403153.0
4739,14.19,588923.0
4755,0.0,367378.0
4764,-9.36,372127.0
4766,-0.08,1367047.0
1707,13.19,756431.0
1720,42.23,374705.0
1731,12.9,141727.0
1733,19.89,205344.0
1734,13.1,213815.0
1752,24.41,142542.0
1760,55.73,107061.0
1762,69.47,151934.0
1783,-32.46,25671.0
1786,29.79,45331.0
1789,13.54,314268.0
1795,9.98,590779.0
3164,-25.61,25521.0
3705,5.28,730299.0
4104,8.86,587302.0
4106,14.37,177289.0
4108,-47.09,6822.0
4119,17.23,208323.0
4133,7.24,40221.0
4142,-26.9,13288.0
4155,-9.67,88914.0
4164,19.39,168412.0
4169,12.49,57693.0
4195,14.76,25080.0
4736,20.28,378619.0
4737,14.72,122788.0
4746,30.24,249794.0
6446,29.82,148.0
6472,241.35,129974.0
6491,30.82,278687.0
6534,17.45,84380.0
6589,-5.21,26708.0
6645,11.33,13183.0
6657,66.04,269.0
1802,-16.37,3427816.0
1806,-20.4,276142.0
1809,-12.4,202002.0
1810,-5.78,418531.0
1817,-12.79,213140.0
1903,-46.43,22374.0
1904,0.49,3504093.0
1905,-7.28,1930865.0
1906,-34.92,131929.0
1907,1.71,6477996.0
1909,6.44,4335397.0
2002,9.92,36077811.0
2006,27.26,3885194.0
2007,-10.69,710512.0
2008,15.63,142822.0
2009,-19.37,200194.0
2010,-4.47,1416047.0
2012,-6.79,833735.0
2013,17.63,1765137.0
2014,5.74,4098860.0
2015,14.83,2862920.0
2017,-7.0,344306.0
2020,-18.66,358169.0
2022,39.49,1160536.0
2023,-31.08,4547372.0
2024,-13.5,117097.0
2025,-71.46,110555.0
2027,3.83,7709297.0
2028,25.63,1162249.0
2029,-31.52,782996.0
2030,-3.19,1086358.0
2031,-5.34,651691.0
2032,-7.37,279648.0
2033,11.26,74621.0
2034,-9.89,1595895.0
2038,2.3,783653.0
2069,4.87,760900.0
3004,52.3,215570.0
5007,-1.08,761368.0
9958,-20.11,99885.0
2101,12.85,892556.0
2102,-11.96,400770.0
2103,-6.07,2650889.0
2104,18.7,2167950.0
2105,-4.03,9615549.0
2106,-5.36,2665955.0
2107,74.4,210728.0
2108,11.07,1161018.0
2109,-8.24,421756.0
2114,-3.58,151055.0
6582,0.61,330652.0
1319,-13.58,1921791.0
1339,-9.35,247724.0
1512,-55.88,125210.0
1521,-14.76,413134.0
1522,7.13,1588233.0
1524,9.64,231829.0
1525,-4.74,99329.0
1533,-4.28,251189.0
