code,yoy,rev
1101,-4.6,11211942.0
1102,-8.37,7016219.0
1103,-0.85,176879.0
1104,10.07,503315.0
1108,16.01,348338.0
1109,-12.48,638725.0
1110,-19.36,143344.0
1201,-1.86,1739332.0
1203,-0.28,514106.0
1210,12.09,6863541.0
1213,-24.79,27127.0
1215,1.98,1908232.0
1216,4.44,36972407.0
1217,16.28,284230.0
1218,8.41,690997.0
1219,6.19,1083064.0
1220,23.28,309104.0
1225,9.75,1023560.0
1227,21.06,2305665.0
1229,67.61,716226.0
1231,6.19,695551.0
1232,1.53,1486022.0
1233,10.76,176532.0
1234,2.15,729907.0
1235,211.09,10207.0
1236,-1.95,149497.0
1702,3.81,1511382.0
1737,-3.43,242350.0
3054,-20.12,14942.0
1301,-15.75,16583297.0
1303,-12.04,24199415.0
1304,-12.12,4560162.0
1305,-3.79,1248897.0
1307,8.66,968475.0
1308,-4.01,583313.0
1309,-22.46,1345676.0
1310,-16.37,1007580.0
1312,-26.38,1595381.0
1313,-12.85,4798646.0
1314,-41.52,1931548.0
1315,-25.65,155412.0
1321,1.11,386564.0
1323,0.15,335952.0
1324,-2.49,94553.0
1325,-27.4,53828.0
1326,-31.05,24869514.0
4306,-12.49,1396588.0
1402,-3.47,19963313.0
1409,-19.81,2900775.0
1410,-19.14,35521.0
1413,-36.26,219241.0
1414,-53.57,43515.0
1417,-24.62,103663.0
1418,-78.33,8824.0
1419,62.4,264084.0
1423,-49.67,27475.0
1434,1.05,3664005.0
1440,-5.14,2011385.0
1441,-4.3,123806.0
1444,-18.75,972078.0
1445,6.44,122584.0
1446,-31.29,24092.0
1447,-24.68,1143626.0
1449,8.88,236571.0
1451,-11.49,750858.0
1452,-10.52,147973.0
1454,0.11,173464.0
1455,-35.87,880881.0
1457,-27.61,373712.0
1459,-8.42,248239.0
1460,-7.02,854068.0
1463,-55.36,39084.0
1464,33.82,1122465.0
1465,-72.57,40831.0
1466,-42.46,196335.0
1467,-26.26,540779.0
1468,6.93,72704.0
1470,-13.59,62129.0
1473,-13.16,354161.0
1474,-7.86,278500.0
1475,95.37,5871.0
1476,-1.98,2649809.0
1477,-0.34,2237389.0
4414,11.94,1342812.0
4426,-10.51,180678.0
4438,7.0,1429215.0
4440,-11.29,123164.0
1503,-4.62,1987267.0
1504,-3.55,3879865.0
1506,-18.32,88712.0
1513,-15.1,868367.0
1514,13.62,375703.0
1515,14.86,896984.0
1517,-20.69,199223.0
1519,27.98,676528.0
1526,-15.67,99085.0
1527,-12.34,243075.0
1528,20.94,410436.0
1529,28.05,80655.0
1530,-21.57,291315.0
1531,-42.55,112590.0
1532,-31.66,892287.0
1535,-31.16,576022.0
1537,-7.89,677632.0
1538,-14.38,25008.0
1539,-15.29,160369.0
1540,-27.9,51323.0
1541,16.11,363278.0
1558,-8.78,455609.0
1560,-7.02,420369.0
1583,-8.1,553453.0
1597,-33.83,103088.0
2049,-46.9,1407133.0
2371,-36.92,2777135.0
3167,-53.34,149891.0
4526,-19.94,918320.0
4532,-21.04,1193844.0
4540,-43.23,192324.0
4555,-25.58,98552.0
4562,-36.47,75538.0
4564,-17.62,215568.0
4566,7.56,316332.0
4572,-28.54,67028.0
4576,-19.92,164434.0
6606,-33.96,63661.0
8222,-2.34,62782.0
8374,-27.87,182847.0
8996,0.65,136884.0
1603,42.15,345203.0
1604,9.74,530903.0
1605,-28.78,10086581.0
1608,-25.82,580616.0
1609,-9.03,1443005.0
1611,9.67,198437.0
1612,-4.65,330359.0
1614,3.04,314822.0
1615,-17.7,261253.0
1616,-4.17,281937.0
1617,-17.25,248427.0
1618,85.42,250665.0
4930,-2.56,970250.0
5283,56.51,410423.0
1708,26.09,363624.0
1709,1.27,860765.0
1710,-53.73,1298296.0
1711,-8.3,749894.0
1712,-10.24,1361685.0
1713,-9.97,49064.0
1714,-29.07,2198182.0
1717,-8.02,3255454.0
1718,-14.61,2928161.0
1721,-10.18,290691.0
1722,68.91,1552315.0
1723,-19.49,607351.0
1725,-5.64,748021.0
1726,12.93,766438.0
1727,-10.58,215388.0
1730,-28.9,241197.0
1732,9.87,47409.0
1735,-17.11,268113.0
1773,-7.95,677153.0
1776,-15.15,142465.0
4720,1.24,279532.0
4722,-3.55,359007.0
4739,23.9,577026.0
4755,-1.6,325294.0
4764,-34.21,234980.0
4766,6.58,1582326.0
1707,-0.52,798134.0
1720,0.25,353035.0
1731,-14.19,85606.0
1733,3.67,187664.0
1734,-5.3,190643.0
1752,14.29,158963.0
1760,-30.5,106610.0
1762,-6.2,82561.0
1783,38.4,30837.0
1786,48.51,38494.0
1789,-13.46,217414.0
1795,39.55,739594.0
3164,-29.13,22364.0
3705,3.85,692240.0
4104,6.03,549178.0
4106,-15.76,159483.0
4108,-26.38,4477.0
4119,13.65,179896.0
4133,8.82,37199.0
4142,-34.18,163585.0
4155,8.15,120663.0
4164,-5.54,153667.0
4169,17.43,51922.0
4195,32.31,44700.0
4736,-16.82,328565.0
4737,31.86,311630.0
4746,-2.08,218989.0
6446,-94.72,28.0
6472,-17.49,115780.0
6491,-8.68,283132.0
6534,-98.94,603.0
6589,11.74,29952.0
6645,55.2,23087.0
6657,117.92,608.0
1802,0.79,3760060.0
1806,-1.24,404064.0
1809,-3.95,185716.0
1810,-8.81,448020.0
1817,18.65,224399.0
1903,0.58,12799.0
1904,-1.64,3522377.0
1905,-22.87,1655313.0
1906,-25.16,117312.0
1907,-6.42,6227481.0
1909,-3.1,3976955.0
2002,-24.04,27677766.0
2006,10.21,3692862.0
2007,-29.29,474870.0
2008,-59.39,56484.0
2009,-31.14,208256.0
