code,yoy,rev
1264,0.14,681442.0
1294,-38.49,41491.0
1295,-15.71,70889.0
1780,-13.9,73372.0
1796,19.74,61025.0
4205,0.97,178851.0
4207,-12.55,422493.0
6846,-37.75,52565.0
7743,-20.31,31887.0
4303,167.34,63992.0
4304,5.23,34196.0
4305,10.64,73762.0
9950,-4.64,218855.0
4401,-19.52,223081.0
4402,-38.72,2521.0
4406,5.04,37066.0
4413,-26.58,25476.0
4417,54.95,305154.0
4420,21.04,69568.0
4432,48.05,156235.0
4433,17.15,224529.0
6506,-5.0,153981.0
1570,57.21,55007.0
1580,-5.73,381500.0
1586,-23.8,186978.0
1599,52.34,152660.0
2066,-3.05,234176.0
2067,-20.49,65271.0
2070,-17.16,40492.0
2235,-18.48,35691.0
3162,109.82,572741.0
3226,-11.27,182309.0
3379,330.64,92958.0
3685,-12.92,79033.0
4502,-37.38,75743.0
4503,-26.02,34481.0
4506,31.83,596731.0
4510,-20.69,102793.0
4513,-6.8,66601.0
4523,-1.59,47845.0
4527,-14.59,175326.0
4528,-24.01,139369.0
4533,85.81,478805.0
4534,-16.87,74184.0
4535,-18.81,222381.0
4538,-37.56,15160.0
4543,-30.3,46675.0
4549,-24.07,84398.0
4550,-66.14,49384.0
4558,11.39,109717.0
4561,-44.26,49762.0
4563,-15.72,217953.0
4568,57.64,134164.0
4580,2.29,184761.0
4584,14.8,116948.0
5381,1.97,361788.0
6122,-23.93,275659.0
6125,13.76,206512.0
6425,-8.98,71282.0
6603,16.72,369260.0
6609,28.64,164649.0
6843,-15.62,51391.0
6982,13.02,132522.0
7642,14.01,79173.0
7709,-48.44,37736.0
7718,20.98,224450.0
8027,-37.05,71163.0
8083,-37.34,74643.0
8107,14.81,79067.0
8255,19.18,634760.0
9951,14.22,509930.0
2061,5.83,92395.0
1742,-43.4,11451.0
3430,34.91,140755.0
4706,-37.96,81461.0
4707,-23.15,87873.0
4711,-33.66,44172.0
4714,68.5,98442.0
4716,-27.81,28574.0
4721,5.12,209711.0
4741,-18.04,43242.0
4754,-11.55,63451.0
4767,-16.16,99262.0
4768,-25.75,50040.0
4772,-23.45,70385.0
6509,-3.61,491034.0
1565,-18.54,331061.0
1777,18.13,96463.0
1781,-58.16,52513.0
1784,-15.55,86452.0
1788,0.8,369859.0
1799,205.19,32238.0
1813,-20.21,23070.0
3118,-22.56,46063.0
3176,24.15,97252.0
3205,-29.11,35025.0
3218,16.26,417266.0
4102,-46.44,36931.0
4105,-19.68,482990.0
4107,-10.36,159611.0
4109,-27.08,31560.0
4111,6.65,107740.0
4114,-12.88,506246.0
4116,11.56,411309.0
4120,-3.64,426715.0
4121,-0.34,330959.0
4123,-19.84,122295.0
4126,-11.57,172584.0
4127,-28.92,39106.0
4128,17.33,165640.0
4129,6.45,395978.0
4131,448.68,22348.0
4138,-18.95,113368.0
4147,13.62,49819.0
4153,-22.49,55320.0
4160,-29.84,41643.0
4161,-43.13,53633.0
4162,-12.79,23415.0
4163,-21.73,182911.0
4166,33.02,131520.0
4167,-13.2,97777.0
4168,-100.0,0.0
4173,-5.99,124640.0
4174,-61.16,555.0
4175,-1.1,629888.0
4183,89.13,36814.0
4188,-1.7,2304.0
4192,10.49,1779.0
4198,-29.8,14553.0
4726,196.46,45232.0
4728,105.16,201538.0
4735,6.0,69783.0
4743,-16.32,7677.0
4744,-69.94,31131.0
4747,-17.71,59072.0
4905,72.76,59175.0
4911,49.56,27420.0
5312,1.43,336925.0
6130,-43.66,7742.0
6242,-17.91,32690.0
6461,-74.59,1496.0
6469,13.17,1611403.0
6492,0.0,83.0
6496,-18.47,70769.0
6499,90.19,26957.0
6523,5.21,121926.0
6527,4.41,68700.0
6535,-99.01,40.0
6547,97.75,35963.0
6569,10.14,82158.0
6574,5.08,43666.0
6576,-66.03,11139.0
6612,100.08,89408.0
6615,-26.2,31113.0
6620,-34.68,57275.0
6637,-31.1,48997.0
6649,106.94,15794.0
6661,-13.01,22627.0
6662,24.85,19823.0
6703,-20.34,215921.0
6712,6.26,56856.0
6730,2.5,40731.0
6733,49.1,17330.0
6762,49.78,51504.0
6767,7.45,30199.0
6785,,0.0
6841,80.99,20389.0
6844,11.36,311493.0
6872,,350.0
6875,-100.0,0.0
6929,0.97,282064.0
6945,,0.0
6986,19.82,12469.0
7713,-2.94,80734.0
7814,-22.16,3757.0
8279,-23.65,121411.0
8403,-5.43,351951.0
8409,-46.49,4673.0
8432,-26.55,83811.0
8436,-8.17,535239.0
2035,-31.95,635256.0
