code,yoy,rev
4442,55.33,191867.0
1591,219.71,36518.0
4139,6.18,96282.0
4157,-22.74,2924.0
4745,-10.86,222567.0
6617,68.48,4426.0
4966,1.15,1307428.0
4971,1.07,78037.0
4991,54.36,200253.0
6907,76.41,307279.0
5223,-13.94,141113.0
3664,12.72,27284.0
7717,10.41,100029.0
5227,-97.07,1135.0
8455,13.44,101760.0
5543,-7.19,268772.0
2726,-0.53,53778.0
4804,32.19,13307.0
2724,287.34,20901.0
4154,134.11,2484.0
5276,-5.98,78780.0
8426,-10.19,160081.0
8437,-4.3,10816.0
8444,-55.45,125578.0
4924,159.06,73676.0
8423,14.86,34801.0
6741,31.81,183567.0
2924,0.66,3468.0
6616,27.91,71529.0
6629,90.1,191381.0
