code,yoy,rev
4442,-18.11,112346.0
1591,1010.11,44016.0
4139,15.2,90408.0
4157,42.96,6039.0
4745,-10.2,238109.0
6617,36.16,3242.0
4966,-10.45,1297442.0
4971,13.25,111469.0
4991,155.98,220658.0
6907,70.19,217125.0
5223,15.42,177832.0
3664,43.93,20615.0
7717,52.21,98597.0
5227,-85.34,9911.0
8455,-14.48,71807.0
5543,-4.15,301375.0
2726,-22.89,41677.0
4804,16.05,9045.0
2724,36.36,16049.0
4154,-40.68,1299.0
5276,3.2,83484.0
8426,26.15,244165.0
8437,13.01,11905.0
8444,-37.55,219946.0
4924,41.13,92515.0
8423,17.74,35055.0
6741,30.05,184011.0
2924,148.54,9671.0
6616,-29.76,72769.0
6629,62.73,241421.0
