code,yoy,rev
1264,-1.37,511969.0
1294,43.71,60024.0
1295,40.32,96596.0
1780,56.06,80985.0
1796,12.37,58460.0
4205,-3.24,180147.0
4207,-12.69,413378.0
6846,32.46,90300.0
7743,-12.19,60266.0
4303,-8.11,69914.0
4304,-30.75,24014.0
4305,6.74,92132.0
9950,-3.42,151822.0
4401,-5.06,328442.0
4402,330.76,1904.0
4406,-26.21,41344.0
4413,-2.19,54831.0
4417,37.96,327580.0
4420,19.9,86465.0
4432,34.37,79111.0
4433,1.64,275140.0
6506,-8.0,139520.0
1570,-23.95,37258.0
1580,-2.35,411125.0
1586,12.13,221496.0
1599,-24.5,186328.0
2066,-11.81,212119.0
2067,-6.19,78050.0
2070,3.51,59889.0
2235,-21.27,47324.0
3162,37.55,707524.0
3226,-34.83,107548.0
3379,679.47,373881.0
3685,32.9,128938.0
4502,-21.8,85222.0
4503,152.42,72569.0
4506,4.38,533666.0
4510,54.88,189477.0
4513,-6.92,71217.0
4523,-51.04,38052.0
4527,-18.34,210408.0
4528,-0.45,129816.0
4533,9.99,231841.0
4534,-7.56,64568.0
4535,-19.05,196202.0
4538,-4.91,31742.0
4543,12.89,67289.0
4549,12.39,105278.0
4550,-3.74,79671.0
4558,-34.38,96083.0
4561,9.46,80230.0
4563,-17.08,241235.0
4568,69.14,115279.0
4580,-23.66,165182.0
4584,-23.08,90709.0
5381,-8.73,211043.0
6122,-22.82,238399.0
6125,49.33,317824.0
6425,24.44,132800.0
6603,30.97,441853.0
6609,-43.39,128569.0
6843,8.1,70586.0
6982,6.91,122077.0
7642,-45.22,51924.0
7709,-43.61,68717.0
7718,-8.38,184690.0
8027,12.25,123116.0
8083,13.41,104998.0
8107,-17.82,71868.0
8255,6.56,682882.0
9951,11.73,600967.0
2061,-9.22,96639.0
1742,-53.88,8621.0
3430,9.15,120946.0
4706,-2.55,92071.0
4707,-43.88,80315.0
4711,-11.08,53005.0
4714,-9.39,99982.0
4716,12.25,50156.0
4721,-15.81,151126.0
4741,-28.14,33862.0
4754,23.17,49397.0
4767,-17.94,72114.0
