code,yoy,rev
1260,-12.68,387993.0
1293,12.53,70444.0
6886,-6.12,37923.0
6935,74.69,107415.0
6963,-7.34,74716.0
7731,-32.24,49440.0
7806,14.34,39212.0
7862,-9.32,46301.0
1594,26.22,37530.0
2245,50.03,42212.0
2249,-2.68,234822.0
4544,-39.33,85145.0
4553,-6.55,81801.0
4565,-32.99,91906.0
4570,-8.63,110148.0
4573,-0.15,50090.0
4575,-35.62,56371.0
4587,9.09,70988.0
4589,-21.43,52990.0
6604,30.7,185280.0
6705,-7.79,40030.0
7869,-8.85,260766.0
7879,194.84,24953.0
4738,-4.38,27571.0
4765,2.58,20436.0
6618,,41.0
6959,36.11,47774.0
6972,-11.14,454617.0
7742,219.15,226509.0
7763,-19.13,62234.0
7858,11.89,136492.0
1271,5.16,89981.0
3184,17.48,13100.0
4115,3.16,67407.0
4117,67.62,18660.0
4150,-21.56,60599.0
4170,2.89,7045.0
4172,,5700.0
4186,-18.56,29585.0
4194,-100.0,0.0
4197,-29.15,9392.0
4724,-12.33,35301.0
4732,-16.54,10116.0
6467,,0.0
6483,,0.0
6493,-27.33,21564.0
6518,5.64,74219.0
6539,38.19,64537.0
6543,24.24,82998.0
6549,,0.0
6564,0.4,3235.0
6572,17.0,2037.0
6580,46.28,2165.0
6586,-95.48,32.0
6610,,0.0
6621,-10.32,6515.0
6634,,0.0
6659,24.03,137817.0
6665,-10.21,99603.0
6676,44.37,31427.0
6677,-6.39,81852.0
6696,,0.0
6704,14.73,17628.0
6709,,0.0
6734,13.46,2899.0
6744,-45.88,11389.0
6748,-66.08,1230.0
6758,12.54,38972.0
6797,-18.17,16425.0
6808,39.99,30117.0
6810,3.52,264.0
6814,3.62,15590.0
6815,-55.21,29086.0
6817,14.05,62150.0
6827,,0.0
6847,-27.54,5111.0
6848,73.89,21281.0
6850,34.45,22876.0
6857,138.52,6922.0
6864,116.66,39.0
6876,,0.0
6879,-13.78,21724.0
6891,,4524.0
6892,-31.81,2988.0
6917,6870.0,697.0
6926,,10000.0
6932,-100.0,0.0
6939,5.75,18255.0
6973,65.81,7037.0
6999,-25.33,8487.0
7427,-40.0,129.0
7561,5.93,17127.0
7595,82.67,18697.0
7607,39.08,1644.0
7724,13.67,38665.0
7725,45.56,7182.0
7726,-11.48,28046.0
