code,yoy,rev
1260,-7.95,466521.0
1293,21.62,72817.0
6886,-16.32,29883.0
6935,55.78,116061.0
6963,0.83,92217.0
7731,-22.17,40575.0
7806,-29.04,55400.0
7889,26.67,80448.0
7862,-29.38,42819.0
1594,-6.94,37115.0
2245,-15.23,33485.0
2249,-42.52,170551.0
4544,-30.3,61082.0
4553,25.38,109872.0
4565,101.87,272516.0
4570,0.61,118658.0
4573,144.15,107507.0
4575,-38.75,51904.0
4587,6.87,107575.0
4589,0.1,72759.0
6604,-14.71,151698.0
6705,6.12,40893.0
7869,3.92,393213.0
7879,-46.48,31901.0
4738,7.47,31767.0
4765,18.15,23318.0
6618,-92.18,147.0
6959,49.08,61140.0
6972,-15.3,443175.0
7742,485.54,243217.0
7763,45.05,139257.0
7858,59.37,177516.0
1271,1.79,68157.0
3184,6.28,27258.0
4115,-3.43,66274.0
4117,84.94,21777.0
4170,-26.3,3701.0
4172,22.65,3498.0
4186,1.52,31372.0
4194,,0.0
4197,39.51,22111.0
4724,-20.49,32642.0
4732,-21.54,12615.0
6467,-99.18,10.0
6483,,0.0
6493,24.51,43740.0
6518,19.42,85311.0
6539,-8.76,69341.0
6543,25.62,79580.0
6549,,0.0
6564,134.12,6099.0
6572,501.72,15693.0
6580,-87.61,447.0
6586,0.0,31.0
6610,,0.0
6621,-18.43,5737.0
6634,,0.0
6659,54.59,145559.0
6665,-1.65,103159.0
6676,-38.61,9289.0
6677,40.0,78097.0
6696,,0.0
6704,-29.59,11055.0
6709,,0.0
6734,-21.42,2175.0
6744,-12.75,13562.0
6748,58.13,4336.0
6758,8.28,45007.0
6797,105.25,16552.0
6808,-67.96,9541.0
6810,44.67,285.0
6814,1.06,13394.0
6815,-32.05,36080.0
6817,-15.97,55218.0
6827,,0.0
6847,42.89,7002.0
6848,9.39,15814.0
6850,7.46,19356.0
6857,136.3,8696.0
6864,67.16,112.0
6876,,210.0
6879,-14.91,20858.0
6891,1051.49,6149.0
6892,-9.81,4528.0
6917,,1170.0
6926,,0.0
6932,,0.0
6939,44.13,15917.0
6973,24.24,10556.0
6999,7.51,10300.0
7427,612.87,720.0
7561,-10.72,16082.0
7595,67.77,14217.0
7607,136.86,2390.0
7724,28.19,36398.0
7725,48.41,8810.0
7726,23.94,38684.0
7729,,0.0
7754,-98.77,50.0
7759,,0.0
7762,55.76,24925.0
7773,10.58,3112.0
7776,1.68,121.0
7784,,0.0
7790,15.97,24724.0
7808,109.45,19936.0
7832,,0.0
7837,0.84,100205.0
7850,27.73,2146.0
7860,-33.41,49820.0
7876,,0.0
7878,,0.0
7881,8.99,52334.0
7888,,0.0
7891,,0.0
7902,,0.0
1480,4.57,1038225.0
2071,-15.24,132048.0
9957,-2.91,3264157.0
4925,61.99,59344.0
5246,10.03,66753.0
5262,53.53,239937.0
