code,yoy,rev
1260,-2.68,445593.0
1293,-28.61,64055.0
6886,50.47,35997.0
6935,51.88,87800.0
6963,-25.51,64938.0
7731,3.22,52587.0
7806,36.73,49977.0
1594,1.57,41264.0
2245,-26.62,32866.0
2249,-17.38,146214.0
4544,33.85,111702.0
4553,-10.42,66146.0
4565,17.62,104470.0
4570,-23.58,90351.0
4573,-16.69,50309.0
4575,83.73,82714.0
4587,-16.52,69964.0
4589,-20.19,56033.0
6705,-20.1,26465.0
4738,3.95,27812.0
4765,-20.27,18809.0
6618,,744.0
6959,168.17,114652.0
6972,4.66,518942.0
7742,189.0,96844.0
7763,0.3,88823.0
1271,2.53,69903.0
3184,-30.95,17091.0
4115,-8.47,57374.0
4117,31.07,14572.0
4150,-17.41,82144.0
4170,-24.46,4027.0
4172,,1868.0
4186,23.0,39177.0
4194,-100.0,0.0
4197,31.5,16097.0
4724,3.65,36652.0
4732,-33.06,13608.0
6467,,58.0
6483,,0.0
6493,39.77,36379.0
6518,8.08,80015.0
6539,9.03,54608.0
6543,-5.27,58628.0
6549,,0.0
6564,42.81,4016.0
6572,14.51,6100.0
6580,433.33,16.0
6586,418.51,560.0
6610,,0.0
6621,-8.78,7799.0
6634,,0.0
6659,-4.17,96837.0
6665,-1.59,96933.0
6676,-34.94,23843.0
6677,-10.91,62763.0
6696,,0.0
6704,13.32,16717.0
6709,,0.0
6734,6.14,2246.0
6744,53.16,22214.0
6748,-50.37,1125.0
6758,11.7,37936.0
6797,-1.85,11874.0
6808,-50.03,10476.0
6810,21.25,194.0
6814,-0.16,16181.0
6815,-32.39,33870.0
6817,10.07,59461.0
6827,,0.0
6847,17.0,8388.0
6848,-12.56,17441.0
6850,-5.89,20867.0
6857,-35.86,1972.0
6864,260.0,90.0
6876,,0.0
6879,-15.68,17498.0
6891,,1513.0
6892,16.97,3032.0
6917,3790.32,1206.0
6926,,0.0
6932,-100.0,0.0
6939,11.35,15595.0
6973,186.95,10672.0
6999,-8.37,11311.0
7427,-45.64,181.0
7561,0.05,21553.0
7595,148.13,28096.0
7607,18.59,1862.0
7724,0.29,35538.0
7725,89.64,7231.0
7726,0.16,28531.0
7729,,0.0
7754,-91.63,63.0
7759,,0.0
7762,81.91,22090.0
7773,2970.33,3623.0
7776,0.0,118.0
7784,,0.0
7790,21.3,21630.0
7808,128.24,14439.0
7832,-100.0,0.0
7837,38.61,99131.0
7850,55100.0,1656.0
7860,4.9,70346.0
1480,26.9,813768.0
2071,-30.1,127074.0
9957,-8.62,3959078.0
4925,-3.23,52680.0
5246,-21.79,74862.0
5262,-16.79,158132.0
5297,-43.04,28140.0
6563,32.29,15528.0
6786,2604.58,7086.0
6819,17.25,25178.0
6842,117.63,84296.0
6920,45.54,120464.0
6927,-29.52,41049.0
6992,11.17,18187.0
7530,-40.5,11515.0
7707,-57.86,33428.0
7796,292.35,2515.0
7815,41.59,98744.0
7843,-0.64,27408.0
7853,-55.6,27329.0
7856,9.66,234010.0
8098,-5.2,53080.0
3097,8.62,244566.0
6599,-24.18,101336.0
6638,-52.6,182731.0
6737,-49.13,215334.0
6825,-14.68,39347.0
6858,-9.33,53100.0
7455,35.55,60840.0
7562,27.55,62481.0
7710,39.44,152946.0
7854,-16.35,122419.0
8119,-42.23,48562.0
3595,388.93,67932.0
3633,-10.55,429347.0
3659,-0.54,256304.0
3678,14.74,37481.0
4537,3.22,159752.0
5240,52.67,53207.0
5248,-30.45,26004.0
5267,13.6,28907.0
6434,6.1,103456.0
6559,0.59,7235.0
6673,203.33,10720.0
6682,956.18,154266.0
6729,-44.02,6876.0
6775,15.11,172438.0
6787,54.72,17465.0
6812,-33.12,25997.0
6867,-18.73,33987.0
6979,52.05,70496.0
7771,65.66,55290.0
3473,232.82,94746.0
6784,-19.53,17818.0
6818,2.38,99649.0
6820,2.42,66985.0
6980,130.26,37798.0
7812,24.14,5434.0
3117,10.33,51263.0
3585,-5.32,31467.0
4980,202.71,19277.0
5254,11.44,62261.0
5271,27.88,70112.0
6407,12.73,261341.0
6555,567.92,139756.0
6755,2.52,249241.0
6833,-21.45,64185.0
6915,-34.72,17095.0
6940,127.98,85349.0
7419,-58.78,3554.0
7758,-62.41,6881.0
7816,48.74,191223.0
7861,94.06,440309.0
3603,8.56,17047.0
6707,-13.24,728564.0
6536,10.67,7725.0
6738,3.37,14625.0
6816,82.83,13899.0
6868,-38.18,37003.0
6882,7.75,29044.0
6898,-2.47,96138.0
6938,13.31,41222.0
7801,-8.53,38001.0
7841,10.3,28667.0
8298,48.64,7496.0
2252,0.49,34329.0
2255,7.53,153662.0
2256,-43.58,21708.0
6648,9.15,80245.0
6750,52.32,433315.0
6826,24.03,1459846.0
6849,-64.25,60781.0
7813,-26.41,172401.0
7825,5.71,35292.0
7848,-18.11,223078.0
7849,99.49,34221.0
8058,-13.0,177030.0
6639,39.09,7315.0
7798,107.93,101944.0
2644,-36.73,247795.0
1269,2.32,411842.0
2733,-13.1,36599.0
2741,-2.5,78716.0
2758,35.72,263072.0
2760,131.8,21676.0
2761,14.05,128270.0
7566,-10.58,26016.0
7756,9.78,113283.0
7789,10.21,213658.0
7797,3.94,215044.0
