code,yoy,rev
1260,3.28,475612.0
1293,-1.46,64837.0
6886,25.45,33292.0
6935,19.3,92787.0
6963,-12.09,74816.0
7731,-41.89,31507.0
7806,12.56,48973.0
7889,8.2,80636.0
7862,-44.89,33329.0
1594,33.42,48279.0
2245,10.81,32075.0
2249,5.32,184555.0
4544,-14.16,82432.0
4553,2.61,81215.0
4565,-19.23,101091.0
4570,-16.07,107878.0
4573,120.25,133158.0
4575,-25.36,65109.0
4587,35.69,120212.0
4589,17.09,80262.0
6604,4.88,171553.0
6705,20.82,31979.0
7869,9.27,314132.0
7879,-34.45,13105.0
4738,19.19,31786.0
4765,-25.33,21305.0
6618,-77.86,3034.0
6959,-56.51,55291.0
6972,15.23,506742.0
7742,461.11,298461.0
7763,71.37,132082.0
7858,60.75,182087.0
1271,-20.63,68709.0
3184,0.96,17249.0
4115,-3.0,62175.0
4117,-39.34,17685.0
4170,-39.66,5057.0
4172,-40.18,21431.0
4186,-21.27,23664.0
4194,,0.0
4197,-33.93,10271.0
4724,-27.65,30530.0
4732,1.26,16119.0
6467,-100.0,0.0
6483,,0.0
6493,9.16,42203.0
6518,20.85,102257.0
6539,-11.08,61194.0
6543,37.68,76650.0
6549,,0.0
6564,35.28,4973.0
6572,-91.65,3598.0
6580,28475.0,1143.0
6586,0.0,32.0
6610,,0.0
6621,-15.31,6502.0
6634,,0.0
6659,18.23,129508.0
6665,5.73,92838.0
6676,74.81,29936.0
6677,8.87,72294.0
6696,,0.0
6704,-29.67,11056.0
6709,,0.0
6734,-3.62,1515.0
6744,-26.42,11405.0
6748,360.86,5111.0
6758,-1.08,38175.0
6797,75.05,18172.0
6808,-83.24,1264.0
6810,1.9,214.0
6814,-19.26,12581.0
6815,-51.77,28115.0
6817,-12.31,53502.0
6827,,0.0
6847,-25.99,5548.0
6848,23.31,20694.0
6850,17.67,30151.0
6857,86.04,5185.0
6864,158.69,119.0
6876,,246.0
6879,-29.01,21706.0
6891,,0.0
6892,39.53,5054.0
6917,5109.09,573.0
6926,,0.0
6932,,0.0
6939,-46.39,10216.0
6973,215.41,10617.0
6999,3.12,12193.0
7427,1323.94,1011.0
7561,-4.33,17688.0
7595,-12.18,7874.0
7607,-73.09,1726.0
7724,19.95,32840.0
7725,14.97,7117.0
7726,51.09,38975.0
7729,,0.0
7754,-40.57,104.0
7759,,0.0
7762,83.45,22523.0
7773,57.53,5512.0
7776,0.0,122.0
7784,,0.0
7790,4.86,20341.0
7808,57.7,17650.0
7832,,0.0
7837,11.28,99466.0
7850,-24.33,1632.0
7860,-31.96,49805.0
7876,,0.0
7878,,0.0
7881,-29.7,53799.0
7888,,0.0
7891,,0.0
7902,,0.0
1480,6.67,1176179.0
2071,5.52,149661.0
9957,-11.16,3032170.0
4925,44.03,60346.0
5246,-0.84,84619.0
5262,64.27,247083.0
5297,20.38,38723.0
6563,-67.16,2492.0
6786,79.4,10983.0
6819,27.25,29743.0
6842,-58.7,28852.0
6920,38.22,170813.0
6927,-36.8,47915.0
6992,6.48,23542.0
7530,21.96,20581.0
7669,73.2,25516.0
7707,152.27,85206.0
7796,-60.26,823.0
7815,0.02,83844.0
7843,205.21,99933.0
7853,-97.23,1787.0
7856,96.93,340453.0
7866,197.74,860565.0
7872,-20.84,80346.0
7873,49.47,116772.0
7880,58.05,101697.0
7886,-8.32,33611.0
7887,82.09,16824.0
7894,7.35,112855.0
7899,56.46,71063.0
7909,19.95,196295.0
7913,1081.8,39224.0
7918,,516199.0
8098,25.84,67251.0
3097,49.91,375550.0
6599,14.11,112171.0
6638,85.94,214390.0
6737,-7.03,265326.0
6825,-17.6,58572.0
6858,13.99,37667.0
7455,-44.82,44099.0
7562,-1.64,64816.0
7710,152.56,342292.0
7854,-2.66,158419.0
7875,54.68,159656.0
7892,752.02,139332.0
8119,-18.57,55931.0
3595,210.83,58686.0
3633,-0.23,492050.0
3659,-21.59,171328.0
3678,20.08,45714.0
4537,77.7,152876.0
5240,3.39,42510.0
5248,-22.01,28262.0
5267,76.52,47131.0
6434,-2.76,111851.0
6559,18.64,9234.0
6673,195.24,26920.0
6682,353.85,132154.0
6729,-18.61,8688.0
6775,-32.61,101291.0
6787,113.15,23415.0
6812,-64.78,18385.0
6867,-7.21,34391.0
6979,-30.55,37938.0
7771,50.82,70755.0
7919,-64.1,12241.0
3473,772.77,4617.0
