code,yoy,rev
1256,21.98,619291.0
1337,-1.82,50904.0
1340,138.88,7274.0
1341,22.54,265664.0
4439,32.65,813719.0
1589,2.25,728061.0
1590,50.77,3994281.0
4552,-12.87,257472.0
4560,30.4,170192.0
4571,36.12,327187.0
5288,52.8,850522.0
1626,8.37,672217.0
4763,32.05,1058745.0
4137,2.76,318557.0
4148,39.34,352962.0
4178,13.67,32419.0
4190,-7.67,157247.0
6431,101.67,35744.0
6541,218.62,53787.0
6550,-211.66,-3571.0
6598,10.68,45954.0
6666,12.5,94649.0
7827,,18120.0
5538,27.39,1326220.0
1338,-16.7,370408.0
2115,29.74,320318.0
2236,64.73,1238220.0
2239,-20.61,1326447.0
2243,-8.56,108679.0
2248,59.37,232376.0
2250,-1.13,285419.0
4557,6.91,336993.0
4569,5.89,180365.0
4581,6.98,98908.0
3661,181.78,7433152.0
6415,58.54,2356843.0
6451,7.42,777120.0
6525,31.99,614164.0
6573,5.89,76139.0
6854,-46.73,56856.0
6962,23.91,1930875.0
7749,42.66,208120.0
5215,20.08,292334.0
6591,-40.7,80249.0
6933,197.35,1439432.0
3673,16.66,6394077.0
4935,-21.59,372690.0
5243,48.09,1271880.0
6456,-24.67,4081086.0
4977,136.63,181218.0
6863,116.15,566039.0
4912,66.35,730490.0
4927,17.91,1187574.0
4943,62.11,204374.0
4958,31.81,17600546.0
6672,90.82,665315.0
6781,28.23,1723107.0
6862,27.85,192079.0
6924,25.83,185160.0
3665,59.59,9630165.0
5225,11.17,1121521.0
8499,135.89,376778.0
2923,75.3,638897.0
5546,4.87,155919.0
2637,56.21,2097738.0
2723,-0.52,1385948.0
2929,46.23,165598.0
2939,105.39,14390.0
4807,38.71,242998.0
5906,-0.14,132645.0
5907,15.87,202420.0
8429,21.46,12759.0
6641,11.68,168213.0
6887,35.54,297141.0
7823,3.11,30332.0
2762,7.92,988697.0
6768,6.63,1451831.0
6890,8.05,3086835.0
6965,3.29,1869153.0
8467,26.92,293859.0
9802,30.86,2144170.0
6671,0.92,150410.0
6807,38.24,380974.0
8482,-1.19,301311.0
5284,35.27,420741.0
5871,6.82,8463270.0
6957,-47.54,221321.0
8404,19.15,718355.0
8411,28.16,981754.0
8442,12.99,855073.0
8466,-21.61,235598.0
8488,38.7,316874.0
9105,67.94,13956638.0
912000,-18.25,72381.0
