code,yoy,rev
1256,12.73,232172.0
1337,-2.51,53741.0
1340,-87.56,3624.0
1341,-9.07,247305.0
4439,16.06,484993.0
1589,-0.03,642142.0
1590,17.13,2697130.0
4552,-15.43,268246.0
4560,4.5,149303.0
4571,-8.19,237238.0
5288,10.25,577222.0
1626,44.55,580134.0
4763,-44.16,790596.0
4137,5.48,356188.0
4148,28.98,329701.0
4178,-11.85,28962.0
4190,-0.15,183671.0
6431,-48.86,27058.0
6541,4650.6,46841.0
6550,-98.8,191.0
6598,-23.68,32931.0
6666,-4.14,67109.0
7827,,0.0
5538,-9.14,973350.0
1338,-2.46,429504.0
2115,-13.37,216221.0
2236,446.7,837480.0
2239,-8.23,1392221.0
2243,-13.07,100321.0
2248,-5.62,184754.0
2250,-15.23,286634.0
4557,-28.8,278743.0
4569,15.09,161196.0
4581,-11.88,84101.0
3661,-60.26,1666156.0
6415,7.33,1589287.0
6451,31.75,722915.0
6525,8.51,435951.0
6573,-18.27,53498.0
6854,-35.33,151382.0
6962,-20.95,1514515.0
7749,62.17,178727.0
5215,-8.12,212252.0
6591,45.62,135386.0
6933,1.56,518631.0
3673,-19.85,4303288.0
4935,-39.16,330306.0
5243,-29.41,950424.0
6456,-22.4,4974938.0
4977,-38.47,88126.0
6863,-26.0,275097.0
4912,55.92,652732.0
4927,-10.07,909930.0
4943,30.37,166442.0
4958,-7.27,19428012.0
6672,5.07,361529.0
6781,51.51,1442454.0
6862,-10.59,167698.0
6924,-16.79,140669.0
3665,34.01,6581490.0
5225,-27.52,786877.0
8499,98.69,357169.0
2923,-26.27,269023.0
5546,-46.39,110407.0
2637,1.7,1718015.0
2723,-9.12,1433030.0
2929,-23.73,205550.0
2939,4.14,36573.0
4807,-9.21,209186.0
5906,16.91,166099.0
5907,-19.0,246526.0
8429,-1.27,14310.0
6641,25.17,150964.0
6887,-47.69,232890.0
2762,14.29,950412.0
6768,-7.3,1940996.0
6890,4.02,3734575.0
6965,-24.98,1574923.0
8467,-15.24,151772.0
9802,10.79,1418222.0
6671,-6.5,146195.0
6807,-26.4,364329.0
8482,-36.26,217818.0
5284,52.93,386255.0
5871,-6.13,8093125.0
6957,-2.33,266345.0
8404,1.29,573642.0
8411,-5.27,578138.0
8442,8.95,771311.0
8466,-46.45,199674.0
8488,14.58,246362.0
9105,-6.26,12846347.0
912000,-8.76,117989.0
