code,yoy,rev
1256,74.51,408763.0
1337,-23.46,61227.0
1340,-88.84,3200.0
1341,-8.83,242554.0
4439,9.47,454088.0
1589,-13.37,701808.0
1590,19.31,3312944.0
4552,-11.39,277458.0
4560,-0.2,156396.0
4571,-10.76,251857.0
5288,-1.99,678521.0
1626,-42.13,369026.0
4763,-24.64,1174813.0
4137,10.89,387864.0
4148,12.51,272164.0
4178,-29.14,27361.0
4190,11.03,212415.0
6431,0.01,40991.0
6541,3933.66,20128.0
6550,-40.72,3108.0
6598,134.66,54545.0
6666,13.55,118177.0
7827,,0.0
5538,4.43,1264396.0
1338,-14.61,429562.0
2115,1.02,254917.0
2236,203.14,681291.0
2239,1.74,2143032.0
2243,-25.98,349070.0
2248,18.24,248587.0
2250,-3.14,288529.0
4557,-16.51,338570.0
4569,24.76,136380.0
4581,18.96,91480.0
3661,-69.33,1375789.0
6415,3.15,2065220.0
6451,-5.92,669934.0
6525,7.99,458622.0
6573,-33.3,64138.0
6854,-3.61,151962.0
6962,-1.44,1585793.0
7749,17.17,122177.0
5215,0.67,225201.0
6591,24.49,120512.0
6933,4.31,696584.0
3673,-0.29,5427886.0
4935,-28.79,413207.0
5243,-17.16,854716.0
6456,-15.02,6043859.0
4977,-40.5,62352.0
6863,-17.48,455585.0
4912,3.0,592891.0
4927,-9.8,910578.0
4943,17.75,156828.0
4958,22.7,19321296.0
6672,10.31,382732.0
6781,29.58,1538447.0
6862,-2.45,156685.0
6924,-7.99,147751.0
3665,43.05,6640666.0
5225,-22.08,709742.0
8499,83.12,387684.0
2923,1093.93,2904783.0
5546,-52.2,126283.0
2637,17.49,1699697.0
2723,-14.59,1470617.0
2929,-31.75,183869.0
2939,-40.38,21323.0
4807,13.32,130233.0
5906,-7.3,142206.0
5907,-26.4,193840.0
8429,-0.7,14958.0
6641,-6.39,168827.0
6887,4.15,872356.0
7823,38.21,54860.0
2762,11.41,968373.0
6768,-6.33,1339975.0
6890,-6.02,3294434.0
6965,-33.31,1577595.0
8467,-45.28,135705.0
9802,-2.17,1744644.0
6671,5.97,222461.0
6807,-22.59,359098.0
8482,-12.19,339567.0
5284,65.94,350383.0
5871,-2.82,8243288.0
6957,2.36,674568.0
8404,20.48,680911.0
8411,3.52,1035646.0
8442,21.65,719373.0
8466,-18.26,288900.0
8488,-6.25,390295.0
9105,-5.22,10810888.0
912000,-26.16,212164.0
