code,yoy,rev
4442,77.4,159920.0
1591,416.73,38316.0
4139,-15.11,72381.0
4157,-15.48,2854.0
4745,-9.69,205683.0
6617,13.44,2776.0
4966,-4.52,1216715.0
4971,43.12,111253.0
4991,7.72,157084.0
6907,99.99,176574.0
5223,-14.99,102043.0
3664,2.8,17753.0
7717,36.39,77206.0
5227,-61.15,29155.0
8455,3.89,108044.0
5543,20.65,289617.0
2726,-9.26,36488.0
4804,4.67,7857.0
2724,-50.62,5043.0
4154,44.34,1813.0
5276,-1.36,76283.0
8426,5.44,157017.0
8437,-46.45,10282.0
8444,-62.49,134269.0
4924,-9.44,61796.0
8423,-21.57,26685.0
6741,27.78,169032.0
2924,10.15,4264.0
6616,-13.37,74993.0
6629,58.56,190467.0
