code,yoy,rev
1264,-4.11,436570.0
1294,-34.2,18111.0
1780,-22.66,41662.0
1796,45.9,46930.0
4205,5.35,134685.0
4207,-0.99,347728.0
6846,-1.67,59716.0
4303,22.18,29616.0
4304,-31.02,25704.0
4305,6.88,97300.0
9950,-8.88,92402.0
4401,22.96,391275.0
4402,84.84,12610.0
4406,41.44,48850.0
4413,3.31,49059.0
4417,-43.62,154473.0
4420,25.69,64068.0
4432,-8.12,102646.0
4433,-11.22,207408.0
6506,37.77,154866.0
1570,38.9,63567.0
1580,36.28,462541.0
1586,8.87,247297.0
1599,-19.02,435651.0
2066,-7.45,181955.0
2067,26.84,71559.0
2070,-1.78,42265.0
2235,-34.33,54409.0
3162,23.34,95464.0
3226,-12.79,250873.0
3379,-6.34,26430.0
3685,27.81,125297.0
4502,-12.3,152285.0
4503,-14.92,11911.0
4506,23.34,497731.0
4510,35.67,179367.0
4513,12.44,150351.0
4523,-24.35,50943.0
4527,2.62,254950.0
4528,-2.38,196019.0
4533,14.72,257514.0
4534,-8.43,95896.0
4535,-19.67,177360.0
4538,74.57,39169.0
4543,22.07,85973.0
4549,17.24,114160.0
4550,-0.09,134399.0
4558,27.92,181068.0
4561,60.36,142394.0
4563,30.02,221613.0
4568,-17.05,116804.0
4580,12.35,216131.0
4584,25.01,113146.0
5381,4.91,28945.0
6122,57.77,119524.0
6125,-21.94,263981.0
6425,-17.77,167305.0
6603,-12.71,302289.0
6609,62.66,261760.0
6843,-15.12,43982.0
8027,62.02,194276.0
8083,0.02,194050.0
8107,-34.42,71486.0
8255,-6.48,309013.0
9951,-17.57,374723.0
2061,22.38,89419.0
1742,128.38,84081.0
3430,80.0,157641.0
4706,11.01,123378.0
4707,17.44,153677.0
4711,-12.45,65503.0
4714,200.86,82963.0
4716,-36.2,56775.0
4721,162.85,483286.0
4741,18.51,58198.0
4754,24.94,58411.0
4767,-9.5,90755.0
4768,20.89,82568.0
6509,13.25,394526.0
1565,25.51,450480.0
1777,1.79,71742.0
1781,-52.12,38130.0
1784,-3.46,68159.0
1788,2.67,321658.0
1799,317.91,8467.0
1813,-36.05,32414.0
3118,6.62,52802.0
3176,838.72,584795.0
3205,10.73,46943.0
3218,15.35,223840.0
4102,-18.3,28283.0
4105,-4.65,389573.0
4107,-19.99,136553.0
4109,-10.66,17872.0
4111,15.15,88892.0
4114,19.43,272225.0
4116,12.8,143270.0
4120,-17.51,394091.0
4121,-13.15,305226.0
4123,-37.57,30786.0
4126,-22.58,138114.0
4127,73.31,51982.0
4128,7.4,148292.0
4129,3.26,216997.0
4131,-25.66,6752.0
4138,-10.29,83392.0
4147,6855.83,28032.0
4153,-14.16,64626.0
4160,4.15,41477.0
4161,293.71,74719.0
4162,649.44,136617.0
4163,2.94,177630.0
4166,61.75,55060.0
4167,-15.23,134680.0
4168,,52.0
4173,-3.46,77712.0
4174,-20.75,439.0
4175,5.94,547236.0
4183,105.39,53545.0
4188,18.0,4764.0
4192,-77.86,402.0
4198,131.19,12089.0
4726,19.79,82832.0
4728,-22.6,92266.0
4735,-60.19,126329.0
4743,1286.09,6778.0
4744,-38.04,71563.0
4747,10.87,35177.0
4905,-12.08,1601.0
4911,436.02,4985.0
5312,-12.99,234088.0
6130,-54.66,5167.0
6242,-66.31,18798.0
6461,780.94,7673.0
6469,28.91,962509.0
6492,0.0,50.0
6496,-18.33,106888.0
6499,-95.4,2775.0
6523,54.66,117338.0
6527,17.07,62372.0
6535,110.0,21.0
6547,29619.18,518897.0
6569,37.73,93815.0
6574,-29.04,57259.0
6576,183.33,17.0
6612,5.63,32677.0
6615,-2.61,39079.0
6620,18.31,3211.0
6637,-4.0,38823.0
6649,404.52,7129.0
6661,8.27,29238.0
6662,-15.87,20441.0
6703,4.82,122841.0
6712,333.27,50589.0
6730,6.74,27914.0
6733,485.95,1043.0
6762,-30.91,41522.0
6767,69.64,12723.0
6785,,0.0
6841,6212.72,3472.0
6844,0.39,304795.0
8279,6.11,120343.0
8403,-11.22,361984.0
8409,-0.36,17336.0
8432,17.21,35303.0
8436,8.94,701783.0
2035,66.93,1726136.0
2063,73.18,127899.0
2064,64.88,236895.0
2065,0.05,207464.0
2073,43.99,56059.0
4950,176.6,45971.0
5009,40.62,830598.0
5011,31.56,309686.0
5013,13.07,674355.0
5014,30.52,1850430.0
5015,12.03,214344.0
5016,33.79,262251.0
6248,16.27,284745.0
8349,-6.58,846347.0
8415,45.39,1784393.0
8930,17.72,105014.0
9962,60.6,263344.0
1595,132.39,223398.0
3105,3.67,2300416.0
3122,70.39,78693.0
3131,54.44,331750.0
3141,109.47,289909.0
3169,91.86,136399.0
3178,23.25,110880.0
3227,-5.0,746073.0
3228,-51.73,20767.0
3259,-25.06,59047.0
3260,0.09,3203073.0
3264,24.33,1075287.0
3265,23.23,299810.0
3268,-23.18,97474.0
3317,-9.93,224457.0
3372,54.64,176426.0
3374,-1.79,766343.0
3438,13.8,140466.0
3527,85.01,336562.0
3529,26.33,57146.0
3555,66.55,3596.0
3556,21.6,139570.0
3567,13.39,39112.0
3581,59.37,136653.0
3675,123.18,181234.0
3680,38.67,239028.0
3707,37.09,658694.0
4749,45.22,136317.0
4923,29.81,95823.0
4951,31.62,46748.0
4973,-18.74,339839.0
5272,6.79,42984.0
5274,47.74,306201.0
5299,28.3,252305.0
5302,-81.26,618.0
5344,16.9,31721.0
5347,46.36,4171416.0
5351,106.01,687805.0
5425,32.03,1234547.0
5443,6.95,336730.0
5468,31.76,13219.0
5483,13.19,6250580.0
5487,-10.45,38636.0
6103,-32.95,584.0
6104,41.14,321129.0
6129,51.39,154994.0
6138,28.41,649483.0
6147,16.53,2338260.0
6182,46.2,900817.0
6187,71.84,260556.0
6208,27.48,306088.0
6223,18.56,599234.0
6229,55.47,236672.0
6233,12.08,42242.0
6237,-23.17,83161.0
6261,79.4,470253.0
6291,32.33,77867.0
6411,17.67,348015.0
6423,127.7,4832.0
6435,15.12,300253.0
6462,-32.19,424061.0
6485,100.65,190089.0
6488,5.63,5384481.0
6494,97.91,201804.0
6510,-3.71,395195.0
6532,23.96,44066.0
6548,29.66,1129131.0
6568,-43.41,69960.0
6640,113.25,136325.0
6643,-15.33,65651.0
6651,23.33,138173.0
6679,34.8,245095.0
6683,1.11,125202.0
6684,53.23,53370.0
6693,42.79,105915.0
6708,-1.01,30197.0
6716,50.74,86780.0
6720,8.87,27597.0
6732,5.82,566750.0
6788,19.09,80786.0
6823,16.0,68372.0
6829,,152063.0
7556,24.82,41770.0
8024,0.56,42019.0
8040,17.36,111828.0
8054,-19.42,106938.0
8086,40.96,439930.0
8088,-10.65,151330.0
8091,40.66,146195.0
8227,109.59,72879.0
8277,-55.98,18109.0
8299,32.17,5737799.0
8383,85.2,366304.0
1569,7.62,444426.0
3071,20.86,217328.0
3088,58.33,653037.0
3211,-9.06,1728074.0
3213,-17.47,251067.0
3272,18.56,635827.0
3287,-46.43,43032.0
3323,32.54,1500106.0
3325,-41.83,134857.0
3349,-22.68,91492.0
3479,1.82,396136.0
3483,28.84,827111.0
3540,-44.95,289920.0
3577,24.68,74460.0
3594,-9.82,130322.0
3611,27.14,655404.0
3625,12.57,195148.0
3693,72.03,394272.0
3709,-12.37,1792587.0
4931,-45.65,78000.0
5289,84.4,940658.0
5356,10.86,358155.0
5386,128.34,238934.0
5426,13.07,161229.0
5438,-12.91,131928.0
5465,-28.91,451262.0
5474,-59.13,121921.0
5490,-18.41,99271.0
6121,-3.14,8352432.0
6150,69.49,840632.0
6160,19.76,130208.0
6161,48.49,210179.0
6188,12.31,1127291.0
6228,54.16,5308.0
6276,-42.17,100530.0
6441,-42.45,62508.0
6570,59.1,74897.0
6577,4.12,158045.0
6680,40.98,45112.0
6922,26.24,89157.0
8050,29.73,457709.0
8076,16.35,260838.0
8234,22.73,681625.0
8410,-30.31,81317.0
3066,-2.1,36051.0
3128,51.1,76807.0
3230,-0.52,115578.0
3297,37.58,24380.0
3339,3.91,65694.0
3362,1.26,294851.0
3434,61.24,92873.0
3441,93.88,39781.0
3455,0.61,285015.0
3490,57.28,67582.0
3516,71.38,110290.0
3523,46.36,29294.0
3531,0.38,162465.0
3615,39.07,109542.0
3623,209.99,48018.0
3630,-32.64,188230.0
3666,-41.29,116324.0
3691,-62.72,453973.0
4729,51.01,91591.0
4933,-4.27,262615.0
4972,76.77,121749.0
4995,36.8,106586.0
5220,-24.74,90071.0
5230,10.69,100213.0
5245,2.38,124331.0
5251,-66.18,8789.0
5315,0.84,175674.0
5371,12.82,4888188.0
5392,-7.3,973006.0
6167,50.0,178123.0
6222,-95.51,2405.0
6234,6.62,65790.0
6244,108.39,656116.0
6246,-9.04,132299.0
6419,-20.64,18391.0
6498,-43.36,50041.0
6517,25.57,37694.0
6556,26.93,172872.0
6560,21.58,123679.0
6859,-6.25,79457.0
7402,29.88,49549.0
8049,10.12,149761.0
8064,-20.64,281973.0
8069,21.91,1871257.0
8111,-17.66,83464.0
8240,-6.77,961771.0
3081,-52.34,100262.0
3095,3.77,38141.0
3152,6.33,202120.0
3163,-42.22,185388.0
3221,60.17,280456.0
3234,-13.37,103179.0
3306,1.58,93655.0
3363,85.77,247012.0
3466,210.38,68344.0
3491,23.19,156112.0
3499,-12.05,30258.0
3558,10.12,778321.0
3564,32.48,234389.0
3632,-22.64,25842.0
3672,22.38,101554.0
3684,153.9,105280.0
4903,62.78,86682.0
4908,25.96,75020.0
4909,-22.79,56399.0
4979,-36.41,59648.0
5353,28.73,127013.0
6109,-0.84,116039.0
6143,-3.21,440056.0
6170,-32.73,228607.0
6190,37.16,618057.0
6218,-35.05,78597.0
6241,-19.48,32838.0
6245,14.01,909528.0
6263,22.39,122980.0
6417,25.3,101764.0
6465,28.29,19019.0
6470,-40.64,179126.0
6486,72.09,154846.0
6530,49.63,24412.0
6546,19.46,304126.0
6561,12.42,246594.0
6588,-52.96,15362.0
8034,31.91,41259.0
8048,39.91,85238.0
8059,53.69,210000.0
8089,-27.97,178730.0
8097,332.61,25165.0
8176,-61.16,13770.0
1336,-10.33,178411.0
1815,94.35,502080.0
3078,10.5,875460.0
3114,38.29,333445.0
3115,74.18,37471.0
3191,12.86,26456.0
3206,-0.93,372647.0
3207,30.23,85606.0
3217,18.0,293716.0
3236,11.52,227313.0
3276,38.99,163861.0
3288,-7.38,9005.0
3290,7.8,216640.0
3294,-30.34,425099.0
3310,9.67,95782.0
3322,46.38,399187.0
3332,15.6,119864.0
3354,6.89,24590.0
3357,35.47,571924.0
3388,15.24,879487.0
3390,65.3,75058.0
3484,37.82,608599.0
3485,96.28,39466.0
3492,-37.94,46579.0
3511,221.62,386016.0
3520,25.31,104349.0
3526,12.36,226851.0
3537,-8.27,267535.0
3548,-2.48,555167.0
3597,6.07,80383.0
3609,135.2,103128.0
3624,40.63,284138.0
3631,2.54,21126.0
3646,41.02,81611.0
3689,29.95,580021.0
3710,-15.9,635524.0
4542,30.65,85287.0
4939,-0.86,195825.0
4974,-3.36,350665.0
5228,25.33,57669.0
5291,9.64,126169.0
