code,yoy,rev
1101,-8.95,12619495.0
1102,-1.38,6370169.0
1103,2.19,249182.0
1104,-13.45,643106.0
1108,-10.81,388571.0
1109,-21.19,407283.0
1110,27.82,261492.0
1201,-6.97,1923030.0
1203,-6.07,481004.0
1210,-4.44,8229515.0
1213,21.62,19978.0
1215,3.45,2448264.0
1216,5.16,57625519.0
1217,-0.95,440729.0
1218,0.62,832885.0
1219,-1.41,1197196.0
1220,-6.34,274366.0
1225,-0.82,1008123.0
1227,-6.47,2164443.0
1229,-19.12,862668.0
1231,10.28,1018378.0
1232,-9.81,1666647.0
1233,7.44,196357.0
1234,10.9,898472.0
1235,240.41,12837.0
1236,-14.12,112127.0
1702,-1.43,1912617.0
1737,8.18,316192.0
3054,-49.61,6566.0
7780,67.61,156927.0
7791,6.04,245294.0
1301,-14.62,14852023.0
1303,-3.36,21949304.0
1304,-16.91,3774657.0
1305,-20.61,806203.0
1307,-6.37,802937.0
1308,5.9,472396.0
1309,-27.09,1227097.0
1310,-29.33,841983.0
1312,-13.67,1505648.0
1313,-26.21,5129412.0
1314,-45.94,1693833.0
1315,22.0,225890.0
1321,-36.02,319215.0
1323,-35.29,173860.0
1324,-34.37,53387.0
1325,8.73,29167.0
1326,-28.19,23721263.0
4306,-48.7,998724.0
1402,-14.15,19614093.0
1409,-18.83,3236780.0
1410,-19.72,15010.0
1413,31.82,213967.0
1414,-18.89,41378.0
1417,-57.21,23747.0
1418,-74.46,343.0
1419,5.62,375079.0
1423,-30.22,5188.0
1434,-9.08,2364954.0
1440,-20.29,1291362.0
1441,-31.13,95348.0
1444,-13.27,592355.0
1445,-44.36,64409.0
1446,-62.56,78961.0
1447,-19.33,2967993.0
1449,-38.65,142824.0
1451,-1.24,648324.0
1452,-35.52,105355.0
1454,-19.32,117036.0
1455,-41.33,571203.0
1457,3.81,273077.0
1459,-21.35,85172.0
1460,-19.01,502049.0
1463,-51.6,15686.0
1464,-2.04,947624.0
1465,-45.17,22806.0
1466,-29.62,183650.0
1467,34.11,419780.0
1468,-36.32,71055.0
1470,-9.2,67788.0
1473,-24.62,437767.0
1474,-13.35,220982.0
1475,-31.88,118462.0
1476,-8.62,3038307.0
1477,-8.25,2488629.0
4414,1.42,1089628.0
4426,-12.74,71653.0
4438,35.27,1816223.0
4440,-20.66,81940.0
4441,44.16,589572.0
1503,15.14,2814376.0
1504,5.55,5142957.0
1506,13.49,97056.0
1513,12.12,2308539.0
1514,60.41,1156147.0
1515,-20.5,390555.0
1517,-21.2,143862.0
1519,29.99,1628913.0
1526,-12.52,60977.0
1527,-9.9,238131.0
1528,-8.2,289803.0
1529,46.38,46274.0
1530,29.1,152062.0
1531,34.72,138497.0
1532,-60.84,966382.0
1535,28.14,1069641.0
1537,-26.21,530854.0
1538,14.41,10169.0
1539,-1.41,124275.0
1540,-11.52,50910.0
1541,41.13,388424.0
1558,18.18,826261.0
1560,14.69,704078.0
1583,-27.32,272008.0
1597,7.11,90861.0
2049,-6.07,1935020.0
2371,4.34,4180316.0
3167,164.95,433806.0
4526,-22.86,418462.0
4532,-13.54,1736116.0
4540,0.6,197625.0
4555,-4.12,135924.0
4562,32.99,71052.0
4564,24.88,114056.0
4566,-5.23,415167.0
4572,-17.25,62742.0
4576,17.13,227661.0
4583,0.78,267200.0
4590,43.57,97836.0
6606,-13.72,63945.0
7750,25.89,1428799.0
8222,14.23,97937.0
8374,40.65,379771.0
8996,42.24,451116.0
1603,-10.34,473093.0
1604,0.66,862851.0
1605,0.2,15710431.0
1608,-4.45,1038303.0
1609,-1.35,2570383.0
1611,-9.38,90907.0
1612,61.15,766384.0
1614,3.36,544548.0
1615,-5.87,417587.0
1616,41.31,501784.0
1617,-17.97,250152.0
1618,-44.77,243227.0
1623,61.36,528968.0
4930,-22.96,452421.0
5283,7.99,634160.0
1708,-18.98,455047.0
1709,-20.19,856686.0
1710,-18.38,1818779.0
1711,-16.78,657261.0
1712,-5.78,1565025.0
1713,-25.88,41440.0
1714,11.04,1881522.0
1717,-13.78,3360982.0
1718,-11.66,3461699.0
1721,-44.09,112986.0
1722,-1.61,972222.0
1723,-45.92,401829.0
1725,-9.51,654948.0
1726,11.07,863417.0
1727,-22.91,163382.0
1730,-5.54,186527.0
1732,18.33,59506.0
1735,-21.42,184530.0
1773,3.13,912685.0
1776,-14.05,82970.0
4720,-7.01,287538.0
4722,-17.46,316735.0
4739,22.85,481235.0
4755,5.07,398954.0
4764,-2.29,219026.0
4766,-2.55,1962292.0
4770,-26.69,469738.0
1707,-12.96,827402.0
1720,2.57,611654.0
1731,2.02,121211.0
1733,22.44,177828.0
1734,6.06,272611.0
1752,-9.67,173805.0
1760,-1.6,230379.0
1762,-40.29,99505.0
1783,18.54,77021.0
1786,-0.85,72593.0
1789,3.82,262496.0
1795,-27.25,1129413.0
3164,-12.31,28746.0
3705,1.24,679727.0
3716,,689752.0
4104,-4.06,707008.0
4106,7.2,206037.0
4108,-40.08,10021.0
4119,-0.06,115225.0
4133,-1.85,29732.0
4142,222.95,4460.0
4155,16.93,143475.0
4164,-21.74,301591.0
4169,22.08,69007.0
4736,-1.09,375742.0
4737,-2.11,163726.0
4746,-17.0,377210.0
4771,9.99,286178.0
6446,49.15,1179267.0
6472,-10.65,1508292.0
6491,-14.53,523885.0
6534,3.17,131775.0
6589,-37.93,74704.0
6645,-3.95,38521.0
6657,-8.23,713.0
6782,22.07,362293.0
6794,90.42,935.0
6796,86.57,56925.0
6838,734.32,4764.0
6861,-7.81,159711.0
6885,,1140.0
6918,5.69,62017.0
6919,-100.0,0.0
6931,14.26,95668.0
6934,-39.9,1852.0
6936,-6.46,105755.0
6949,55.24,2265.0
6955,18.63,26673.0
7799,,686.0
7803,-28.65,1078.0
1802,-11.06,3329676.0
1806,5.95,310487.0
1809,-13.65,189000.0
1810,-0.98,417903.0
1817,-9.13,223294.0
1903,11.51,13315.0
1904,-11.18,3408714.0
1905,-18.18,1537166.0
1906,-26.31,217726.0
1907,-10.99,6046328.0
1909,-10.36,3896727.0
6790,-4.91,923367.0
2002,-8.14,29314725.0
2006,0.23,5182540.0
2007,-25.81,481371.0
2008,23.45,187449.0
2009,-7.33,259717.0
2010,2.56,2124324.0
2012,4.07,794632.0
2013,14.15,1792239.0
2014,-29.68,1868780.0
2015,-12.0,2903688.0
2017,-16.44,240693.0
2020,-35.95,343816.0
2022,14.52,684124.0
2023,-8.9,6243685.0
2024,-23.66,77944.0
2025,-61.87,35890.0
2027,1.45,8185089.0
2028,-4.8,811879.0
2029,7.05,1229688.0
2030,-30.01,864541.0
2031,1.14,1244405.0
2032,-20.83,223375.0
2033,16.04,58713.0
2034,-7.65,1265734.0
2038,1.63,854228.0
2069,-13.71,828591.0
2211,-8.46,1123346.0
3004,2.37,300413.0
5007,-11.4,496823.0
9958,31.41,1324362.0
2101,-5.75,831525.0
2102,-4.08,20656.0
2103,3.75,3054069.0
2104,-11.29,1393335.0
2105,-5.08,7725964.0
2106,-3.99,3097890.0
2107,-28.64,101747.0
2108,-1.08,935562.0
2109,-5.62,417863.0
2114,9.11,131374.0
6582,-31.77,101504.0
1319,-16.04,1801870.0
1339,-18.01,127978.0
1512,-2.07,88808.0
1521,-22.68,266859.0
1522,-13.85,1514293.0
1524,-30.92,158249.0
1525,-29.82,92162.0
1533,84.53,311705.0
1536,-18.09,351948.0
1563,-17.34,535017.0
1568,14.66,89012.0
1587,10.24,205290.0
2201,-23.62,5895016.0
2204,-31.64,2624182.0
2206,-13.95,5583666.0
2207,-3.15,24037332.0
2227,-42.36,1231684.0
2228,-4.47,393976.0
2231,-14.82,287359.0
2233,-9.09,297244.0
2237,1701.56,156790.0
2241,-24.61,44333.0
2247,-14.18,5242493.0
2254,-7.24,32175.0
2258,-73.98,342576.0
2497,-14.32,333790.0
3346,-12.27,751246.0
4551,-7.66,600064.0
