code,yoy,rev
1260,12.09,448516.0
1293,37.68,85750.0
6886,-14.31,31221.0
6935,28.52,121834.0
6963,-5.43,84881.0
7731,12.71,40540.0
7806,27.03,44015.0
7889,8.69,73724.0
7862,23.16,55607.0
1594,-5.09,36196.0
2245,5.43,46059.0
2249,12.03,146262.0
4544,53.0,108682.0
4553,-2.47,79479.0
4565,-14.14,99989.0
4570,43.78,159466.0
4573,298.51,200207.0
4575,-25.45,86074.0
4587,12.97,82127.0
4589,26.28,62371.0
6604,32.93,200444.0
6705,102.64,54956.0
7869,11.4,283822.0
7879,14.48,31252.0
7925,-7.49,189700.0
7927,55.9,226736.0
7942,48.61,278143.0
4738,24.78,33476.0
4765,22.64,22567.0
6618,20975.0,4215.0
6959,25.84,68201.0
6972,-30.06,374026.0
7742,145.45,300153.0
7763,86.55,103840.0
7858,39.65,156661.0
1271,245.24,295380.0
3184,0.62,14430.0
4115,4.02,61910.0
4117,57.82,24625.0
4170,-43.41,3100.0
4172,10.63,4172.0
4186,-19.78,26874.0
4194,,0.0
4197,30.18,20538.0
4724,-28.44,28987.0
4732,33.14,16191.0
6467,,1671.0
6483,,0.0
6493,16.76,39175.0
6518,12.34,94487.0
6539,5.84,69040.0
6543,39.49,85714.0
6549,,0.0
6564,104.7,7085.0
6572,1976.21,40154.0
6580,-67.83,1621.0
6586,-3.12,31.0
6610,,0.0
6621,-32.36,5731.0
6634,,0.0
6659,19.59,114270.0
6665,-1.94,98973.0
6676,-17.31,19961.0
6677,24.55,99619.0
6696,,0.0
6704,-62.69,6006.0
6709,,0.0
6734,-19.02,2652.0
6744,-17.19,11430.0
6748,360.03,7402.0
6758,25.46,45810.0
6797,-30.88,10525.0
6808,-63.12,4514.0
6810,-16.43,239.0
6814,-21.42,12802.0
6815,-23.94,25602.0
6817,-20.46,44998.0
6827,,0.0
6847,-15.09,4414.0
6848,22.92,19349.0
6850,37.6,16787.0
6857,91.53,4118.0
6864,270.73,304.0
6876,,0.0
6879,-31.26,19785.0
6891,38.39,984.0
6892,61.25,4433.0
6917,4131.81,931.0
6926,,0.0
6932,,25991.0
6939,-14.56,14579.0
6973,-14.63,5122.0
6999,7.83,12889.0
7422,18.92,6442.0
