code,yoy,rev
1256,25.54,648858.0
1337,15.91,47354.0
1340,114.24,7115.0
1341,4.56,181811.0
4439,19.93,801385.0
1589,-9.59,638363.0
1590,43.32,3707549.0
4552,-13.84,253410.0
4560,32.48,173870.0
4571,-4.01,288890.0
5288,60.09,810855.0
1626,22.03,376173.0
4763,20.82,1039878.0
4137,-10.71,288042.0
4148,51.94,368353.0
4178,9.02,31968.0
4190,-1.01,162908.0
6541,210.14,73181.0
6550,202.55,4496.0
6598,63.99,60941.0
6666,15.88,80589.0
7827,,0.0
5538,20.91,1275862.0
1338,10.19,503046.0
2115,47.41,319121.0
2236,29.23,1204475.0
2239,-27.53,1069103.0
2243,106.43,200401.0
2248,62.42,246526.0
2250,1.7,258606.0
4557,4.21,329916.0
4569,3.62,146683.0
4581,20.54,108676.0
3661,273.61,8776286.0
6415,52.53,2416636.0
6451,49.8,691843.0
6525,30.53,609229.0
6573,16.94,63885.0
6854,-47.64,58834.0
6962,7.15,1913683.0
7749,60.49,198991.0
5215,5.25,222555.0
6591,-46.16,82234.0
6933,191.25,1356656.0
3673,16.13,6364138.0
4935,-18.42,400352.0
5243,54.12,1373168.0
6456,-29.98,4210995.0
4977,106.21,207991.0
6863,78.9,440322.0
4912,32.22,657064.0
4927,35.51,1378879.0
4943,42.4,181652.0
4958,41.05,20666117.0
6672,133.24,805877.0
6781,26.63,1750881.0
6862,0.94,173128.0
6924,84.98,242632.0
3665,53.99,8891805.0
5225,-8.96,1183105.0
8499,91.24,372324.0
2923,218.98,772991.0
5546,32.8,167645.0
2637,34.96,2013191.0
2723,-3.23,1438379.0
2929,50.32,225445.0
2939,-39.58,17618.0
4807,105.43,343097.0
5906,-5.63,123471.0
5907,3.79,229668.0
8429,7.37,11908.0
6641,17.27,161138.0
6887,-5.97,277211.0
7823,1.99,28208.0
2762,5.2,989659.0
6768,6.86,1199166.0
6890,3.13,2717659.0
6965,2.41,1887952.0
8467,-26.97,196630.0
9802,35.3,1694201.0
6671,-11.4,141846.0
6807,8.78,340849.0
8482,-29.03,237573.0
5284,13.16,362392.0
5871,-0.68,8169021.0
8404,-3.6,698707.0
8411,42.41,1192222.0
8442,36.94,815007.0
8466,-12.06,214111.0
8488,24.98,385646.0
9105,42.16,11805184.0
912000,62.91,123881.0
