code,yoy,rev
1264,14.58,441417.0
1294,180.01,63374.0
1295,9.63,66686.0
1780,-10.84,64789.0
1796,43.06,74093.0
4205,12.39,163420.0
4207,-0.24,426416.0
6846,37.43,74717.0
4303,-65.94,9571.0
4304,68.38,48772.0
4305,-14.74,69071.0
9950,53.95,264880.0
4401,-38.31,260251.0
4402,-64.84,5432.0
4406,-28.39,36710.0
4413,-35.06,46815.0
4417,-13.22,242283.0
4420,-39.41,45624.0
4432,-40.65,111465.0
4433,-23.33,180797.0
6506,-30.1,115404.0
1570,-44.86,29017.0
1580,7.33,395391.0
1586,-41.13,160389.0
1599,-62.19,117212.0
2066,0.62,239722.0
2067,12.83,107187.0
2070,-17.87,54043.0
2235,-21.84,54986.0
3162,-2.44,249467.0
3226,-22.32,174190.0
3379,-10.18,118565.0
3685,-36.65,110276.0
4502,7.05,120111.0
4503,54.19,21848.0
4506,52.16,559478.0
4510,27.98,182894.0
4513,-20.02,124099.0
4523,13.09,60724.0
4527,-33.64,228994.0
4528,-13.49,138528.0
4533,-28.87,241977.0
4534,-40.11,45021.0
4535,2.6,230024.0
4538,-23.66,35961.0
4543,-18.27,79737.0
4549,-26.6,114655.0
4550,2.72,138867.0
4558,-25.64,142171.0
4561,3.16,102157.0
4563,27.12,327429.0
4568,-24.87,100308.0
4580,4.78,243414.0
4584,-6.04,81354.0
5381,492.27,134878.0
6122,90.27,411758.0
6125,17.9,600407.0
6425,-30.71,113649.0
6603,-35.15,280524.0
6609,-20.94,237313.0
6843,6.2,81653.0
8027,-60.94,121993.0
8083,-43.91,98228.0
8107,-48.03,42798.0
8255,51.19,538769.0
9951,15.94,431057.0
2061,7.41,79666.0
1742,-38.16,33219.0
3430,-17.75,117054.0
4706,-18.53,86902.0
4707,-63.66,71883.0
4711,-44.19,55704.0
4714,-56.09,31613.0
4716,-13.74,52081.0
4721,-57.36,221669.0
4741,-15.85,48785.0
4754,43.47,70576.0
4767,7.52,108283.0
4768,0.1,83106.0
4772,-41.11,44586.0
6509,-34.63,364978.0
1565,-30.61,325654.0
1777,-23.47,74836.0
1781,-38.69,58073.0
1784,33.23,104146.0
1788,-27.0,337731.0
1799,75.64,35765.0
1813,-18.12,29942.0
3118,15.48,65418.0
3176,-2.43,78409.0
3205,-15.0,37707.0
3218,30.76,352285.0
4102,-30.2,44111.0
4105,16.81,438067.0
4107,-9.8,151375.0
4109,30.19,27997.0
4111,-3.16,89103.0
4114,35.45,454642.0
4116,-2.65,383268.0
4120,-9.07,415328.0
4121,-30.93,301402.0
4123,70.24,101341.0
4126,35.48,220151.0
4127,0.41,40722.0
4128,-15.3,114358.0
4129,12.03,320849.0
4131,150.41,4565.0
4138,41.82,131514.0
4147,18.27,32408.0
4153,0.06,91299.0
4160,27.18,49733.0
4161,19.28,67527.0
4162,-4.2,119404.0
4163,9.11,213245.0
4166,7.17,89823.0
4167,-16.31,92293.0
4168,-88.77,521.0
4173,32.78,107237.0
4174,1479.16,7959.0
4175,4.29,666901.0
4183,21.63,56925.0
4188,-24.18,4617.0
4192,102.89,1682.0
4198,-64.89,10857.0
4726,60.24,34713.0
4728,63.3,174416.0
4735,-38.32,79718.0
4743,-99.21,7930.0
4744,26.63,152789.0
4747,51.8,63678.0
4905,-35.09,9227.0
4911,351.16,15281.0
5312,38.72,316073.0
