code,yoy,rev
1260,2.02,477913.0
1293,14.97,67780.0
6886,-3.51,34345.0
6935,39.48,101875.0
6963,-10.79,64893.0
7731,-46.47,55636.0
7806,16.94,49133.0
7889,0.98,69699.0
7862,13.97,58666.0
1594,-23.47,28968.0
2245,12.08,39927.0
2249,11.9,286178.0
4544,-55.52,81367.0
4553,4.52,71891.0
4565,-24.79,161293.0
4570,28.23,121713.0
4573,15.57,52905.0
4575,30.63,100450.0
4587,-11.22,79866.0
4589,15.31,63410.0
6604,114.94,335490.0
6705,-1.76,35633.0
7869,5.76,383345.0
7879,-22.37,24372.0
4738,5.85,26610.0
4765,-19.52,20002.0
6618,-23.68,406.0
6959,-18.39,52031.0
6972,-2.59,509715.0
7742,93.72,138286.0
7763,-26.39,81758.0
7858,-8.11,138953.0
1271,9.37,112090.0
3184,0.73,10467.0
4115,14.36,63040.0
4117,-45.95,19692.0
4150,-41.15,34946.0
4170,-35.3,3552.0
4172,-27.3,3301.0
4186,-12.08,35437.0
4194,,0.0
4197,95.19,22894.0
4724,-28.5,36558.0
4732,1.72,22448.0
6467,,131.0
6483,,0.0
6493,-6.8,35279.0
6518,26.01,104469.0
6539,34.94,78202.0
6543,53.96,84566.0
6549,,0.0
6564,1.99,6897.0
6572,177.05,49216.0
6580,2014.5,5540.0
6586,-87.3,32.0
6610,,0.0
6621,3.08,7208.0
6634,,0.0
6659,-5.21,140799.0
6665,-23.28,106723.0
6676,181.79,36287.0
6677,-13.2,67268.0
6696,,0.0
6704,-22.63,12063.0
6709,,0.0
6734,99.26,2985.0
6744,-40.41,7709.0
6748,-63.22,3237.0
6758,24.53,41367.0
6797,-17.36,11533.0
6808,-89.07,11671.0
6810,245.61,394.0
6814,3.1,14526.0
6815,-78.14,18437.0
6817,-26.53,48821.0
6827,,0.0
6847,-74.19,10608.0
6848,43.05,21076.0
6850,103.34,38612.0
6857,19.16,9924.0
6864,-66.42,47.0
6876,,0.0
6879,-61.26,18155.0
6891,-5.1,949.0
6892,-73.75,7137.0
6917,11081.81,1230.0
6926,,0.0
6932,,0.0
6939,4.5,18876.0
6973,14.08,5807.0
6999,2.64,12123.0
7427,-91.19,14.0
7561,-21.87,15430.0
7595,108.13,29463.0
7607,16.1,959.0
7724,4.74,43519.0
7725,-7.16,5947.0
7726,27.01,36889.0
7729,,0.0
7754,-95.46,116.0
7759,,0.0
7762,85.55,27417.0
7773,47.92,5522.0
7776,4.31,121.0
7784,,0.0
7790,0.87,22945.0
7808,141.09,24936.0
7832,-100.0,0.0
7837,22.76,100201.0
7850,3984.44,1838.0
7860,-4.67,80337.0
7876,,0.0
7878,,0.0
7881,20.41,95066.0
7888,,0.0
7891,,0.0
1480,8.58,768066.0
2071,-9.49,141392.0
9957,-19.45,3232462.0
4925,70.12,60123.0
5246,22.76,63242.0
5262,-17.37,249749.0
5297,108.98,36121.0
6563,-53.96,4433.0
6786,315.19,25435.0
6819,14.06,17267.0
6842,-27.62,60058.0
6920,20.71,135450.0
6927,-4.76,40308.0
6992,56.47,17711.0
7530,-22.43,10565.0
7669,137.21,27201.0
7707,73.18,156732.0
7796,-54.04,1244.0
7815,-1.98,82726.0
7843,41.57,28613.0
7853,-72.99,19128.0
7856,56.91,291646.0
7866,154.35,382142.0
7872,-23.45,51060.0
7873,45.4,96412.0
7880,6.31,88893.0
7886,21.26,24903.0
7887,91.05,11599.0
7894,167.32,200504.0
8098,-4.71,54465.0
3097,16.6,328931.0
6599,-35.91,87123.0
6638,-18.92,210732.0
6737,-27.04,287370.0
6825,-28.58,74153.0
6858,5.78,27206.0
7455,44.41,119932.0
7562,14.71,50086.0
7710,26.67,140426.0
7854,10.34,160862.0
7875,2.43,309713.0
7892,70.89,191974.0
8119,47.63,78423.0
3595,124.74,53398.0
3633,7.63,456708.0
3659,12.97,238971.0
3678,-28.63,25871.0
4537,1.71,380911.0
5240,15.71,42736.0
5248,-55.24,11671.0
5267,-7.8,20741.0
6434,-14.92,79986.0
6559,6.39,7004.0
6673,10.8,17703.0
6682,342.14,91289.0
6729,-28.24,5521.0
6775,-39.92,116035.0
6787,149.97,16631.0
6812,-37.2,39818.0
6867,-6.7,27726.0
6979,47.39,68610.0
7771,-41.96,31038.0
3473,-12.67,87217.0
6784,62.83,44358.0
6818,-20.53,112086.0
6820,-31.73,69465.0
6980,144.1,67460.0
7812,-42.68,25556.0
3117,2.47,44500.0
3585,0.45,39145.0
4980,171.85,60994.0
5254,32.03,73260.0
5271,-0.77,52575.0
6407,13.65,296473.0
6555,465.42,158274.0
6755,-11.7,210752.0
6833,17.18,69333.0
6915,-38.8,16562.0
6940,40.92,64985.0
7419,2.77,10117.0
7758,96.43,10150.0
7816,-11.26,117491.0
7861,200.86,633175.0
7893,-25.74,74547.0
7896,22.94,320070.0
3603,-1.51,24339.0
6707,84.3,1144532.0
6536,-27.1,6451.0
6738,18.47,16190.0
6816,-29.35,15667.0
6868,-51.44,25165.0
6882,-22.63,22262.0
6898,22.9,116278.0
6938,-21.6,171413.0
7801,-21.2,61432.0
7841,64.1,69968.0
7868,25.41,298275.0
8298,-63.35,15661.0
2252,-10.73,32111.0
2255,-33.08,148252.0
2256,11.99,45314.0
6648,-19.18,2545.0
6750,-1.21,525188.0
6826,-4.61,1910325.0
6849,114.84,320808.0
7813,39.0,231316.0
7825,78.33,44420.0
7848,-12.0,152433.0
7849,-59.23,31275.0
7870,-26.6,34574.0
7885,-6.39,134783.0
8058,11.82,229139.0
6639,-47.3,8510.0
7798,-47.97,1278572.0
2644,84.38,1823370.0
7863,1.52,39269.0
1269,7.27,462048.0
2733,-6.79,29059.0
2741,-10.83,88447.0
2758,22.01,261083.0
2760,29.27,18142.0
2761,-8.47,119582.0
7566,39.78,85139.0
7756,7.41,108950.0
7789,8.67,242869.0
7797,8.65,210867.0
7847,3.26,101687.0
7883,16.81,1121863.0
8359,-14.43,278874.0
5859,16.46,7268027.0
5863,-50.52,117340.0
6027,522.15,93591.0
6035,17.4,217262.0
6878,-35.15,699.0
4431,15.68,178965.0
6793,-92.15,6159.0
6832,43.36,44677.0
6911,3.29,44605.0
6995,-1.33,138208.0
7443,-17.55,42855.0
7516,46.85,40191.0
7558,31.46,44201.0
7578,11.03,50826.0
7590,477.79,339314.0
7706,7.95,48113.0
7719,4.06,2074.0
7748,-56.52,47055.0
7764,10.72,74656.0
7824,229.61,174407.0
7836,6.65,75825.0
7882,286.7,45223.0
8999,13.51,163510.0
6428,46.03,6614.0
6583,-8.01,22343.0
6595,-46.64,7275.0
6622,-62.65,3393.0
6650,-36.97,40112.0
6780,0.15,42563.0
8329,16.36,152787.0
8458,-6.09,27271.0
7840,5.89,175492.0
8345,-0.84,350993.0
1343,-1.81,46488.0
6723,-63.02,42250.0
6839,-55.42,82876.0
6912,-96.58,7.0
6946,-1.57,70751.0
6977,0.19,136474.0
6987,-1.62,120690.0
6990,68.77,117972.0
7507,-54.82,23641.0
7583,-19.51,80637.0
7702,-50.01,50489.0
7752,116.67,255635.0
7761,-4.15,13141.0
7783,63.26,122001.0
7833,-85.47,97616.0
7846,25.35,78732.0
7857,-2.3,380362.0
7865,-12.96,31341.0
7877,-5.21,93309.0
6473,-64.02,3018.0
6565,2.43,26713.0
6984,-50.96,8100.0
7551,523.68,26937.0
7737,-29.42,29393.0
7745,-15.08,13832.0
7781,-68.94,72824.0
7785,72.06,211709.0
7826,12.36,11916.0
2940,-4.97,118830.0
4559,31.68,102705.0
6798,26.17,86442.0
7779,-50.46,17350.0
2938,-21.31,61135.0
2942,-3.63,148061.0
7831,71.02,21941.0
7867,-8.45,715711.0
