code,yoy,rev
1260,-11.93,400132.0
1293,-13.98,62280.0
6886,20.33,36435.0
6935,80.31,94794.0
6963,24.15,89762.0
7731,-20.29,35967.0
7806,-17.76,34647.0
1594,3.91,38141.0
2245,32.08,43684.0
2249,-32.88,130556.0
4544,-10.87,71032.0
4553,7.29,81492.0
4565,40.84,116456.0
4570,-7.69,110909.0
4573,-23.16,50238.0
4575,46.65,115471.0
4587,-8.95,72698.0
4589,-43.66,49390.0
6705,-20.3,27119.0
4738,8.07,26827.0
4765,-32.86,18401.0
6618,,20.0
6959,19.24,54196.0
6972,-10.29,534786.0
7742,78.0,122284.0
7763,-41.33,55663.0
1271,21.21,85556.0
3184,1.94,14341.0
4115,-10.89,59513.0
4117,-62.01,15603.0
4150,-27.94,55353.0
4170,39.21,5478.0
4172,-15.35,3771.0
4186,13.63,33503.0
4194,-100.0,0.0
4197,47.32,15776.0
4724,28.46,40509.0
4732,-13.08,12160.0
6467,,0.0
6483,,0.0
6493,60.94,33550.0
6518,10.95,84104.0
6539,32.02,65226.0
6543,-4.46,61444.0
6549,,0.0
6564,-3.29,3461.0
6572,76.29,1934.0
6580,48.45,5040.0
6586,,32.0
6610,,0.0
6621,-1.4,8473.0
6634,,0.0
6659,12.05,95550.0
6665,-6.29,100935.0
6676,-50.2,24141.0
6677,-15.43,79983.0
6696,,0.0
6704,13.36,16101.0
6709,,0.0
6734,13.47,3275.0
6744,11.09,13804.0
6748,-57.83,1609.0
6758,-1.13,36512.0
6797,-17.61,15229.0
6808,-40.72,12242.0
6810,-10.62,286.0
6814,-3.0,16293.0
6815,-33.34,33661.0
6817,9.53,56577.0
6827,,0.0
6847,-3.03,5199.0
6848,-1.45,15741.0
6850,-47.48,12199.0
6857,-25.11,2150.0
6864,51.85,82.0
6876,,0.0
6879,9.74,28784.0
6891,,711.0
6892,-27.35,2749.0
6917,46.66,22.0
6926,,0.0
6932,,0.0
6939,33.64,17064.0
6973,69.2,6000.0
6999,46.86,11952.0
