code,yoy,rev
4442,79.97,205130.0
1591,-65.57,7780.0
4139,-5.65,92049.0
4157,-23.95,3663.0
4745,-23.07,322578.0
6617,41.83,3485.0
4966,14.2,1318681.0
4971,29.78,84873.0
4991,-13.99,145261.0
6907,-15.63,129352.0
5223,45.43,183614.0
3664,-80.09,3346.0
7717,88.74,120234.0
5227,-41.29,37831.0
8455,44.39,120831.0
5543,-14.3,257251.0
2726,27.33,54231.0
4804,45.93,13331.0
2724,257.64,21813.0
4154,-86.3,1226.0
5276,-4.97,53382.0
8426,-2.61,175391.0
8437,-24.03,14976.0
8444,-32.66,325819.0
4924,133.84,75062.0
8423,33.18,38698.0
6741,9.48,131481.0
2924,112.91,5506.0
6616,-38.84,71794.0
6629,-15.43,110347.0
