code,yoy,rev
1256,23.65,475678.0
1337,-9.61,45413.0
1340,-70.78,6790.0
1341,14.53,198457.0
4439,15.55,787275.0
1589,14.31,760800.0
1590,40.38,3909466.0
4552,0.71,314242.0
4560,21.97,168341.0
4571,7.21,259046.0
5288,68.5,813884.0
1626,-7.67,1010772.0
4763,-22.69,952051.0
4137,-14.58,285203.0
4148,21.75,276164.0
4178,5.0,30172.0
4190,1.76,177842.0
6431,-23.24,27782.0
6541,208.2,36078.0
6550,248.65,1601.0
6598,134.89,60307.0
6666,35.11,157606.0
7827,,0.0
5538,22.37,1171741.0
1338,6.24,426707.0
2115,32.46,311583.0
2236,27.34,1067368.0
2239,-10.7,1260516.0
2243,16.98,91034.0
2248,32.13,197831.0
2250,-15.37,230876.0
4557,-19.6,307688.0
4569,14.59,167869.0
4581,8.19,93834.0
3661,-33.45,1935098.0
6415,31.59,1911109.0
6451,4.89,624107.0
6525,18.95,548577.0
6573,-9.78,71765.0
6854,5.08,53395.0
6962,14.21,1631488.0
7749,73.68,198541.0
5215,30.81,258743.0
6591,-62.68,63869.0
6933,72.6,585033.0
3673,-2.59,6149316.0
4935,-34.29,307491.0
5243,-2.68,1016352.0
6456,-50.87,3197938.0
4977,-11.23,81963.0
6863,73.79,428094.0
4912,30.95,610245.0
4927,4.15,993802.0
4943,56.13,199057.0
4958,37.39,16201199.0
6672,34.98,530395.0
6781,20.86,1600458.0
6862,-35.0,130543.0
6924,3.95,141793.0
3665,41.34,7352121.0
5225,11.8,893014.0
8499,85.65,332066.0
2923,133.58,737837.0
5546,-40.92,135662.0
2637,45.86,1817170.0
2723,-4.99,1501181.0
2929,-0.44,138235.0
2939,5.51,29017.0
4807,48.79,214673.0
5906,8.22,132595.0
5907,2.7,238159.0
8429,-3.58,15772.0
6641,18.39,161335.0
6887,2.06,403725.0
7823,3.02,28144.0
2762,7.26,995839.0
6768,-1.95,1820279.0
6890,0.86,3611608.0
6965,18.11,2118090.0
8467,-30.34,184816.0
9802,-19.57,1598843.0
6671,-26.07,131331.0
6807,-20.15,292986.0
8482,30.79,315384.0
5284,43.31,413067.0
5871,1.29,8371058.0
6957,21.15,312233.0
8404,5.13,615949.0
8411,11.76,791298.0
8442,13.38,736545.0
8466,-11.64,212794.0
8488,74.87,388918.0
9105,-4.05,11098863.0
912000,-4.53,128722.0
