code,yoy,rev
1256,87.61,336653.0
1337,-40.71,36192.0
1340,-68.52,5030.0
1341,-33.94,123597.0
4439,-24.57,400746.0
1589,-17.21,420278.0
1590,-8.42,2171413.0
4552,-20.92,139482.0
4560,-6.59,127914.0
4571,-6.76,186417.0
5288,-25.24,421616.0
1626,-29.41,348225.0
4763,-47.64,749568.0
4137,-32.91,195922.0
4148,10.84,174096.0
4178,-13.63,29082.0
4190,-22.89,138335.0
6431,-15.56,21945.0
6541,218.71,22721.0
6550,322.85,16944.0
6598,81.28,71891.0
6666,-12.5,58398.0
7827,,0.0
5538,-31.34,634571.0
1338,-26.62,284407.0
2115,-13.43,203492.0
2236,-1.07,809368.0
2239,-3.14,1360014.0
2243,739.37,272452.0
2248,7.34,143802.0
2250,-16.97,236071.0
4557,-33.27,220583.0
4569,-10.88,143058.0
4581,5.96,84923.0
3661,-77.07,826686.0
6415,2.28,1364391.0
6451,-45.36,363869.0
6525,3.53,400574.0
6573,-36.8,40634.0
6854,-67.68,32020.0
6962,-26.61,1074970.0
7749,74.82,163726.0
5215,50.94,206313.0
6591,-34.3,71254.0
6933,-22.5,428387.0
3673,18.91,4931851.0
4935,-37.73,240647.0
5243,-4.29,959091.0
6456,7.74,4469451.0
4977,-17.44,88234.0
6863,1.71,312896.0
4912,22.39,534424.0
4927,-15.68,910058.0
4943,44.57,151149.0
4958,-3.96,11720507.0
6672,4.54,355411.0
6781,24.87,1484198.0
6862,-48.26,107420.0
6924,19.27,154271.0
3665,27.7,6387852.0
5225,-27.91,604388.0
8499,79.89,286581.0
2923,28.87,330662.0
5546,-75.91,30128.0
2637,29.94,1270929.0
2723,-12.79,1276613.0
2929,-17.86,73114.0
2939,-23.9,20838.0
4807,8.28,175040.0
5906,36.9,172281.0
5907,4.61,241595.0
8429,-31.37,3220.0
6641,-29.05,68777.0
6887,-38.08,215317.0
7823,6.44,27062.0
2762,6.13,886766.0
6768,-24.85,1382717.0
6890,-29.42,1776161.0
6965,-19.69,1381384.0
8467,-39.46,119746.0
9802,8.13,1028435.0
6671,-35.57,71181.0
6807,-27.31,214823.0
8482,14.5,245401.0
5284,50.23,407618.0
5871,-3.56,7503416.0
6957,43.06,218946.0
8404,-23.61,424824.0
8411,2.29,693170.0
8442,9.79,673958.0
8466,-21.06,214530.0
8488,43.25,247656.0
9105,-20.0,8529037.0
912000,13.42,146227.0
