code,yoy,rev
4442,32.81,186770.0
1591,-62.6,5158.0
4139,-12.62,87905.0
4157,-66.45,1007.0
4745,-32.13,271372.0
6617,82.24,5050.0
4966,9.66,1640024.0
4971,89.26,97085.0
4991,6.1,204290.0
6907,-14.81,125986.0
5223,15.92,179667.0
3664,-17.71,94269.0
7717,-11.25,59076.0
5227,-54.32,15681.0
8455,-23.97,102283.0
5543,-13.02,275785.0
2726,0.19,48778.0
4804,18.7,9575.0
2724,-86.6,10950.0
4154,-2.48,2713.0
5276,-16.78,70241.0
8426,-6.23,256085.0
8437,-33.72,24823.0
8444,-40.77,215555.0
4924,-15.2,60261.0
8423,-6.5,29785.0
6741,12.01,148028.0
2924,-53.54,5324.0
6616,-26.67,76573.0
6629,12.49,183695.0
