Date,Open,High,Low,Close,Volume
2025-09-23,446.02372280337926,456.00165871218,417.07772098787035,433.331787109375,53444036
2025-09-24,415.0921180850113,434.0402084764933,409.0953689088788,422.5655822753906,39338586
2025-09-25,415.09210432989,441.9826222225474,403.1085940546338,433.6410827636719,50559151
2025-09-26,428.10333910281327,441.3241045252549,412.7872314453125,412.7872314453125,35111815
2025-09-29,409.2150985398958,432.2142588505303,402.2006108839518,415.8304748535156,42905921
2025-09-30,417.58660254199594,434.0402089964262,397.18171157114693,402.789306640625,39289331
2025-10-09,418.07550845158084,425.7186108997368,396.8025420977284,397.9300537109375,39090946
2025-10-10,398.1296257413924,406.9002093775198,380.16934131756426,389.1394958496094,38428592
2025-10-13,368.5638268213406,381.54846028659114,361.3723253249076,376.54437255859375,40931349
2025-10-14,384.54493230538213,385.4838236695314,343.5933940598739,345.69091796875,51433907
2025-10-15,344.59220097133664,356.5780166572962,336.601657180697,353.701416015625,35317253
2025-10-16,350.72494962710937,378.8516362780306,349.61624585212263,366.5362243652344,34256818
2025-10-17,366.73602422289457,381.45859201968693,359.5744856387269,373.1584167480469,46763644
2025-10-20,407.7075189445168,420.7121182382268,395.11240820415435,402.5236511230469,60155062
2025-10-21,409.51538224182474,450.94636408197414,404.5212922144854,440.9781494140625,56517865
2025-10-22,435.5745238122303,456.959220155312,435.5745238122303,443.7748107910156,39749910
2025-10-23,440.55863203075415,442.4763760113343,425.1968367253904,440.35888671875,27601113
2025-10-24,449.46808602645814,495.06412021261883,436.5833403233341,493.41607666015625,49102526
2025-10-27,503.3843111515645,514.3912746374547,494.97425010388145,508.33843994140625,45072389
2025-10-28,502.7050692756491,535.3664289032042,500.40780015019646,512.3936157226562,41796087
2025-10-29,537.3740948385389,541.369366934481,505.5617346782983,520.1044921875,41727105
2025-10-30,515.8994580033254,537.364045532697,508.3983256062133,514.1315307617188,45330984
2025-10-31,502.405438349603,508.39834616291836,471.4420813141404,472.4508972167969,56301279
2025-11-03,470.1136591027801,482.82859212961046,456.96921119044225,479.4326171875,39840875
2025-11-04,489.02130021282125,503.69393911084273,473.31987999129035,477.2352294921875,36085368
2025-11-05,461.47386497716155,479.43262295191045,458.24770246004437,476.4461669921875,26408751
2025-11-06,487.4231853501869,507.2796921222314,481.6999472209909,496.2926940917969,37325144
2025-11-07,490.419622905976,499.19924139058065,478.4338072748727,489.4707336425781,24309960
2025-11-10,488.30213563178415,495.29386144442367,459.4562676877391,489.4208068847656,35211079
2025-11-11,493.09644384568463,499.0693862279234,463.4515340682589,467.4967346191406,32513112
2025-11-12,459.0867037004742,491.8079898147927,449.47807980506445,491.1687316894531,42302225
2025-11-13,488.70166933200017,488.70166933200017,469.45445746459114,480.43145751953125,31331746
2025-11-14,464.6301450428614,473.3198737441664,453.6831084126968,462.27294921875,24727266
2025-11-17,474.63830162176026,488.0624172966609,467.8463212787364,482.62884521484375,28246626
2025-11-18,474.1389058973314,490.21985094260117,469.4544471464554,472.35101318359375,24067856
2025-11-19,471.8715611261654,499.10934638037753,471.44207671929166,488.0224609375,33786539
2025-11-20,514.3912710794589,521.7625528119686,489.75041755588677,491.41845703125,35352207
2025-11-21,472.43091394309545,482.4290918322517,459.4562779354778,463.4615478515625,41412280
2025-11-24,469.4444497890292,476.42617770308635,436.44349525201716,456.2600402832031,46425800
2025-11-25,476.4461864778726,494.2151368460581,469.4544604405431,479.0930480957031,43936481
2025-11-26,474.63832243485103,556.2217687821407,469.843977779864,542.577880859375,62895148
2025-11-27,536.365248818434,558.109535490056,522.7413571037296,523.380615234375,43732767
2025-11-28,526.5768461181367,529.1737484556303,507.99882577484215,513.891845703125,32465730
2025-12-01,523.3806229488557,545.8540275602093,514.3912611043143,537.3640747070312,37286705
2025-12-02,541.359375,550.4785885370966,534.8670577721402,541.359375,27161533
2025-12-03,539.9010280333185,557.9197427103527,521.4928206910719,523.1109008789062,36832752
2025-12-04,516.7584303491005,535.895816130214,511.7344078349174,534.8670043945312,26319447
2025-12-05,538.8922710726172,544.3557759284066,524.3794171787404,536.4151611328125,28282591
2025-12-08,542.3581481933594,584.3085021972656,538.3628763834636,569.3262329101562,40822440
2025-12-09,569.4161648332778,612.2754172145729,567.8679482053117,605.28369140625,37129333
2025-12-10,608.3400516489327,619.2671223429891,588.803175195471,615.2718505859375,30209433
2025-12-11,609.2789861347088,626.3687476556591,585.2174334487122,586.1163940429688,36353125
2025-12-12,586.3061627260188,603.1662153489119,569.545967517363,581.3120727539062,46878924
2025-12-15,569.3262728309832,587.3049972361721,567.3286367859621,570.1852416992188,30098736
2025-12-16,568.1276600990682,574.3203438250889,544.3658020812328,551.1377563476562,27970237
2025-12-17,556.3415963945414,591.3701491060748,556.0019714688888,589.2825927734375,32357008
2025-12-18,576.3079754553648,579.1845761094612,562.7640061102494,570.5248413085938,24162887
2025-12-19,582.6504864599708,586.3061333124367,569.6059265457477,571.0242309570312,22442914
2025-12-22,589.31258503341,621.2647613154732,589.31258503341,616.7700805664062,39441167
2025-12-23,624.2612632960321,628.2465374468318,613.274265062022,620.2659912109375,23364201
2025-12-24,626.8981272325152,637.2458668021293,616.8699557668255,633.650146484375,23509126
2025-12-25,644.2375666147038,658.0212418938585,617.6789709595304,639.043701171875,25938711
