Date,Open,High,Low,Close,Volume
2025-09-23,41.5650096123769,41.98485634543679,37.58644129820516,38.48611831665039,25398000
2025-09-24,37.00665102082528,37.06663075758093,35.577166374716484,35.997013092041016,20658287
2025-09-25,36.206938375495966,37.966301948689456,35.747101377664094,36.636783599853516,15623200
2025-09-26,36.007009758920425,36.98665586199079,34.96738392219704,34.98737716674805,14149483
2025-09-29,34.98737874635366,35.987018139106624,34.06771233541533,35.27727508544922,11719755
2025-09-30,35.3172627234231,35.477204878925455,34.777456518606975,34.857425689697266,8341992
2025-10-09,34.85742548157776,35.6671347839675,34.69748332703036,34.86742401123047,10381600
2025-10-10,34.68748805970039,34.97738440187572,33.5878824279973,33.79780960083008,9729100
2025-10-13,30.868863863155298,33.08806264692032,30.788892787343787,32.88813781738281,10052338
2025-10-14,33.27799530361788,33.91776388569398,31.678571941766855,31.758543014526367,10812685
2025-10-15,31.838514554395722,33.18802809533968,31.718556990166142,33.108055114746094,12241471
2025-10-16,32.78817158929237,33.587882347407465,32.47828581551622,32.88813781738281,8171500
2025-10-17,32.638228438661464,32.83815327108727,31.59860253143159,31.678573608398438,7224400
2025-10-20,32.03844189764394,32.85814589777174,31.498637614955737,31.79852867126465,8612438
2025-10-21,32.18838777132612,33.70784003802923,31.398671771133845,33.33797073364258,14109400
2025-10-22,33.48791802154383,34.58751977453459,33.18802698103012,33.52790451049805,17755590
2025-10-23,32.64822174828453,33.17802939536495,31.678572243506878,32.01844787597656,13015300
2025-10-24,32.43829974934639,34.137687515935525,31.888496927609495,33.59788131713867,18940500
2025-10-27,34.257641308317524,34.967384338378906,33.7678163442917,34.967384338378906,26489100
2025-10-28,34.27763417606644,38.466121673583984,34.077705543697455,38.466121673583984,27148200
2025-10-29,41.155150108639745,42.314735412597656,40.99520796556305,42.314735412597656,21221700
2025-10-30,40.98521690864067,40.98521690864067,38.47612360014403,38.48611831665039,52189438
2025-10-31,38.48611827414482,38.63606571482737,35.277276600770506,35.387237548828125,35476790
2025-11-03,34.92739802149506,34.957389795487565,32.58824175612188,33.67784881591797,28510330
2025-11-04,34.07770792313804,34.33761249404025,32.43829988722105,32.6782112121582,17969118
2025-11-05,31.488641367383774,32.54826051317727,31.39867366808695,32.328338623046875,13971326
2025-11-06,32.14840121666408,34.03771897058059,31.788530441952073,33.15803527832031,25789184
2025-11-07,32.35832669735083,33.38795788472636,31.878500237209593,32.688209533691406,15309100
2025-11-10,32.478286002338095,33.28799148125898,31.628590218629306,32.14840316772461,16336300
2025-11-11,32.7082030965862,34.467566800825146,32.43829999514263,33.038082122802734,27531583
2025-11-12,32.43830020092018,33.16803652575383,31.18875091593344,33.0280876159668,18915085
2025-11-13,32.88813916608073,34.837433027261135,32.588244282832804,33.91776657104492,28271383
2025-11-14,32.908127508297135,32.98810049139798,31.648583531032585,31.688570022583008,23199700
2025-11-17,31.538622519401272,31.588605633733867,29.98918220164718,30.139127731323242,20147685
2025-11-18,29.879220316494465,31.138766158125765,29.789252620187884,30.45901107788086,13433486
2025-11-19,29.989181605794478,30.598962241910428,29.419387460350112,29.619314193725586,11151900
2025-11-20,31.058794922826856,31.668575548697426,29.79924908774675,30.009174346923828,12245000
2025-11-21,28.909571504169975,29.369404712653118,27.989903180542846,28.139848709106445,13061544
