Date,Open,High,Low,Close,Volume
2025-09-23,15.705630424681141,15.775522627274919,15.086591050917042,15.466002464294434,29897240
2025-09-24,15.286282058457301,15.755553245544434,15.186436598287298,15.755553245544434,23609759
2025-09-25,15.745570226416682,15.865384213124734,15.585817291942353,15.665693283081055,19596221
2025-09-26,15.585817024907362,15.695647224989028,15.256328329056181,15.286282539367676,20483969
2025-09-29,15.296266173553342,16.00516724213851,15.296266173553342,15.565848350524902,28008250
2025-09-30,15.555864055760612,15.895337494688395,15.52591079708961,15.625755310058594,21709209
2025-10-09,15.77552337441756,16.075058815185642,15.705631168513627,15.865384101867676,30979817
2025-10-10,15.785507753008133,15.925290257249546,15.396111593627992,15.645724296569824,27374072
2025-10-13,14.976761992883068,15.625754631695914,14.807025280787975,15.555863380432129,26771977
2025-10-14,15.675677840542255,16.2048565138265,14.976762449982456,15.126529693603516,34814808
2025-10-15,15.176452188870883,16.13496500880993,15.026684947585396,16.015151977539062,50473602
2025-10-16,15.90532139440521,16.045103895643173,15.7156152110153,15.835429191589355,27946734
2025-10-17,15.815460697249469,15.815460697249469,14.807025168826577,14.856947898864746,42611002
2025-10-20,15.056638103771027,15.535894986604024,14.976762115331676,15.316235542297363,26286512
2025-10-21,15.306250721834305,15.705630661842962,15.226374733832573,15.475987434387207,27852161
2025-10-22,15.426064915034852,15.725600350240722,15.23635967898271,15.525910377502441,25241131
2025-10-23,15.535894966082179,15.85539891941754,15.495956971915259,15.805476188659668,27312986
2025-10-24,15.895336587912244,17.383028030395508,15.875367115139483,17.383028030395508,117809416
2025-10-27,17.383027640253836,17.472888361320695,16.953693507244108,17.203306198120117,104709303
2025-10-28,17.213291248851633,17.263214930575398,16.923741512428723,17.053539276123047,50152858
2025-10-29,16.93372474655197,17.972114498343025,16.853848758290642,17.64262580871582,106994245
2025-10-30,17.34309092549193,17.34309092549193,16.484422643357064,16.564298629760742,77569074
2025-10-31,16.6541596540459,16.973663605445395,16.444483995693872,16.903772354125977,51108139
2025-11-03,16.714066274212534,17.27319819268683,16.594253243879216,17.153385162353516,44934368
2025-11-04,17.033570433299218,17.872269273334474,16.973663917409215,17.652610778808594,71072120
2025-11-05,17.273197794328315,17.60268647673686,17.02358509843112,17.46290397644043,47991834
2025-11-06,17.462905013577558,18.55121658467659,17.33310724193546,18.161821365356445,75093057
2025-11-07,17.83233182733877,17.972114329383526,17.612671433389853,17.962129592895508,45852604
2025-11-10,18.04200646519898,18.22172792200949,17.412983270756058,17.67258071899414,40934739
2025-11-11,17.58271940145145,17.642625916916405,16.973663796977423,16.993633270263672,41837558
2025-11-12,17.033571007017983,17.15338594722736,16.4844238000102,16.614221572875977,34607146
2025-11-13,16.57428448343527,16.843866669868728,16.474439017601338,16.6940975189209,26870374
2025-11-14,16.574284048466826,16.574284048466826,16.174904100006117,16.184886932373047,32463171
2025-11-17,16.184887121010515,16.40454752351944,16.105011130387407,16.274747848510742,19222550
2025-11-18,17.802377718766454,17.902223179818748,17.183337383757245,17.31313705444336,127503370
2025-11-19,17.023586366021487,17.223277299365886,16.544330411267573,16.863834381103516,85805427
2025-11-20,17.193322804362573,17.822347900943043,16.883803576740192,16.933725357055664,72195361
2025-11-21,16.53434450183283,16.933724435810674,15.436049207295312,15.466002464294434,76114591
2025-11-24,15.645724001114932,15.905321435799438,15.226374591915924,15.755553245544434,36267866
2025-11-25,15.875368395706214,16.414532777699304,15.785508617570981,16.214841842651367,39841949
2025-11-26,16.12497990362244,16.194871154332137,15.75555322499037,15.795491218566895,24974500
2025-11-27,15.795492029522485,16.224826196660203,15.585817314431615,15.625755310058594,25010500
2025-11-28,15.61577087622778,16.644174935024417,15.61577087622778,16.414531707763672,46755467
2025-12-01,16.364609044442897,16.374593781605824,16.12498106571429,16.29471778869629,29530560
2025-12-02,16.184886234039418,16.29471642927492,15.965227747962146,16.15493392944336,20081200
2025-12-03,16.174904658445957,16.304702432029288,15.975213725124352,16.04510498046875,21666801
2025-12-04,15.985197381454581,16.224825342602696,15.785507413831153,15.835429191589355,19574670
2025-12-05,15.86538447355502,16.075059191785154,15.725601010669283,16.04510498046875,15689438
2025-12-08,16.00516734381817,16.444484333828925,16.00516734381817,16.2647647857666,28169298
2025-12-09,16.22482482844904,16.604235278811856,16.204855356221078,16.38457679748535,22082842
2025-12-10,16.43449983992721,16.833881697683744,16.31468680611532,16.684112548828125,35285750
2025-12-11,16.664144408106335,16.724050922958316,16.394562234681754,16.414531707763672,21793300
2025-12-12,16.404548037965178,16.85384978516256,16.3845785635847,16.62420654296875,45444833
2025-12-15,16.334655952103795,16.67412938174853,16.284732268689098,16.424516677856445,23606525
