Date,Open,High,Low,Close,Volume
2025-09-23,195.71490510098147,201.2967704213136,188.41554041491727,193.7877197265625,39994566
2025-09-24,194.3169359957767,207.92709909097002,192.7192573017467,199.50936889648438,50702069
2025-09-25,198.71053201934043,204.20253164801568,192.81912033048982,197.1228485107422,40427591
2025-09-26,195.7248856981888,205.72033527791103,189.93333435058594,189.93333435058594,43520085
2025-09-29,196.21417323419752,203.33380688934687,194.81621575362956,196.84326171875,43487798
2025-09-30,204.04277221807783,216.52459025877351,202.70472498089788,212.98974609375,59786499
2025-10-09,221.67707371228553,234.28870670054567,218.2820255248428,225.16200256347656,58538977
2025-10-10,225.171996822777,230.16472402505588,211.8114539537686,214.70724487304688,44303098
2025-10-13,201.20689904268627,214.5874013707386,201.20689904268627,207.54766845703125,42481514
2025-10-14,215.13661040146644,220.20922302735056,192.71926848742424,195.71490478515625,52201780
2025-10-15,195.26556108687896,202.10558811250624,186.13885650339168,201.71615600585938,39044231
2025-10-16,201.14698420502106,214.48755111913798,198.24121348637183,207.82725524902344,45866618
2025-10-17,207.8172650577272,211.19235340631352,200.70762664146108,200.91732788085938,32935784
2025-10-20,207.42782753862068,214.6872567180781,202.73466729954413,208.04693603515625,36724406
2025-10-21,210.6930783787322,221.67707772549076,209.35503120600043,218.69142150878906,40511722
2025-10-22,213.68871056464104,213.68871056464104,205.00136883666823,210.6231689453125,37182952
2025-10-23,205.6803805861178,207.79730722958737,200.09851536570488,206.65896606445312,27405848
2025-10-24,213.68871946335554,221.55726223332374,211.69162862724943,220.7584228515625,45061812
2025-10-27,229.6654416885749,242.8362579345703,222.50587300867446,242.8362579345703,52091618
2025-10-28,236.15599314513025,254.06990051754613,234.2387877564448,246.59078979492188,52729642
2025-10-29,246.60078661268912,252.2625373842399,235.65672197289723,240.79922485351562,50374463
2025-10-30,245.88182883680363,246.64071786814722,231.4428554105428,231.66253662109375,43365443
2025-10-31,230.66399230957032,234.3386321462183,215.68581099076704,219.67999267578125,49242882
2025-11-03,216.68435362086876,230.344447494094,216.3448518387983,229.7653045654297,46261349
2025-11-04,230.66398735295382,230.8836685598365,222.17635145468498,224.66273498535156,29336781
2025-11-05,212.69016762868748,220.16927806944267,210.64314653611615,218.07232666015625,33513145
2025-11-06,224.17343736263646,227.668346185662,221.92671026212005,226.8695068359375,34334670
2025-11-07,222.35608033424666,227.55850852498827,219.23064362158232,220.62860107421875,27898918
2025-11-10,228.15764656259088,231.11333244818735,212.19089994726744,218.64151000976562,38583223
2025-11-11,223.27476331577023,226.67979163812362,216.39478594109443,216.67437744140625,34192490
2025-11-12,212.69017571424243,218.26206101909133,206.70888312799667,209.1952667236328,34952308
2025-11-13,211.6916286594265,230.11478857798707,211.57180808495198,227.16908264160156,62663858
2025-11-14,215.68580211861223,216.1750948400734,205.4806671142578,205.4806671142578,54863327
2025-11-17,207.50771252281783,214.42763991400219,206.05982477232612,207.1981658935547,33506074
2025-11-18,204.9813993404861,207.27805681729944,201.27680442366335,202.2054443359375,27437846
2025-11-19,199.9587157731136,205.20107910798924,198.7404891697007,202.2254180908203,23881863
2025-11-20,207.19816951249587,207.69744221011635,198.3710318753484,198.81039428710938,21760535
2025-11-21,188.72508746151547,190.29281111007845,182.24452209472656,182.24452209472656,40441609
2025-11-24,183.48271708732372,184.48126248643842,175.74399024418491,178.9193572998047,34049949
2025-11-25,184.7309071415169,191.32131316660875,183.92208776972535,190.3427276611328,36402147
2025-11-26,186.73797097109713,198.59071530629205,186.52828496823955,196.21417236328125,29768530
2025-11-27,198.59070973437233,207.69743870978377,198.59070973437233,200.5678253173828,31973175
2025-11-28,198.71053039851446,204.05275427019728,196.37393786870126,202.7047119140625,21565225
2025-12-01,203.74319447817177,215.13660102404327,200.9073292300451,212.51043701171875,38267003
2025-12-02,211.47193874364538,216.4746455977507,207.79729906947634,210.1938018798828,24924369
2025-12-03,210.11392482093603,210.68310302220246,205.89008197318816,207.29803466796875,17070813
2025-12-04,205.7003539667702,212.67019664561158,201.69619236744515,210.10394287109375,24700726
2025-12-05,210.61319271176444,210.69307817168996,205.20107850370752,206.50917053222656,16981736
2025-12-08,208.3165342134783,216.6543943077069,207.22812339606259,213.57887268066406,31130702
2025-12-09,211.69163372048487,214.98683672666033,208.9955640741938,210.64315795898438,21058596
2025-12-10,208.78586072323813,209.89424676223857,203.20399541505674,208.53622436523438,19181021
2025-12-11,211.57180811347223,212.69017410630238,207.1981743054354,207.50772094726562,18824603
2025-12-12,205.70036039065815,214.12808633189746,203.71324948229292,209.58470153808594,21503384
2025-12-15,204.72178678216767,208.37645144861648,203.20399347375863,203.863037109375,17506942
2025-12-16,202.70471197049918,205.16114030734616,195.84471009134532,197.5721893310547,20482472
2025-12-17,196.72343193039254,202.57490882661952,195.66497620033482,201.8859100341797,19050158
2025-12-18,203.20399225996223,218.56162564160948,203.20399225996223,214.1380615234375,41852471
2025-12-19,219.67998862976717,220.67853403262976,207.89714982867002,209.90423583984375,33239480
2025-12-22,213.1994205148124,219.18071287994442,213.1994205148124,216.1451416015625,25370057
2025-12-23,216.67438014438167,221.00806368987088,214.68726923696792,217.06381225585938,25429787
2025-12-24,219.67999031499286,224.67271736760634,215.88551470768786,223.77403259277344,29840962
2025-12-25,222.67562364457962,228.49714514045024,217.013873069093,221.6770782470703,25940049
2025-12-26,220.67852964623302,229.66543809336468,219.6799842632184,226.6398468017578,29663127
2025-12-29,225.38169289775198,234.09899012665687,224.67271894719508,227.59844970703125,29601901
2025-12-30,225.67126476666496,229.20610884696185,218.781307467984,219.89967346191406,27160988
2025-12-31,227.67833387428328,228.54707874349006,212.27078548276333,213.9383544921875,35457119
2026-01-05,220.99807608999495,235.33717346191406,220.6785342472033,235.33717346191406,49928382
2026-01-06,237.65381276848757,252.9615160663785,233.6596310412861,250.41522216796875,50753550
2026-01-07,269.6072544642857,273.3717596025694,256.4064832304773,262.1181640625,54516179
2026-01-08,258.6232630632926,266.6116264011549,256.5363067980586,258.3736267089844,31410913
2026-01-09,254.17973357851068,254.17973357851068,243.9646184445051,249.686279296875,39523831
