Date,Open,High,Low,Close,Volume
2025-09-23,61.53337179014858,61.88882832913959,55.68809820044148,57.889949798583984,59555871
2025-09-24,55.688095483956836,57.26789806180175,54.28601740039133,55.58935546875,49404832
2025-09-25,54.98274790226772,57.85668722669487,54.495469220540265,56.007022857666016,46672251
2025-09-26,55.99707823727947,56.36502102952185,52.68558172660277,52.70547103881836,43039716
2025-09-29,52.21819565513197,54.525306701660156,52.21819565513197,54.525306701660156,33994767
2025-09-30,54.694360271672544,55.14186034168596,53.01375311262067,53.71980667114258,33628941
2025-10-09,54.19713659465224,56.71307585017254,53.998247261293265,55.25124740600586,44501361
2025-10-10,55.48991210337311,58.57268731625406,54.34630506421446,56.007022857666016,58768580
2025-10-13,52.894415323177974,59.84557271059094,52.894415323177974,57.31968688964844,54594475
2025-10-14,59.46768231770162,61.377014583074846,55.50980018690008,56.10646438598633,60079775
2025-10-15,55.29102219771119,61.715126037597656,54.505415211436656,61.715126037597656,57754703
2025-10-16,61.15823752637624,62.24218042451862,59.82568390658192,59.98479461669922,45654118
2025-10-17,59.666571996033106,59.865461328052916,53.988304138183594,53.988304138183594,55660887
2025-10-20,54.694359239626,56.683245030157856,53.73969497061037,54.415916442871094,44144232
2025-10-21,54.41591670473801,59.378184651635806,53.80930592874681,58.692020416259766,50193872
2025-10-22,56.703132093029325,60.32290348118754,56.703132093029325,58.22462844848633,37400779
2025-10-23,57.62796505409259,58.652239995897915,54.77391508041751,55.39046859741211,31220267
2025-10-24,58.57268634828506,59.0400719159135,54.40596831023532,58.17490768432617,60249935
2025-10-27,59.27874021850442,63.99239730834961,58.751686710160584,63.99239730834961,72686258
2025-10-28,63.69406745863396,69.34250313959055,63.64434228142786,67.0155029296875,73538891
2025-10-29,68.82539460576116,71.06289120901866,67.52267678903709,68.93478393554688,59792270
2025-10-30,68.96460921771862,71.58993770002652,66.62767006853501,69.11377716064453,56907206
2025-10-31,69.5115589816878,70.10822319359558,63.445455124298846,63.94268035888672,60475705
2025-11-03,62.988011556294936,63.91283993565169,61.15823652321017,63.32612228393555,49331551
2025-11-04,61.377014949490125,65.08628259373485,61.377014949490125,62.72945785522461,50331521
2025-11-05,60.57151614463744,63.4951768691331,59.785905352829566,62.9283447265625,34552058
2025-11-06,63.823343243452776,64.40012192480546,61.426736095639356,64.04212188720703,43451158
2025-11-07,63.24656445304894,63.49517516834158,60.830067996924576,62.20240020751953,32651912
2025-11-10,62.2024028756848,63.19684577951189,57.180466970057715,59.65663146972656,68618036
2025-11-11,60.52179550490476,60.54168481812589,57.72740959006311,58.32407760620117,37674298
2025-11-12,57.20035666592404,58.5428530776701,56.563913810177795,57.53846740722656,41193284
2025-11-13,57.67768696835271,58.84118331562812,56.56391200631583,58.05557632446289,31032935
2025-11-14,56.56391369822675,57.478799353176576,55.87774566351574,56.50424575805664,25595978
2025-11-17,56.96168546622756,58.42351767560474,55.758410523263244,56.384910583496094,29549802
2025-11-18,55.887690876429744,57.65779799719988,55.310912182449314,55.93741226196289,29798101
2025-11-19,55.70868876607799,56.32524226928101,54.78385661452425,55.48991012573242,23113046
2025-11-20,57.66774443882226,57.87657653375653,55.41035863979867,55.63908004760742,31629906
2025-11-21,53.8888576218419,54.893247042332746,52.71541473476262,52.81486129760742,30642867
2025-11-24,52.973972074508524,53.93858287113332,51.412697074022134,52.37730407714844,31446500
2025-11-25,52.9839169461418,56.782688552786425,52.9839169461418,55.032470703125,47711062
2025-11-26,54.097694179115734,57.87657636369769,53.8689689784805,56.88213348388672,50160233
2025-11-27,57.18046518866102,61.15823668004613,56.98157585539206,57.52851867675781,50311172
2025-11-28,57.07107720241462,58.572688099942596,56.68324507988048,57.359466552734375,26416215
2025-12-01,57.41913451494762,59.050020258301764,55.539634253961665,58.46329879760742,36773527
2025-12-02,58.47324103877628,59.91518398465865,57.60807678864628,58.44340896606445,29932135
2025-12-03,58.57268662440456,59.815740213262906,57.339575795117746,57.59812927246094,26085855
2025-12-04,57.240133527578436,57.985965687436654,55.33080122572215,56.88213348388672,32636810
2025-12-05,56.78268845049939,57.518577870536255,55.09213854404737,56.94179916381836,26625045
2025-12-08,56.73296451998399,60.422346627667345,56.66335382312192,59.11962890625,45091410
2025-12-09,59.44779280102525,64.6487322834685,59.159407255440144,63.51506423950195,59770032
2025-12-10,62.82890067110822,63.147122085223174,59.388129260053816,61.55601501464844,39548109
2025-12-11,61.56595993041992,63.4554029622129,60.49196356854182,61.56595993041992,35710524
2025-12-12,60.96929320963658,61.26762530941337,58.025739456276455,60.661014556884766,40155171
2025-12-15,58.841183329830606,60.66101561928856,58.57268709077804,58.79146194458008,23906840
2025-12-16,58.552796571764155,62.5305680058392,58.30418585713446,61.16817855834961,53627939
2025-12-17,61.16817698219644,64.63878413813724,60.561570040669466,64.62883758544922,48670132
2025-12-18,62.94823378135158,63.34601245224264,60.810183857433174,60.85990524291992,36675734
2025-12-19,61.715127868039794,61.89412789389204,59.27874199927188,60.09418487548828,27294849
2025-12-22,60.66101612086301,65.69289470239389,60.65107336113011,65.20561981201172,51016638
2025-12-23,65.21556791501776,66.796728501525,64.72828542605875,65.63323211669922,35784877
