date,ucode,call_val,put_val,call_vol
2025-08-01,0050,14.85,0.0,12794.0
2025-08-01,0052,3.03,0.0,1014.0
2025-08-01,0056,0.05,0.0,46.0
2025-08-01,1101,3.68,0.0,1786.0
2025-08-01,1102,0.02,0.0,26.0
2025-08-01,1210,0.11,0.0,143.0
2025-08-01,1215,0.15,0.0,275.0
2025-08-01,1216,0.01,0.0,11.0
2025-08-01,1301,12.9,0.22,7699.0
2025-08-01,1303,22.27,1.59,13293.0
2025-08-01,1304,0.21,0.0,403.0
2025-08-01,1305,0.8,0.0,708.0
2025-08-01,1307,0.15,0.0,91.0
2025-08-01,1308,0.27,0.0,241.0
2025-08-01,1312,2.5,0.0,1660.0
2025-08-01,1313,0.09,0.0,199.0
2025-08-01,1319,1.05,0.26,998.0
2025-08-01,1326,6.37,0.02,3993.0
2025-08-01,1342,0.08,0.0,83.0
2025-08-01,1402,0.16,0.0,249.0
2025-08-01,1409,2.4,0.0,1491.0
2025-08-01,1436,0.03,0.0,42.0
2025-08-01,1464,0.09,0.0,72.0
2025-08-01,1476,0.45,0.0,383.0
2025-08-01,1477,1.95,0.02,1427.0
2025-08-01,1503,4.13,0.07,4500.0
2025-08-01,1504,2.57,0.0,3874.0
2025-08-01,1513,3.34,0.02,3614.0
2025-08-01,1514,0.53,0.05,912.0
2025-08-01,1519,24.25,0.81,18257.0
2025-08-01,1532,0.01,0.0,10.0
2025-08-01,1536,2.88,0.05,3886.0
2025-08-01,1560,8.32,1.6,9094.0
2025-08-01,1563,0.09,0.0,50.0
2025-08-01,1582,1.03,0.0,1200.0
2025-08-01,1590,2.9,0.0,3502.0
2025-08-01,1597,0.62,0.0,768.0
2025-08-01,1605,8.07,0.22,4336.0
2025-08-01,1608,1.6,0.0,2203.0
2025-08-01,1609,0.93,0.0,1834.0
2025-08-01,1612,0.82,0.0,298.0
2025-08-01,1616,0.93,0.0,602.0
2025-08-01,1618,0.24,0.0,203.0
2025-08-01,1623,0.53,0.0,495.0
2025-08-01,1708,4.49,0.0,5659.0
2025-08-01,1710,1.31,0.0,861.0
2025-08-01,1711,2.88,0.0,1312.0
2025-08-01,1714,0.6,0.0,906.0
2025-08-01,1717,6.33,0.0,4911.0
2025-08-01,1718,2.43,0.0,2110.0
2025-08-01,1722,0.03,0.0,51.0
2025-08-01,1723,0.36,0.0,258.0
2025-08-01,1727,0.96,0.0,1195.0
2025-08-01,1736,0.15,0.0,230.0
2025-08-01,1773,0.64,0.0,417.0
2025-08-01,1786,0.69,0.0,389.0
2025-08-01,1795,9.33,0.03,9624.0
2025-08-01,1802,19.79,1.68,10536.0
2025-08-01,1809,0.22,0.0,198.0
2025-08-01,1903,0.03,0.0,125.0
2025-08-01,1905,0.77,0.0,481.0
2025-08-01,2002,2.71,0.27,2109.0
2025-08-01,2006,0.25,0.0,305.0
2025-08-01,2009,0.49,0.0,427.0
2025-08-01,2014,0.37,0.07,360.0
2025-08-01,2027,4.5,0.11,2820.0
2025-08-01,2031,0.47,0.0,167.0
2025-08-01,2034,0.42,0.0,1078.0
2025-08-01,2049,8.14,1.16,10542.0
2025-08-01,2059,7.97,0.22,6004.0
2025-08-01,2101,0.09,0.0,63.0
