date,ucode,call_val,put_val,call_vol
2025-03-10,0050,11.97,0.0,11684.0
2025-03-10,0052,0.67,0.0,562.0
2025-03-10,0056,0.13,0.0,129.0
2025-03-10,1101,0.68,0.0,693.0
2025-03-10,1102,0.04,0.0,42.0
2025-03-10,1215,1.14,0.0,534.0
2025-03-10,1216,0.2,0.0,197.0
2025-03-10,1301,4.35,0.25,5740.0
2025-03-10,1303,9.85,0.16,10473.0
2025-03-10,1304,2.14,0.0,2505.0
2025-03-10,1305,0.29,0.0,606.0
2025-03-10,1307,4.64,0.0,1773.0
2025-03-10,1308,0.69,0.0,846.0
2025-03-10,1309,0.14,0.0,415.0
2025-03-10,1312,0.53,0.0,634.0
2025-03-10,1313,0.21,0.0,130.0
2025-03-10,1319,2.57,0.12,3065.0
2025-03-10,1326,3.72,0.11,4015.0
2025-03-10,1342,0.1,0.0,111.0
2025-03-10,1402,0.06,0.0,156.0
2025-03-10,1409,1.02,0.0,720.0
2025-03-10,1436,0.01,0.0,10.0
2025-03-10,1442,0.02,0.0,43.0
2025-03-10,1476,0.69,0.0,903.0
2025-03-10,1477,0.23,0.01,201.0
2025-03-10,1503,4.45,0.03,5101.0
2025-03-10,1504,7.14,0.0,3161.0
2025-03-10,1513,3.57,0.2,8173.0
2025-03-10,1514,2.75,0.06,4985.0
2025-03-10,1519,14.26,0.7,13310.0
2025-03-10,1522,0.18,0.0,238.0
2025-03-10,1536,2.61,0.16,3090.0
2025-03-10,1560,5.35,0.49,6284.0
2025-03-10,1582,2.95,0.0,2551.0
2025-03-10,1590,3.37,0.0,3247.0
2025-03-10,1597,0.63,0.07,741.0
2025-03-10,1605,7.36,0.26,9731.0
2025-03-10,1608,0.17,0.0,330.0
2025-03-10,1609,1.14,0.0,1180.0
2025-03-10,1612,0.1,0.0,96.0
2025-03-10,1618,0.22,0.0,1216.0
2025-03-10,1708,2.31,0.0,2267.0
2025-03-10,1710,0.76,0.0,564.0
2025-03-10,1711,2.82,0.0,2574.0
2025-03-10,1714,0.51,0.0,356.0
2025-03-10,1717,7.42,0.0,6682.0
2025-03-10,1718,0.39,0.0,494.0
2025-03-10,1723,0.68,0.0,426.0
2025-03-10,1773,0.57,0.0,390.0
2025-03-10,1795,4.38,0.0,7630.0
2025-03-10,1802,3.88,0.0,7392.0
2025-03-10,1808,0.02,0.0,100.0
2025-03-10,1905,0.87,0.0,608.0
2025-03-10,2002,2.94,0.07,3288.0
2025-03-10,2006,0.03,0.0,37.0
2025-03-10,2009,0.36,0.0,606.0
2025-03-10,2014,1.31,0.08,923.0
2025-03-10,2027,13.96,0.85,7740.0
2025-03-10,2031,0.11,0.0,197.0
2025-03-10,2034,0.18,0.0,754.0
2025-03-10,2049,7.07,1.03,8168.0
2025-03-10,2059,9.19,0.9,8314.0
2025-03-10,2101,0.01,0.0,14.0
2025-03-10,2103,0.11,0.0,619.0
2025-03-10,2105,0.1,0.0,120.0
2025-03-10,2201,0.43,0.0,282.0
2025-03-10,2204,0.11,0.0,134.0
2025-03-10,2228,0.47,0.0,566.0
2025-03-10,2231,1.14,0.0,929.0
2025-03-10,2233,1.91,0.04,1693.0
2025-03-10,2301,8.36,0.01,8028.0
2025-03-10,2303,15.57,0.23,14466.0
2025-03-10,2308,9.32,0.18,10148.0
2025-03-10,2312,3.3,0.0,5185.0
2025-03-10,2313,18.64,0.03,18393.0
2025-03-10,2316,4.01,0.0,3110.0
2025-03-10,2317,31.11,5.59,37845.0
2025-03-10,2323,0.39,0.0,336.0
2025-03-10,2324,7.15,0.05,5238.0
2025-03-10,2327,10.55,0.0,8228.0
2025-03-10,2328,3.85,0.13,3448.0
2025-03-10,2329,6.94,0.0,10800.0
2025-03-10,2330,83.47,16.26,98797.0
2025-03-10,2331,0.12,0.0,482.0
2025-03-10,2332,0.5,0.07,1378.0
2025-03-10,2337,2.34,0.15,5969.0
2025-03-10,2338,0.38,0.0,407.0
2025-03-10,2340,1.99,0.0,2318.0
2025-03-10,2344,13.26,1.52,14465.0
2025-03-10,2345,10.58,1.68,9085.0
2025-03-10,2347,0.19,0.0,151.0
2025-03-10,2348,0.29,0.01,608.0
2025-03-10,2351,3.84,0.0,2581.0
2025-03-10,2352,0.88,0.0,869.0
2025-03-10,2353,3.28,0.0,2795.0
2025-03-10,2354,2.26,0.18,3055.0
2025-03-10,2355,3.89,0.0,3701.0
2025-03-10,2356,7.6,0.13,6853.0
2025-03-10,2357,4.02,0.57,3078.0
2025-03-10,2359,2.11,0.18,2581.0
2025-03-10,2360,2.83,0.43,3632.0
2025-03-10,2362,0.03,0.0,50.0
2025-03-10,2363,3.16,0.01,3325.0
2025-03-10,2365,0.14,0.03,222.0
2025-03-10,2367,4.82,0.0,4967.0
2025-03-10,2368,10.81,1.08,15231.0
2025-03-10,2369,2.64,0.0,3397.0
2025-03-10,2371,3.09,0.28,3970.0
2025-03-10,2374,7.7,0.05,5603.0
2025-03-10,2375,3.75,0.0,2819.0
2025-03-10,2376,8.93,0.22,8249.0
2025-03-10,2377,10.41,0.21,8734.0
2025-03-10,2379,15.78,0.04,11344.0
2025-03-10,2383,3.8,1.56,7644.0
2025-03-10,2385,1.11,0.0,1605.0
2025-03-10,2387,0.04,0.0,39.0
2025-03-10,2388,2.66,0.0,4790.0
2025-03-10,2392,0.62,0.09,1801.0
2025-03-10,2393,0.55,0.0,1024.0
2025-03-10,2395,2.97,0.0,2304.0
2025-03-10,2401,1.41,0.0,2140.0
2025-03-10,2402,4.73,0.0,3245.0
2025-03-10,2404,10.18,0.37,9005.0
2025-03-10,2405,0.01,0.0,22.0
2025-03-10,2408,19.3,1.11,18052.0
2025-03-10,2409,19.48,0.0,15667.0
2025-03-10,2412,0.09,0.0,77.0
2025-03-10,2419,0.85,0.0,783.0
2025-03-10,2421,4.61,0.03,8351.0
2025-03-10,2428,1.58,0.0,1287.0
2025-03-10,2436,2.69,0.0,2541.0
2025-03-10,2439,0.97,0.0,1322.0
2025-03-10,2441,3.33,0.0,2396.0
2025-03-10,2449,9.6,0.0,8227.0
2025-03-10,2451,4.96,0.0,6505.0
2025-03-10,2454,18.82,10.0,25659.0
2025-03-10,2455,2.24,0.16,3917.0
2025-03-10,2457,0.97,0.0,2015.0
2025-03-10,2458,2.08,0.0,2433.0
2025-03-10,2464,6.13,0.03,5108.0
2025-03-10,2467,0.95,0.0,1383.0
2025-03-10,2472,5.52,0.0,6328.0
2025-03-10,2474,2.28,0.0,2404.0
2025-03-10,2476,3.47,0.0,2474.0
2025-03-10,2478,1.99,0.0,2007.0
2025-03-10,2480,0.03,0.0,220.0
2025-03-10,2481,8.26,0.0,6329.0
