date,ucode,call_val,put_val,call_vol
2026-08-20,0050,26.59,9.81,18464.0
2026-08-20,0052,4.89,0.0,5489.0
2026-08-20,0056,0.1,0.0,78.0
2026-08-20,1101,4.67,0.0,4631.0
2026-08-20,1102,1.21,0.0,1403.0
2026-08-20,1210,0.17,0.0,126.0
2026-08-20,1216,1.38,0.0,1811.0
2026-08-20,1301,5.24,0.0,6077.0
2026-08-20,1303,27.0,0.29,14791.0
2026-08-20,1304,0.09,0.0,146.0
2026-08-20,1305,0.02,0.0,79.0
2026-08-20,1307,0.07,0.0,98.0
2026-08-20,1309,0.21,0.0,659.0
2026-08-20,1312,0.56,0.0,1212.0
2026-08-20,1319,1.21,0.0,1096.0
2026-08-20,1326,10.93,0.0,8883.0
2026-08-20,1402,5.61,0.0,5274.0
2026-08-20,1409,1.61,0.01,1301.0
2026-08-20,1476,4.53,0.0,4955.0
2026-08-20,1477,3.0,0.0,5727.0
2026-08-20,1503,2.26,0.0,4417.0
2026-08-20,1504,5.81,0.0,7484.0
2026-08-20,1513,1.45,0.0,2204.0
2026-08-20,1514,0.7,0.03,1262.0
2026-08-20,1519,10.0,0.0,15178.0
2026-08-20,1522,0.01,0.0,12.0
2026-08-20,1536,0.14,0.0,259.0
2026-08-20,1560,3.38,1.08,3489.0
2026-08-20,1563,0.2,0.0,204.0
2026-08-20,1582,0.03,0.0,350.0
2026-08-20,1590,4.3,0.0,4738.0
2026-08-20,1597,1.33,0.0,2348.0
2026-08-20,1605,4.28,0.0,7939.0
2026-08-20,1608,0.15,0.0,151.0
2026-08-20,1609,0.18,0.0,566.0
2026-08-20,1708,1.47,0.0,1166.0
2026-08-20,1710,1.01,0.0,1217.0
2026-08-20,1711,0.74,0.0,739.0
2026-08-20,1714,0.65,0.0,544.0
2026-08-20,1717,3.09,0.0,4059.0
2026-08-20,1718,1.61,0.0,2187.0
2026-08-20,1722,0.07,0.0,86.0
2026-08-20,1723,0.02,0.0,30.0
2026-08-20,1727,1.89,0.0,1738.0
2026-08-20,1773,0.4,0.0,689.0
2026-08-20,1795,10.27,0.0,14973.0
2026-08-20,1802,28.92,0.28,20902.0
2026-08-20,1905,0.11,0.0,244.0
2026-08-20,2002,4.73,0.0,4904.0
2026-08-20,2006,0.4,0.0,293.0
2026-08-20,2009,2.13,0.0,2238.0
2026-08-20,2027,9.92,0.02,5686.0
2026-08-20,2031,0.82,0.0,804.0
2026-08-20,2034,0.33,0.0,370.0
2026-08-20,2049,25.49,0.25,23643.0
2026-08-20,2059,10.23,0.18,900.0
2026-08-20,2072,0.07,0.0,75.0
2026-08-20,2101,0.09,0.0,115.0
2026-08-20,2103,1.78,0.0,1201.0
2026-08-20,2104,0.08,0.0,137.0
2026-08-20,2105,0.74,0.0,1072.0
2026-08-20,2108,0.01,0.0,8.0
2026-08-20,2201,0.44,0.0,413.0
2026-08-20,2228,0.04,0.0,31.0
2026-08-20,2231,0.09,0.0,315.0
2026-08-20,2233,0.5,0.04,1069.0
2026-08-20,2236,0.01,0.0,16.0
2026-08-20,2301,50.08,0.88,26758.0
2026-08-20,2302,0.6,0.0,561.0
2026-08-20,2303,36.3,0.89,37332.0
2026-08-20,2305,0.11,0.0,82.0
2026-08-20,2308,21.71,0.88,24330.0
2026-08-20,2312,4.91,0.09,5844.0
2026-08-20,2313,19.66,2.5,23789.0
2026-08-20,2316,8.29,0.0,10059.0
2026-08-20,2317,38.32,0.09,38087.0
2026-08-20,2323,0.59,0.0,766.0
2026-08-20,2324,41.89,0.02,31802.0
2026-08-20,2327,47.58,3.07,30906.0
2026-08-20,2328,0.22,0.04,433.0
2026-08-20,2329,0.84,0.33,2302.0
2026-08-20,2330,72.07,3.52,65551.0
2026-08-20,2331,0.13,0.0,400.0
2026-08-20,2337,18.12,0.12,16923.0
2026-08-20,2338,0.14,0.04,243.0
2026-08-20,2340,0.32,0.0,541.0
2026-08-20,2342,0.05,0.0,59.0
2026-08-20,2344,54.89,1.77,36680.0
2026-08-20,2345,24.31,0.44,32955.0
2026-08-20,2347,0.52,0.0,650.0
2026-08-20,2348,0.2,0.0,164.0
2026-08-20,2351,10.23,0.0,14419.0
2026-08-20,2352,1.79,0.04,2880.0
2026-08-20,2353,3.85,0.04,3608.0
2026-08-20,2354,4.32,0.27,5886.0
2026-08-20,2355,0.75,0.0,2479.0
2026-08-20,2356,4.26,0.56,4294.0
2026-08-20,2357,25.75,0.16,16978.0
2026-08-20,2359,17.44,1.29,15407.0
2026-08-20,2360,0.77,0.0,362.0
2026-08-20,2363,3.02,0.14,4713.0
2026-08-20,2367,0.19,0.03,400.0
2026-08-20,2368,56.09,1.35,60043.0
2026-08-20,2369,1.64,0.0,4100.0
2026-08-20,2371,2.04,0.0,3029.0
2026-08-20,2374,0.36,0.0,1270.0
2026-08-20,2375,2.33,0.0,3204.0
2026-08-20,2376,10.63,0.0,9192.0
2026-08-20,2377,16.02,0.7,16876.0
2026-08-20,2379,15.62,0.28,17223.0
2026-08-20,2383,4.37,0.0,591.0
2026-08-20,2385,0.25,0.0,301.0
2026-08-20,2388,4.38,0.0,3277.0
2026-08-20,2392,1.08,0.0,1860.0
2026-08-20,2393,0.23,0.0,222.0
2026-08-20,2395,17.27,0.0,9204.0
2026-08-20,2399,0.12,0.0,168.0
2026-08-20,2401,0.43,0.0,735.0
2026-08-20,2402,0.18,0.01,303.0
2026-08-20,2404,20.03,0.19,28661.0
2026-08-20,2406,0.02,0.0,20.0
2026-08-20,2408,80.41,5.57,48841.0
2026-08-20,2409,43.63,0.24,28047.0
2026-08-20,2412,0.01,0.0,8.0
2026-08-20,2419,0.03,0.0,63.0
2026-08-20,2421,1.71,0.0,2725.0
2026-08-20,2426,2.01,0.0,907.0
2026-08-20,2428,7.14,0.0,11408.0
2026-08-20,2436,0.95,0.0,1763.0
2026-08-20,2439,1.08,0.0,2199.0
2026-08-20,2441,3.14,0.0,4372.0
2026-08-20,2449,13.12,0.4,16192.0
2026-08-20,2451,6.41,0.16,5625.0
2026-08-20,2454,166.78,1.26,63313.0
2026-08-20,2455,2.43,0.0,536.0
2026-08-20,2457,0.11,0.0,365.0
2026-08-20,2458,4.91,0.0,7432.0
2026-08-20,2464,18.79,1.05,17240.0
2026-08-20,2467,4.14,0.04,4526.0
2026-08-20,2472,6.26,0.07,11337.0
2026-08-20,2474,4.4,0.0,5565.0
2026-08-20,2476,4.89,0.0,6903.0
2026-08-20,2478,4.66,0.0,3838.0
2026-08-20,2480,0.18,0.0,203.0
2026-08-20,2481,17.06,0.09,21808.0
2026-08-20,2484,1.0,0.07,1059.0
2026-08-20,2485,0.17,0.0,313.0
2026-08-20,2486,0.57,0.0,367.0
2026-08-20,2489,0.62,0.0,767.0
2026-08-20,2492,11.5,0.0,3274.0
2026-08-20,2493,3.15,0.0,3935.0
2026-08-20,2495,0.04,0.0,52.0
2026-08-20,2497,0.19,0.0,708.0
2026-08-20,2498,2.2,0.03,3894.0
2026-08-20,2515,0.16,0.0,233.0
2026-08-20,2520,1.16,0.0,583.0
2026-08-20,2527,1.88,0.0,1648.0
2026-08-20,2542,1.03,0.0,704.0
2026-08-20,2543,0.03,0.0,79.0
2026-08-20,2548,1.09,0.0,1310.0
2026-08-20,2603,35.05,0.06,26353.0
2026-08-20,2605,10.21,0.09,10123.0
2026-08-20,2606,4.28,0.0,3874.0
2026-08-20,2609,38.51,0.69,34047.0
2026-08-20,2610,0.57,0.0,600.0
2026-08-20,2612,0.27,0.0,173.0
2026-08-20,2615,51.62,0.62,34583.0
2026-08-20,2617,0.21,0.0,464.0
2026-08-20,2618,2.15,0.0,1811.0
2026-08-20,2630,4.57,0.0,4549.0
2026-08-20,2633,0.01,0.0,8.0
2026-08-20,2634,26.55,0.2,17602.0
2026-08-20,2637,5.89,0.0,4534.0
2026-08-20,2645,2.46,0.0,4376.0
2026-08-20,2646,0.21,0.0,190.0
2026-08-20,2727,0.22,0.0,239.0
2026-08-20,2731,0.14,0.0,168.0
2026-08-20,2753,0.14,0.0,198.0
2026-08-20,2834,0.01,0.0,10.0
2026-08-20,2851,3.73,0.0,976.0
2026-08-20,2880,0.16,0.0,187.0
2026-08-20,2881,4.4,0.0,1965.0
2026-08-20,2882,0.7,0.01,350.0
2026-08-20,2883,0.27,0.0,227.0
2026-08-20,2884,0.26,0.0,156.0
2026-08-20,2885,0.35,0.0,314.0
2026-08-20,2886,0.6,0.0,612.0
2026-08-20,2887,6.53,0.0,1487.0
2026-08-20,2890,0.05,0.0,49.0
2026-08-20,2891,0.57,0.0,649.0
2026-08-20,2892,0.09,0.0,61.0
2026-08-20,2912,0.55,0.0,648.0
2026-08-20,3003,0.02,0.0,23.0
2026-08-20,3004,0.12,0.0,207.0
2026-08-20,3005,4.31,0.02,5494.0
2026-08-20,3006,17.3,0.29,15108.0
2026-08-20,3008,96.06,0.9,40593.0
2026-08-20,3010,0.16,0.0,164.0
2026-08-20,3013,0.25,0.0,1290.0
2026-08-20,3014,0.53,0.0,726.0
2026-08-20,3015,0.06,0.0,175.0
