date,ucode,call_val,put_val,call_vol
2026-01-20,0050,17.51,2.14,6526.0
2026-01-20,0052,0.57,0.0,336.0
2026-01-20,1101,13.43,0.01,13676.0
2026-01-20,1102,0.2,0.0,262.0
2026-01-20,1215,0.61,0.0,1180.0
2026-01-20,1216,0.81,0.0,720.0
2026-01-20,1301,7.23,0.23,8449.0
2026-01-20,1303,98.65,4.93,48231.0
2026-01-20,1304,0.28,0.0,221.0
2026-01-20,1307,0.01,0.0,7.0
2026-01-20,1308,1.91,0.0,1476.0
2026-01-20,1312,3.24,0.0,2847.0
2026-01-20,1319,2.22,0.0,2133.0
2026-01-20,1326,8.18,0.0,8702.0
2026-01-20,1409,0.34,0.0,704.0
2026-01-20,1419,0.2,0.0,84.0
2026-01-20,1442,0.04,0.0,35.0
2026-01-20,1476,0.66,0.0,676.0
2026-01-20,1477,3.37,0.0,2392.0
2026-01-20,1503,44.1,0.0,42857.0
2026-01-20,1504,26.45,0.29,31014.0
2026-01-20,1513,30.05,0.0,36124.0
2026-01-20,1514,16.87,0.06,18198.0
2026-01-20,1519,56.17,1.8,25726.0
2026-01-20,1522,1.29,0.0,1062.0
2026-01-20,1536,5.21,0.0,4574.0
2026-01-20,1560,15.62,0.12,11335.0
2026-01-20,1563,0.01,0.0,60.0
2026-01-20,1582,0.4,0.0,494.0
2026-01-20,1590,0.89,0.0,1526.0
2026-01-20,1597,0.48,0.0,577.0
2026-01-20,1605,38.57,0.26,18826.0
2026-01-20,1608,4.37,0.0,3299.0
2026-01-20,1609,4.54,0.0,7916.0
2026-01-20,1612,3.32,0.0,5703.0
2026-01-20,1616,1.6,0.0,5146.0
2026-01-20,1618,0.57,0.0,1726.0
2026-01-20,1708,1.74,0.0,1683.0
2026-01-20,1711,2.64,0.0,2739.0
2026-01-20,1714,0.18,0.0,1327.0
2026-01-20,1717,14.6,0.21,5733.0
2026-01-20,1718,0.02,0.0,20.0
2026-01-20,1773,0.86,0.0,778.0
2026-01-20,1786,0.09,0.0,89.0
2026-01-20,1795,14.48,0.02,9263.0
2026-01-20,1802,74.5,2.15,21186.0
2026-01-20,1903,0.19,0.0,262.0
2026-01-20,2002,6.83,0.0,8709.0
2026-01-20,2009,7.37,0.03,7916.0
2026-01-20,2014,0.79,0.0,2752.0
2026-01-20,2027,1.83,0.0,4262.0
2026-01-20,2031,0.41,0.0,314.0
2026-01-20,2034,0.02,0.0,29.0
2026-01-20,2049,24.1,0.0,28337.0
2026-01-20,2059,34.6,1.42,39410.0
2026-01-20,2101,0.07,0.0,150.0
2026-01-20,2103,0.44,0.0,99.0
2026-01-20,2105,2.21,0.0,1939.0
2026-01-20,2108,0.32,0.0,10.0
2026-01-20,2201,0.16,0.0,127.0
2026-01-20,2211,0.11,0.0,107.0
2026-01-20,2228,0.5,0.0,907.0
2026-01-20,2231,1.07,0.04,2120.0
2026-01-20,2233,12.84,0.0,9001.0
2026-01-20,2301,28.5,0.77,27145.0
2026-01-20,2303,132.57,1.02,55418.0
2026-01-20,2308,65.35,2.68,45748.0
2026-01-20,2312,10.94,0.03,3841.0
2026-01-20,2313,63.33,1.25,27905.0
2026-01-20,2316,8.03,0.03,11476.0
2026-01-20,2317,45.05,8.64,56068.0
2026-01-20,2323,0.08,0.0,88.0
2026-01-20,2324,25.47,0.0,32140.0
2026-01-20,2327,45.13,0.04,30651.0
2026-01-20,2328,6.87,0.0,10089.0
2026-01-20,2329,60.13,0.01,27392.0
2026-01-20,2330,189.46,11.75,94955.0
2026-01-20,2331,5.77,0.0,3209.0
2026-01-20,2332,0.3,0.0,1044.0
2026-01-20,2337,27.59,0.82,7084.0
2026-01-20,2338,4.03,0.0,3773.0
2026-01-20,2340,2.41,0.0,2362.0
2026-01-20,2344,23.44,0.08,5645.0
2026-01-20,2345,27.96,1.0,25414.0
2026-01-20,2347,1.12,0.0,1943.0
2026-01-20,2348,0.04,0.0,43.0
2026-01-20,2351,2.17,0.0,2969.0
2026-01-20,2352,0.71,0.0,966.0
2026-01-20,2353,1.59,0.0,2433.0
2026-01-20,2354,2.63,0.0,1885.0
2026-01-20,2355,0.68,0.0,643.0
2026-01-20,2356,6.35,0.0,9717.0
2026-01-20,2357,3.37,0.06,6499.0
2026-01-20,2359,2.02,0.0,2615.0
2026-01-20,2360,33.35,0.02,16062.0
2026-01-20,2363,7.4,0.0,10457.0
2026-01-20,2365,0.05,0.0,73.0
2026-01-20,2367,15.52,0.0,7221.0
2026-01-20,2368,23.63,0.75,17569.0
2026-01-20,2369,10.06,0.0,3713.0
2026-01-20,2371,44.83,1.42,23762.0
2026-01-20,2374,10.03,0.01,9961.0
2026-01-20,2375,11.76,0.05,11250.0
2026-01-20,2376,1.85,0.24,5378.0
2026-01-20,2377,5.8,0.0,12781.0
2026-01-20,2379,5.67,0.02,6608.0
2026-01-20,2383,31.46,0.73,28181.0
2026-01-20,2385,1.03,0.0,899.0
2026-01-20,2388,2.46,0.0,4622.0
2026-01-20,2392,0.89,0.0,1129.0
2026-01-20,2393,0.81,0.0,1033.0
2026-01-20,2395,0.05,0.0,76.0
2026-01-20,2401,1.59,0.0,1956.0
2026-01-20,2402,4.78,0.01,7369.0
2026-01-20,2404,38.58,0.3,40637.0
2026-01-20,2408,16.87,0.07,2630.0
2026-01-20,2409,26.9,0.58,17159.0
2026-01-20,2419,4.3,0.0,2112.0
2026-01-20,2421,6.39,0.06,9415.0
2026-01-20,2428,1.87,0.0,3862.0
2026-01-20,2436,1.57,0.0,1626.0
